"date","site_name","bay_location","week","month","year","green.crab","tomcod","winter.flounder","sandlance","mummichog","atlantic.silverside","atlantic.herring","do_mg.l","salinity_ppt","temp_degc","TideHT.m","numeric.tide","shannon","simpson","substrate","weather","set_time"
2021-08-06,"Mackworth Island - Beach","Mid",31,8,2021,14,0,28,0,0,12,0,7.3,26.92,18.3,2.36566666666667,0.93064182194617,1.02477277439806,0.614540466392318,"sand/shell","sunny",2021-08-06 09:37:00
2021-08-06,"Presumpscot Moorings","Inner",31,8,2021,0,0,1,0,0,14,0,7.5,7.83,21.3,2.506,0.990157480314961,0.46341355882643,0.2265625,"mud/gravel","sunny",2021-08-06 11:00:00
2021-08-06,"Skitterygusset","Inner",31,8,2021,6,0,0,0,0,32,0,10.4,24.31,18.5,2.42666666666667,0.951115485564304,0.436162325385344,0.265927977839335,"mud","sunny",2021-08-06 11:29:00
2021-08-06,"SMCC","Outer",31,8,2021,1,0,0,0,0,9,0,12.3,27.62,17.9,1.86233333333333,0.673392388451444,0.862857800637391,0.548476454293629,"sand/gravel","sunny",2021-08-06 12:56:00
2021-08-11,"Cushing Island","Outer",32,8,2021,5,0,1,259,0,0,0,17.3,28.14,19.3,1.83383333333333,0.602482743264306,0.118349986203766,0.0444001423994304,"sand/mud","sunny",2021-08-11 11:11:00
2021-08-11,"Great Diamond Island","Outer",32,8,2021,3,0,1,1,0,0,0,16.1,27.63,20,2.2275,0.733967935871743,0.950270539233235,0.56,"sand/gravel","sunny",2021-08-11 11:43:00
2021-08-11,"Mackworth Island - North","Mid",32,8,2021,4,0,2,0,0,7,0,13,27.92,20,2.44433333333333,0.806390558895569,1.33786067783643,0.684444444444444,"sand/mud/gravel","sunny",2021-08-11 12:04:00
2021-08-11,"Mussel Cove","Mid",32,8,2021,1,0,1,0,1,7,0,15.4,28.07,21,2.81583333333333,0.930472055221554,0.940447988655326,0.48,"mud","sunny",2021-08-11 12:53:00
2021-08-11,"The Brothers - North","Mid",32,8,2021,1,0,0,1,0,166,0,12.3,27.23,20.2,2.622,0.865731462925851,0.0728331885271507,0.0235969387755102,"gravel/shell","sunny",2021-08-11 12:24:00
2021-08-16,"Skitterygusset","Inner",33,8,2021,27,0,4,0,326,285,0,5.8,17.12,22.1,0.79,0.225118483412322,0.869540429034652,0.543274036548558,"mud","mostly cloudy",2021-08-16 09:54:00
2021-08-16,"SMCC","Outer",33,8,2021,10,0,2,0,7,0,0,11.6,27.6,21.8,0.233666666666667,0.00539757767245911,1.09405645683161,0.615,"sand/gravel","mostly cloudy",2021-08-16 11:34:00
2021-08-20,"Audubon","Inner",33,8,2021,2,0,0,0,0,91,0,6.5,19.5,21.2,2.776,0.932427469702534,0.103841326979565,0.0420857902647704,"sand/mud","mostly cloudy",2021-08-20 11:12:00
2021-08-20,"Back Cove","Mid",33,8,2021,0,0,0,0,6,0,0,7,27.36,19.7,2.938,0.993355481727575,0,0,"mud/gravel","mostly cloudy",2021-08-20 09:45:00
2021-08-20,"Mackworth Island - Beach","Mid",33,8,2021,7,0,5,0,0,107,0,6.9,28.2,19.1,2.94033333333333,0.992777573754438,0.501094136872716,0.2252082773448,"sand/shell","mostly cloudy",2021-08-20 10:22:00
2021-08-20,"Mussel Cove","Mid",33,8,2021,1,0,0,0,17,1000,0,0.9,27.78,22.1,1.944,0.626882115313992,0.135696220697912,0.0478743604997026,"mud","mostly cloudy",2021-08-20 12:39:00
2021-08-20,"Presumpscot Moorings","Inner",33,8,2021,0,0,0,0,2,0,0,11.1,17.67,21.8,2.47233333333333,0.820908311910883,0,0,"mud/gravel","mostly cloudy",2021-08-20 11:53:00
2021-08-20,"The Brothers - North","Mid",33,8,2021,3,0,0,0,2,214,0,7.3,28.4,21.6,1.4795,0.456298200514139,0.15271391707145,0.0535123966942148,"gravel/shell","mostly cloudy",2021-08-20 13:15:00
2021-08-24,"Alewife Cove","Outer",34,8,2021,1,0,0,1,0,0,0,9.2,28.35,18.2,1.0605,0.346548507462687,0.693147180559945,0.5,"sand/gravel","sunny",2021-08-24 09:33:00
2021-08-24,"Cushing Island","Outer",34,8,2021,15,0,5,0,0,34,0,12.3,27.32,20.1,1.49,0.480099502487562,0.942529541311505,0.534876033057851,"sand/mud","sunny",2021-08-24 10:05:00
2021-08-24,"Great Diamond Island","Outer",34,8,2021,1,0,1,0,0,0,0,7.4,27.47,19.8,1.93283333333333,0.617796434494196,0.693147180559945,0.5,"sand/gravel","sunny",2021-08-24 10:37:00
2021-08-24,"Mackworth Island - North","Mid",34,8,2021,18,0,2,1,0,41,0,14,28.5,20.5,2.225,0.708644278606965,0.809885340881745,0.477107180020812,"sand/mud/gravel","sunny",2021-08-24 11:00:00
2022-06-01,"Audubon","Inner",22,6,2022,0,0,0,0,0,1,0,NA,28.47,14,2.198,0.81701957650819,0.693147180559945,0.5,"sand/mud","partly cloudy",2022-06-01 11:36:00
2022-06-01,"Cushing Island","Outer",22,6,2022,1,0,0,0,0,0,0,NA,32.76,12.06,0.908,0.301638034358769,0.693147180559945,0.5,"sand/mud","mostly cloudy",2022-06-01 09:30:00
2022-06-01,"Mackworth Island - North","Mid",22,6,2022,8,0,5,0,0,0,0,NA,32.86,13.85,1.929,0.7095485417499,0.666278442414676,0.473372781065089,"sand/mud/gravel","partly cloudy",2022-06-01 11:06:00
2022-06-01,"SMCC","Outer",22,6,2022,3,0,2,1,0,0,0,NA,32.83,12.07,1.26266666666667,0.443334665068584,1.01140426470735,0.611111111111111,"sand/gravel","mostly cloudy",2022-06-01 10:02:00
2022-06-01,"The Brothers - North","Mid",22,6,2022,5,1,0,0,1,1,0,NA,32.99,13.68,1.6435,0.595485417499001,1.30309240376172,0.641975308641975,"gravel/shell","partly cloudy",2022-06-01 10:37:00
2022-06-14,"Alewife Cove","Outer",24,6,2022,0,0,0,0,0,0,162,NA,33.3,13.9,2.53933333333333,0.840158259149357,0,0,"sand/gravel","sunny",2022-06-14 09:53:00
2022-06-14,"Back Cove","Mid",24,6,2022,0,0,0,0,0,0,1170,NA,31.89,15.6,2.073,0.666556181637388,0,0,"mud/gravel","sunny",2022-06-14 14:00:00
2022-06-14,"Mackworth Island - Beach","Mid",24,6,2022,3,0,0,0,0,0,0,NA,32.28,16.5,2.6195,0.847696387139543,0,0,"sand/shell","sunny",2022-06-14 13:15:00
2022-06-14,"Mussel Cove","Mid",24,6,2022,1,0,0,0,0,0,653,NA,32.91,16.2,2.94833333333333,0.956689868522815,0.0114408905741566,0.00305342797557251,"mud","sunny",2022-06-14 12:32:00
2022-06-14,"Presumpscot Moorings","Inner",24,6,2022,0,0,0,0,0,8,1,NA,4.68,20.3,3.07133333333333,0.997514086841233,0.759547391474863,0.429752066115702,"mud/gravel","partly cloudy",2022-06-14 11:45:00
2022-06-14,"Skitterygusset","Inner",24,6,2022,3,0,0,0,0,0,100,NA,30.3,15.5,3.025,0.984272997032641,0.131691556532418,0.0565557545480253,"mud","mostly cloudy",2022-06-14 11:03:00
2022-06-21,"Audubon","Inner",25,6,2022,0,0,0,0,1,1,0,NA,29.74,15.2,0.662,0.190984170681349,0.693147180559945,0.5,"sand/mud","partly cloudy",2022-06-21 10:00:00
2022-06-21,"Cushing Island","Outer",25,6,2022,15,0,1,0,0,0,0,NA,33.4,13.2,0.13,0.00791465932553328,1.1075861665291,0.61734693877551,"sand/mud","partly cloudy",2022-06-21 11:27:00
2022-06-21,"Great Diamond Island","Outer",25,6,2022,0,0,3,0,0,0,0,NA,32.9,14.3,0.284333333333333,0.0610231704519384,0,0,"sand/gravel","partly cloudy",2022-06-21 10:49:00
2022-06-21,"SMCC","Outer",25,6,2022,8,0,16,0,0,0,0,NA,32.2,14.7,0.148666666666667,0.0170760233918129,1.24274773045693,0.645161290322581,"sand/gravel","sunny",2022-06-21 12:22:00
2022-06-23,"Mackworth Island - North","Mid",25,6,2022,1,0,0,0,0,1,0,NA,32.6,15.5,2.3805,0.82952657807309,1.09861228866811,0.666666666666667,"sand/mud/gravel","mostly cloudy",2022-06-23 09:25:00
2022-06-23,"Mussel Cove","Mid",25,6,2022,4,0,0,0,0,0,0,NA,33.16,15.9,1.45933333333333,0.446982281284607,0,0,"mud","partly cloudy",2022-06-23 10:53:00
2022-06-23,"The Brothers - North","Mid",25,6,2022,1,0,0,0,0,0,0,NA,30.93,14.78,1.859,0.612956810631229,1.03972077083992,0.625,"gravel/shell","mostly cloudy",2022-06-23 10:16:00
2022-06-27,"Audubon","Inner",26,6,2022,17,0,0,0,0,82,8,NA,29.76,17.54,2.39933333333333,0.891501148493447,0.690107923638886,0.381867412001048,"sand/mud","rain",2022-06-27 09:49:00
2022-06-27,"Back Cove","Mid",26,6,2022,0,0,0,0,0,0,22,NA,28.02,16.3,2.5765,0.954609595484478,0,0,"mud/gravel","mostly cloudy",2022-06-27 11:57:00
2022-06-27,"Mackworth Island - Beach","Mid",26,6,2022,9,0,1,0,0,0,1335,NA,32.37,15.98,2.66533333333333,0.996393853872687,0.0523281764306143,0.0162321246817934,"sand/shell","rain",2022-06-27 11:20:00
2022-06-27,"Presumpscot Moorings","Inner",26,6,2022,0,0,0,0,0,1,0,NA,26.27,18.92,2.65366666666667,0.994595324956087,0,0,"mud/gravel","rain",2022-06-27 10:49:00
2022-06-27,"Skitterygusset","Inner",26,6,2022,1,0,0,0,0,0,1,NA,28.31,18.08,2.55216666666667,0.9534522361843,0.867563228481461,0.5,"mud","rain",2022-06-27 10:17:00
2022-06-30,"Cushing Island","Outer",26,6,2022,10,1,0,0,0,0,0,NA,32.95,15.4,1.92866666666667,0.747896841814922,0.304636097349238,0.165289256198347,"sand/mud","sunny",2022-06-30 11:02:00
2022-06-30,"SMCC","Outer",26,6,2022,2,2,0,0,0,1,0,NA,31.86,16.5,1.577,0.602399669011171,1.05492016798614,0.64,"sand/gravel","sunny",2022-06-30 10:24:00
2022-07-08,"Audubon","Inner",27,7,2022,0,0,1,0,198,29,0,NA,30.42,18.23,1.037,0.308564231738035,0.408606808133714,0.22964758387196,"sand/mud","sunny",2022-07-08 10:18:00
2022-07-08,"Great Diamond Island","Outer",27,7,2022,2,1,0,0,0,1,75,NA,33.39,15.813,2.17133333333333,0.784774699132382,0.37966023027314,0.14144185337601,"sand/gravel","partly cloudy",2022-07-08 08:23:00
2022-07-08,"The Brothers - North","Mid",27,7,2022,5,0,0,0,0,0,0,NA,33.78,15.02,1.80866666666667,0.632521690456199,0.686961576597323,0.493827160493827,"gravel/shell","partly cloudy",2022-07-08 09:02:00
2022-07-12,"Audubon","Inner",28,7,2022,2,0,0,0,1,15,0,NA,31.73,16.57,2.96,0.979679144385027,0.556646903582107,0.290123456790123,"sand/mud","sunny",2022-07-12 11:00:00
2022-07-12,"Mackworth Island - Beach","Mid",28,7,2022,7,0,13,0,0,2,80,NA,33.38,15.6,3.005,0.997647269952436,0.714049893427236,0.363514033064206,"sand/shell","sunny",2022-07-12 10:18:00
2022-07-12,"Mussel Cove","Mid",28,7,2022,3,0,1,0,0,0,239,NA,33.78,15.6,2.85433333333333,0.950613367174281,0.0931823249140654,0.0324814984165693,"mud","sunny",2022-07-12 09:28:00
2022-07-12,"Presumpscot Moorings","Inner",28,7,2022,0,0,0,0,0,8,0,NA,23.41,19.21,2.729,0.897326203208556,0.348832095843032,0.197530864197531,"mud/gravel","sunny",2022-07-12 11:38:00
2022-07-12,"Skitterygusset","Inner",28,7,2022,4,0,0,0,2,108,0,NA,31.05,17.11,2.785,0.91729055258467,0.3226596851052,0.131391200951249,"mud","sunny",2022-07-12 11:30:00
2022-07-19,"Alewife Cove","Outer",29,7,2022,0,0,1,0,0,0,0,NA,34.08,14.11,1.53533333333333,0.484184081306383,0,0,"sand/gravel","sunny",2022-07-19 13:28:00
2022-07-19,"Cushing Island","Outer",29,7,2022,35,0,1,0,0,0,0,NA,33.68,15.68,2.02966666666667,0.653534315404819,0.518913928581039,0.284580498866213,"sand/mud","sunny",2022-07-19 14:07:00
2022-07-19,"Great Diamond Island","Outer",29,7,2022,1,0,0,0,0,0,0,NA,32.8,18.53,2.7195,0.889859540938678,0,0,"sand/gravel","sunny",2022-07-19 15:15:00
2022-07-19,"SMCC","Outer",29,7,2022,1,0,4,0,0,0,0,NA,33.44,16.83,2.46433333333333,0.802443759278292,0.500402423538188,0.32,"sand/gravel","sunny",2022-07-19 14:46:00
2022-07-20,"Audubon","Inner",29,7,2022,14,0,3,0,0,7,0,NA,30.54,19.12,2.05233333333333,0.639047619047619,0.933720058514398,0.559027777777778,"sand/mud","rain",2022-07-20 14:56:00
2022-07-20,"Mackworth Island - North","Mid",29,7,2022,16,0,1,0,0,0,0,NA,33.77,16.51,1.636,0.490357142857143,0.223718076065834,0.110726643598616,"sand/mud/gravel","mostly cloudy",2022-07-20 14:21:00
2022-07-20,"The Brothers - North","Mid",29,7,2022,4,0,1,0,0,0,0,NA,33.59,19.72,1.2475,0.351607142857143,0.500402423538188,0.32,"gravel/shell","mostly cloudy",2022-07-20 13:47:00
2022-07-25,"Back Cove","Mid",30,7,2022,0,0,0,0,1,4,0,NA,33.37,17.92,2.1305,0.792657157950343,0.500402423538188,0.32,"mud/gravel","cloudy",2022-07-25 11:51:00
2022-07-25,"Mackworth Island - North","Mid",30,7,2022,0,0,0,0,0,0,75,NA,33.98,15.79,2.431,0.951399894347596,0,0,"sand/mud/gravel","cloudy",2022-07-25 10:54:00
2022-07-25,"Mussel Cove","Mid",30,7,2022,3,0,0,0,1,120,0,NA,33.61,17.32,2.517,0.999221219166883,0.160645710767538,0.062825182101977,"mud","cloudy",2022-07-25 09:46:00
2022-07-25,"SMCC","Outer",30,7,2022,4,0,1,0,1,0,0,NA,33.79,16.18,1.78666666666667,0.611023067441451,0.867563228481461,0.5,"sand/gravel","cloudy",2022-07-25 12:32:00
2022-07-25,"The Brothers - North","Mid",30,7,2022,2,0,0,0,0,0,0,NA,33.95,16.23,2.49833333333333,0.986969536890298,0,0,"gravel/shell","cloudy",2022-07-25 10:25:00
2022-07-26,"Audubon","Inner",30,7,2022,6,0,0,0,0,319,0,NA,32.01,17.88,2.504,0.976946721311475,0.0919897404720951,0.0362414201183432,"sand/mud","partly cloudy",2022-07-26 11:21:00
2022-07-26,"Mackworth Island - Beach","Mid",30,7,2022,12,0,6,0,0,14,0,NA,33.26,17.7,2.53475,0.99489922767193,1.04335342694229,0.6328125,"sand/shell","partly cloudy",2022-07-26 10:42:00
2022-08-03,"Alewife Cove","Outer",31,8,2022,0,0,3,1025,0,0,0,NA,34.08,15.93,0.247333333333333,0.00165394402035624,0.0199473665133345,0.00581954306651111,"sand/gravel","mostly sunny",2022-08-03 09:40:00
2022-08-03,"Audubon","Inner",31,8,2022,5,0,1,0,30,125,0,NA,26,21.43,1.163,0.351145038167939,0.728414201965496,0.38429506246282,"sand/mud","partly cloudy",2022-08-03 12:06:00
2022-08-03,"Cushing Island","Outer",31,8,2022,19,0,3,0,0,0,0,NA,33.68,16.45,0.375166666666667,0.0504452926208651,1.14669175768309,0.615916955017301,"sand/mud","mostly sunny",2022-08-03 10:31:00
2022-08-03,"Great Diamond Island","Outer",31,8,2022,9,1,0,0,0,0,0,NA,33.68,17.54,0.750333333333333,0.193638676844784,0.325082973391448,0.18,"sand/gravel","partly cloudy",2022-08-03 11:25:00
2022-08-04,"Presumpscot Moorings","Inner",31,8,2022,0,0,2,0,68,25,0,NA,28.24,20.9,0.681,0.149003984063745,0.722840754647001,0.429904513888889,"mud/gravel","sunny",2022-08-04 08:42:00
2022-08-08,"Audubon","Inner",32,8,2022,9,0,3,1,1,293,0,NA,31.77,19.76,1.86766666666667,0.658592848904268,0.230556436499148,0.0881494763870174,"sand/mud","sunny",2022-08-08 10:32:00
2022-08-08,"Mussel Cove","Mid",32,8,2022,5,0,0,0,12,281,0,NA,33.84,20.78,2.25333333333333,0.82540369088812,0.253322575624837,0.108936534390343,"mud","partly cloudy",2022-08-08 09:50:00
2022-08-08,"Presumpscot Moorings","Inner",32,8,2022,0,0,0,0,572,20,0,NA,29.99,20.82,1.061,0.309688581314879,0.214338884666881,0.0869005381813317,"mud/gravel","partly cloudy",2022-08-08 11:48:00
2022-08-08,"Skitterygusset","Inner",32,8,2022,2,0,0,0,589,115,0,NA,29.69,21.15,1.47033333333333,0.486735870818916,0.4633737200801,0.277439831793851,"mud","partly cloudy",2022-08-08 11:08:00
2022-08-10,"Back Cove","Mid",32,8,2022,0,0,0,0,0,86,0,NA,32.74,19.17,2.8735,0.982932379713914,0,0,"mud/gravel","mostly cloudy",2022-08-10 09:33:00
2022-08-10,"Great Diamond Island","Outer",32,8,2022,6,0,1,0,0,0,0,NA,33.62,18.65,2.607,0.882459312839059,0.848685557726417,0.493827160493827,"sand/gravel","mostly cloudy",2022-08-10 11:38:00
2022-08-10,"Mackworth Island - Beach","Mid",32,8,2022,4,0,3,0,0,27,0,NA,33.55,20.64,2.92933333333333,0.999648493603737,0.827549381408314,0.415123456790123,"sand/shell","mostly cloudy",2022-08-10 10:19:00
2022-08-10,"Mackworth Island - North","Mid",32,8,2022,40,0,1,0,1,65,0,NA,33.83,20.67,2.866,0.976130198915009,0.803516868718906,0.500342935528121,"sand/mud/gravel","mostly cloudy",2022-08-10 10:54:00
2022-08-15,"Alewife Cove","Outer",33,8,2022,1,0,4,545,0,45,0,NA,34,17.07,0.2625,0.134638022366098,0.320034939031996,0.155237624461549,"sand/gravel","mostly sunny",2022-08-15 09:45:00
2022-08-15,"Cushing Island","Outer",33,8,2022,14,0,7,1,0,5,0,NA,33.66,17.99,0.997333333333333,0.350892681969786,1.12489748747947,0.628257887517147,"sand/mud","mostly sunny",2022-08-15 10:46:00
2022-08-15,"SMCC","Outer",33,8,2022,1,0,5,0,0,1,0,NA,33.28,18.3,1.6085,0.530753384343732,0.796311640173813,0.448979591836735,"sand/gravel","mostly sunny",2022-08-15 11:27:00
2022-08-15,"The Brothers - North","Mid",33,8,2022,6,0,2,2,0,0,0,NA,33.97,18.76,2.2825,0.729105356091819,0.950270539233235,0.56,"gravel/shell","mostly sunny",2022-08-15 12:15:00
2022-08-19,"Audubon","Inner",33,8,2022,30,0,6,0,27,440,0,NA,30.14,19.73,1.813,0.559589918838104,0.518932195909251,0.23431428291344,"sand/mud","mostly sunny",2022-08-19 14:52:00
2022-08-19,"Great Diamond Island","Outer",33,8,2022,11,0,4,0,0,23,0,NA,33.21,18.9,0.8775,0.159974369927382,0.899733727841331,0.538781163434903,"sand/gravel","mostly sunny",2022-08-19 13:15:00
2022-08-19,"Presumpscot Moorings","Inner",33,8,2022,0,0,0,0,0,2,0,NA,27.74,19.95,1.456,0.407090986757796,0,0,"mud/gravel","mostly sunny",2022-08-19 14:18:00
2022-08-19,"SMCC","Outer",33,8,2022,4,0,0,0,0,0,0,NA,32.88,19.74,0.6565,0.0655702691157625,0.500402423538188,0.32,"sand/gravel","sunny",2022-08-19 12:35:00
2022-08-25,"Mackworth Island - Beach","Mid",34,8,2022,296,0,15,0,10,112,0,NA,29.32,22.18,1.103,0.276930644367929,0.81331307208691,0.464048557515374,"sand/shell","mostly sunny",2022-08-25 14:45:00
2022-08-25,"Mussel Cove","Mid",34,8,2022,4,0,3,0,101,288,0,NA,33.86,20.99,2.214,0.823413674372848,0.663482886025684,0.405864197530864,"mud","mostly sunny",2022-08-25 12:38:00
2022-08-25,"Skitterygusset","Inner",34,8,2022,2,0,0,0,190,10,0,NA,25.27,21.61,1.6585,0.550172159370389,0.252095821155894,0.112734045681796,"mud","mostly sunny",2022-08-25 13:45:00
2022-08-29,"Alewife Cove","Outer",35,8,2022,0,0,0,208,0,0,1,NA,33.92,17.18,1.09633333333333,0.355349280019041,0.0303346319749826,0.00952359149286885,"sand/gravel","mostly sunny",2022-08-29 09:40:00
2022-08-29,"Back Cove","Mid",35,8,2022,2,0,0,0,1,2,0,NA,32.53,19.67,2.90433333333333,0.999636582190942,1.05492016798614,0.64,"mud/gravel","mostly sunny",2022-08-29 13:12:00
2022-08-29,"Cushing Island","Outer",35,8,2022,12,0,1,1,0,1,0,NA,33.59,17.78,1.8235,0.614958943234559,0.72012488127181,0.346666666666667,"sand/mud","mostly sunny",2022-08-29 10:39:00
2022-08-29,"Mackworth Island - North","Mid",35,8,2022,23,0,2,0,91,0,0,NA,33.84,18.43,2.68916666666667,0.924015232655004,0.581255049550126,0.344976218787158,"sand/mud/gravel","mostly sunny",2022-08-29 12:13:00
2022-08-29,"The Brothers - North","Mid",35,8,2022,7,0,1,0,0,97,1,NA,33.39,19.86,2.36166666666667,0.807092704986314,0.348643471864753,0.158063367746529,"gravel/shell","mostly sunny",2022-08-29 11:29:00
2022-09-09,"Audubon","Inner",36,9,2022,43,0,8,0,0,470,0,NA,24.22,18.24,1.22933333333333,0.411441144114411,0.558828649251316,0.265602026885108,"sand/mud","sunny",2022-09-09 07:22:00
2022-09-09,"Mackworth Island - Beach","Mid",36,9,2022,30,0,11,1,2,282,0,NA,32.7,17.44,2.57183333333333,0.814231423142314,0.527523296841245,0.246687054026503,"sand/shell","sunny",2022-09-09 09:01:00
2022-09-09,"Presumpscot Moorings","Inner",36,9,2022,0,0,0,0,1,4,0,NA,11.74,18.77,1.788,0.579057905790579,0.500402423538188,0.32,"mud/gravel","sunny",2022-09-09 08:00:00
2022-09-09,"Skitterygusset","Inner",36,9,2022,20,0,2,0,2,88,0,NA,26.5,17.98,2.19116666666667,0.7000200020002,0.640883926050436,0.350127551020408,"mud","sunny",2022-09-09 08:29:00
2022-09-16,"Audubon","Inner",37,9,2022,14,0,12,0,4,626,0,NA,22.4,18.37,0.872,0.192116182572614,0.261997454796391,0.0968128930346943,"sand/mud","mostly sunny",2022-09-16 11:52:00
2022-09-16,"Cushing Island","Outer",37,9,2022,14,0,1,0,0,1,0,NA,33.85,16.46,0.471,0.0243230839834784,0.46341355882643,0.2265625,"sand/mud","mostly sunny",2022-09-16 09:24:00
2022-09-16,"Mackworth Island - Beach","Mid",37,9,2022,3,0,0,0,30,716,0,NA,24.39,18.43,0.536,0.0526970954356847,0.21198747304135,0.0894182811732603,"sand/shell","mostly sunny",2022-09-16 10:56:00
2022-09-16,"SMCC","Outer",37,9,2022,16,0,11,0,0,0,0,NA,32.85,16.78,0.416666666666667,0.00199502734831469,1.56378264979353,0.780469050365244,"sand/gravel","mostly sunny",2022-09-16 10:00:00
2022-09-30,"Cushing Island","Outer",39,9,2022,4,0,0,1,0,0,0,NA,34.14,14.38,3.01066666666667,0.991215903837263,0.500402423538188,0.32,"sand/mud","partly cloudy",2022-09-30 14:14:00
2022-09-30,"Presumpscot Moorings","Inner",39,9,2022,10,0,0,0,0,12,0,NA,25.7,15.22,2.57533333333333,0.840268146093389,0.689009238476659,0.495867768595041,"mud/gravel","partly cloudy",2022-09-30 13:04:00
2022-09-30,"Skitterygusset","Inner",39,9,2022,1,0,0,0,0,212,0,NA,29,15.06,2.775,0.909500693481276,0.0298541834067648,0.00934558839736366,"mud","partly cloudy",2022-09-30 13:32:00
2022-09-30,"SMCC","Outer",39,9,2022,1,0,0,0,1,300,0,NA,33.66,14.62,NA,NA,0.148340263626072,0.050978242536684,"sand/gravel","partly cloudy",2022-09-30 14:39:00
