"loc_id","year","date","site_id","site_name","bay_location","substrate","set_time","weather","temp_degc","do_mg/l","salinity_ppt","hermit_crabs","shrimp","notes"
"2022_096_10",2022,2022-08-19,"10","SMCC","Outer","sand/gravel",2022-08-19 16:35:00,"sunny",19.74,NA,32.88,NA,"low","dogs and people at beach and in water"
"2022_096_09",2022,2022-08-19,"09","Great Diamond Island","Outer","sand/gravel",2022-08-19 17:15:00,"mostly sunny",18.9,NA,33.21,"present","medium","some people at beach"
"2022_096_01",2022,2022-08-19,"01","Presumpscot Moorings","Inner","mud",2022-08-19 18:18:00,"mostly sunny",19.95,NA,27.74,"absent","absent","bad set, net did not get a chance to open up, mummichog outside of net"
"2022_096_03",2022,2022-08-19,"03","Audubon","Inner","sand",2022-08-19 18:52:00,"mostly sunny",19.73,NA,30.14,"present","low",NA
"2022_097_04",2022,2022-08-25,"04","Mussel Cove","Mid","mud",2022-08-25 16:38:00,"mostly sunny",20.99,NA,33.86,"absent","low",NA
"2022_097_02",2022,2022-08-25,"02","Skitterygusset","Inner","mud",2022-08-25 17:45:00,"mostly sunny",21.61,NA,25.27,"absent","low",NA
"2022_097_07",2022,2022-08-25,"07","Mackworth Island - Beach","Mid","sand",2022-08-25 18:45:00,"mostly sunny",22.18,NA,29.32,"present","high","plankton tow not collected, tide too low; several people at beach, in water"
"2022_098_12",2022,2022-08-29,"12","Alewife Cove","Outer","sand/gravel",2022-08-29 13:40:00,"mostly sunny",17.18,NA,33.92,"present","absent","several hundred sanlance were swimming out of net"
"2022_098_11",2022,2022-08-29,"11","Cushing Island","Outer","sand",2022-08-29 14:39:00,"mostly sunny",17.78,NA,33.59,"present","low","seals and ducks close to boat during water collecting, heavy macroalgae"
"2022_098_05",2022,2022-08-29,"05","The Brothers - North","Mid","gravel",2022-08-29 15:29:00,"mostly sunny",19.86,NA,33.39,"absent","low",NA
"2022_098_06",2022,2022-08-29,"06","Mackworth Island - North","Mid","sand/gravel",2022-08-29 16:13:00,"mostly sunny",18.43,NA,33.84,"absent","low",NA
"2022_098_08",2022,2022-08-29,"08","Back Cove","Mid","mud",2022-08-29 17:12:00,"mostly sunny",19.67,NA,32.53,"absent","absent","lots of schools swimming nearby, very small fish"
"2022_099_03",2022,2022-09-09,"03","Audubon","Inner","sand",2022-09-09 11:22:00,"sunny",18.24,NA,24.22,"absent","high",NA
"2022_099_01",2022,2022-09-09,"01","Presumpscot Moorings","Inner","mud",2022-09-09 12:00:00,"sunny",18.77,NA,11.74,"absent","absent","check salinity on sonde file, set was done at grass ledge"
"2022_099_02",2022,2022-09-09,"02","Skitterygusset","Inner","mud",2022-09-09 12:29:00,"sunny",17.98,NA,26.5,"absent","low","seal present during water collection"
"2022_099_07",2022,2022-09-09,"07","Mackworth Island - Beach","Mid","sand",2022-09-09 13:01:00,"sunny",17.44,NA,32.7,"absent","low","1 alewife on dry ice"
"2022_100_11",2022,2022-09-16,"11","Cushing Island","Outer","sand",2022-09-16 13:24:00,"mostly sunny",16.46,NA,33.85,"present","high",NA
"2022_100_10",2022,2022-09-16,"10","SMCC","Outer","sand/gravel",2022-09-16 14:00:00,"mostly sunny",16.78,NA,32.85,"absent","high","shrimp are large!"
"2022_100_07",2022,2022-09-16,"07","Mackworth Island - Beach","Mid","sand",2022-09-16 14:56:00,"mostly sunny",18.43,NA,24.39,"absent","low","had to wait after plankton tow for tide to rise enough to reach the beach, net came in folded - lots of fish escaping, alewife in ziploc #1"
"2022_100_03",2022,2022-09-16,"03","Audubon","Inner","sand",2022-09-16 15:52:00,"mostly sunny",18.37,NA,22.4,"absent","low","alewife in ziploc #2"
"2022_101_01",2022,2022-09-30,"01","Presumpscot Moorings","Inner","mud",2022-09-30 17:04:00,"partly cloudy",15.22,NA,25.7,"absent","low","did at original site location"
"2022_101_02",2022,2022-09-30,"02","Skitterygusset","Inner","mud",2022-09-30 17:32:00,"partly cloudy",15.06,NA,29,"absent","low","no flowmeter"
"2022_101_11",2022,2022-09-30,"11","Cushing Island","Outer","sand",2022-09-30 18:14:00,"partly cloudy",14.38,NA,34.14,"present","low",NA
"2022_101_10",2022,2022-09-30,"10","SMCC","Outer","sand/gravel",2022-09-30 18:39:00,"partly cloudy",14.62,NA,33.66,"absent","absent","no flowmeter"
"2023_108_08",2023,2023-05-31,"08","Back Cove","Mid","mud/gravel",2023-05-31 13:06:00,"sunny",13.9,NA,NA,"absent","low",NA
"2023_108_01",2023,2023-05-31,"01","Presumpscot Moorings","Inner","mud/gravel",2023-05-31 13:30:00,"sunny",16.7,NA,NA,"absent","absent","no fish"
"2023_108_03",2023,2023-05-31,"03","Audubon","Inner","mud/sand",2023-05-31 14:15:00,"sunny",17.3,NA,NA,"absent","low","no fish"
"2023_108_02",2023,2023-05-31,"02","Skitterygusset","Inner","mud",2023-05-31 13:52:00,"sunny",17.5,NA,NA,"absent","absent","no fish"
"2023_108_10",2023,2023-05-31,"10","SMCC","Outer","sand/gravel",2023-05-31 15:05:00,"sunny",13.3,NA,NA,"present","low",NA
"2023_108_07",2023,2023-05-31,"07","Mackworth Island - Beach","Mid","sand/shell",2023-05-31 14:35:00,"sunny",15.7,NA,NA,"absent","low",NA
"2023_109_06",2023,2023-06-02,"06","Mackworth Island - North","Mid","mud/shell",2023-06-02 14:48:00,"sunny",18.6,NA,NA,"absent","absent",NA
"2023_109_05",2023,2023-06-02,"05","The Brothers - North","Mid","sand/gravel",2023-06-02 14:32:00,"sunny",18.6,NA,NA,"present","absent","no fish"
"2023_109_09",2023,2023-06-02,"09","Great Diamond Island","Outer","sand/gravel",2023-06-02 13:45:00,"sunny",15,NA,NA,"absent","absent",NA
"2023_109_04",2023,2023-06-02,"04","Mussel Cove","Mid","mud",2023-06-02 14:08:00,"sunny",17.7,NA,NA,"absent","absent",NA
"2023_109_12",2023,2023-06-02,"12","Alewife Cove","Outer","sand/gravel",2023-06-02 12:56:00,"overcast",13.6,NA,NA,"absent","absent",NA
"2023_109_11",2023,2023-06-02,"11","Cushing Island","Outer","mud/sand",2023-06-02 13:21:00,"overcast",13.7,NA,NA,"absent","low",NA
"2023_110_08",2023,2023-06-14,"08","Back Cove","Mid","mud/gravel",2023-06-14 13:40:00,"overcast",15,NA,NA,"absent","low",NA
"2023_110_03",2023,2023-06-14,"03","Audubon","Inner","mud/sand",2023-06-14 14:25:00,"overcast",17.1,NA,NA,"absent","low",NA
"2023_110_02",2023,2023-06-14,"02","Skitterygusset","Inner","mud",2023-06-14 14:53:00,"overcast",17.8,NA,NA,"absent","absent","bad set"
"2023_110_01",2023,2023-06-14,"01","Presumpscot Moorings","Inner","mud/gravel",2023-06-14 15:29:00,"overcast",17.5,NA,NA,"absent","absent",NA
"2023_111_04",2023,2023-06-16,"04","Mussel Cove","Mid","mud",NA,"overcast",16.46,NA,NA,"absent","absent",NA
"2023_111_05",2023,2023-06-16,"05","The Brothers - North","Mid","sand/gravel",NA,"overcast",16.37,NA,NA,NA,NA,NA
"2023_111_07",2023,2023-06-16,"07","Mackworth Island - Beach","Mid","sand/shell",2023-06-16 14:50:00,"overcast",14.57,NA,NA,"absent","low",NA
"2023_111_06",2023,2023-06-16,"06","Mackworth Island - North","Mid","mud/shell",2023-06-16 15:19:00,"overcast",15.18,NA,NA,NA,NA,NA
"2023_112_12",2023,2023-06-21,"12","Alewife Cove","Outer","sand/gravel",2023-06-21 14:20:00,"partly cloudy",15.6,NA,NA,"absent","absent",NA
"2023_112_11",2023,2023-06-21,"11","Cushing Island","Outer","mud/sand",NA,"partly cloudy",15.6,NA,NA,"present","low",NA
"2023_112_09",2023,2023-06-21,"09","Great Diamond Island","Outer","sand/gravel",NA,"partly cloudy",17,NA,NA,"present","low",NA
"2023_112_10",2023,2023-06-21,"10","SMCC","Outer","sand/gravel",NA,"partly cloudy",NA,NA,NA,"present","low","temp missing"
"2023_113_03",2023,2023-06-28,"03","Audubon","Inner","mud/sand",2023-06-28 13:13:00,"rain",20.3,NA,NA,"absent","low",NA
"2023_113_02",2023,2023-06-28,"02","Skitterygusset","Inner","mud",2023-06-28 13:36:00,"rain",20.7,NA,NA,"absent","low",NA
"2023_113_01",2023,2023-06-28,"01","Presumpscot Moorings","Inner","mud/gravel",2023-06-28 13:59:00,"rain",20.7,NA,NA,"absent","low",NA
"2023_113_07",2023,2023-06-28,"07","Mackworth Island - Beach","Mid","sand/shell",2023-06-28 14:32:00,"rain",19.46,NA,NA,"absent","medium",NA
"2023_113_11",2023,2023-06-28,"11","Cushing Island","Outer","mud/sand",2023-06-28 15:14:00,"rain",16,NA,NA,"present","low",NA
"2023_113_10",2023,2023-06-28,"10","SMCC","Outer","sand/gravel",2023-06-28 15:38:00,"rain",15.52,NA,NA,"present","medium","sandlance escaping through net"
"2023_114_09",2023,2023-07-11,"09","Great Diamond Island","Outer","sand/gravel",2023-07-11 13:19:00,"overcast",16.3,NA,NA,"absent","low",NA
"2023_114_11",2023,2023-07-11,"11","Cushing Island","Outer","mud/sand",2023-07-11 14:47:00,"overcast",16.4,NA,NA,"present","medium","sandlance escaping through net"
"2023_114_10",2023,2023-07-11,"10","SMCC","Outer","sand/gravel",2023-07-11 15:51:00,"overcast",16.2,NA,NA,"present","high","dogs in water, pipefish escaping through net"
"2023_115_12",2023,2023-07-14,"12","Alewife Cove","Outer","sand/gravel",2023-07-14 13:49:00,"overcast",16.22,NA,NA,"absent",NA,"sandlance escaping through net"
"2023_115_04",2023,2023-07-14,"04","Mussel Cove","Mid","mud",2023-07-14 14:43:00,"overcast",18.74,NA,NA,"absent","low","silversides escaping net"
"2023_115_05",2023,2023-07-14,"05","The Brothers - North","Mid","sand/gravel",2023-07-14 15:23:00,"overcast",17.69,NA,NA,"absent","low","bad set"
"2023_115_06",2023,2023-07-14,"06","Mackworth Island - North","Mid","mud/shell",2023-07-14 16:00:00,"overcast",18.03,NA,NA,"present","medium",NA
"2023_116_07",2023,2023-07-19,"07","Mackworth Island - Beach","Mid","sand/shell",2023-07-19 14:40:00,"overcast",13.21,NA,NA,"absent","high","thousands of alewife escaping net"
"2023_116_03",2023,2023-07-19,"03","Audubon","Inner","mud/sand",2023-07-19 15:27:00,"overcast",19.9,NA,NA,"absent","low","please measure alewife - cajun spice bag"
"2023_116_02",2023,2023-07-19,"02","Skitterygusset","Inner","mud",2023-07-19 16:01:00,"overcast",20.8,NA,NA,"absent","absent","please measure alewife - purple small ziploc"
"2023_116_01",2023,2023-07-19,"01","Presumpscot Moorings","Inner","mud/gravel",2023-07-19 16:39:00,"overcast",24.9,NA,NA,"absent","absent","please measure alewife - ziploc w black tape"
"2023_116_08",2023,2023-07-19,"08","Back Cove","Mid","mud/gravel",2023-07-19 17:39:00,"overcast",17.4,NA,NA,"absent","low",NA
"2023_117_11",2023,2023-07-24,"11","Cushing Island","Outer","mud/sand",2023-07-24 13:25:00,"overcast",17.67,NA,NA,NA,"low",NA
"2023_117_10",2023,2023-07-24,"10","SMCC","Outer","sand/gravel",2023-07-24 13:57:00,"overcast",19.59,NA,NA,"absent","medium","dogs in water"
"2023_117_05",2023,2023-07-24,"05","The Brothers - North","Mid","sand/gravel",2023-07-24 15:20:00,"partly cloudy",23.05,NA,NA,"present","low",NA
"2023_117_09",2023,2023-07-24,"09","Great Diamond Island","Outer","sand/gravel",2023-07-24 16:05:00,"partly cloudy",20.46,NA,NA,"present","low",NA
"2023_118_02",2023,2023-07-26,"02","Skitterygusset","Inner","mud",2023-07-26 12:53:00,"sunny",24.71,NA,NA,"absent","low","low tide, set not ideal"
"2023_118_01",2023,2023-07-26,"01","Presumpscot Moorings","Inner","mud/gravel",2023-07-26 13:28:00,"sunny",24.48,NA,NA,"absent",NA,"fish fleeing net, low tide and seine set on ledge"
"2023_118_03",2023,2023-07-26,"03","Audubon","Inner","mud/sand",2023-07-26 14:02:00,"sunny",22.7,NA,NA,"absent","low","please measure alewife"
"2023_118_12",2023,2023-07-26,"12","Alewife Cove","Outer","sand/gravel",2023-07-26 15:40:00,"sunny",16.87,NA,NA,"absent","low","sandlance escaping through net"
"2023_119_06",2023,2023-08-07,"06","Mackworth Island - North","Mid","mud/shell",2023-08-07 13:46:00,"overcast",17.55,NA,NA,"present","high","low tide, walked seine in"
"2023_119_04",2023,2023-08-07,"04","Mussel Cove","Mid","mud",2023-08-07 14:43:00,"overcast",17.51,NA,NA,"present","low","low tide, seine set to left of cove by sand bar"
"2023_119_07",2023,2023-08-07,"07","Mackworth Island - Beach","Mid","sand/shell",2023-08-07 15:55:00,"rain",21.56,NA,NA,"absent","low","low tide, walked seine in"
"2023_119_08",2023,2023-08-07,"08","Back Cove","Mid","mud/gravel",2023-08-07 17:02:00,"rain",16.38,NA,NA,"absent","low",NA
"2023_120_12",2023,2023-08-10,"12","Alewife Cove","Outer","sand/gravel",2023-08-10 13:05:00,"partly cloudy",15.8,NA,NA,"absent","low",NA
"2023_120_09",2023,2023-08-10,"09","Great Diamond Island","Outer","sand/gravel",2023-08-10 13:57:00,"partly cloudy",15.7,NA,NA,"absent","absent","please measure alewife"
"2023_120_10",2023,2023-08-10,"10","SMCC","Outer","sand/gravel",2023-08-10 14:37:00,"overcast",16.21,NA,NA,"absent","low",NA
"2023_120_11",2023,2023-08-10,"11","Cushing Island","Outer","mud/sand",2023-08-10 15:12:00,"overcast",16.78,NA,NA,"present","medium",NA
"2023_121_04",2023,2023-08-11,"04","Mussel Cove","Mid","mud",2023-08-11 14:07:00,NA,17.4,NA,NA,"absent","low","boat grounded"
"2023_122_08",2023,2023-08-14,"08","Back Cove","Mid","mud/gravel",2023-08-14 13:45:00,"sunny",17.27,NA,NA,"absent","absent",NA
"2023_122_07",2023,2023-08-14,"07","Mackworth Island - Beach","Mid","sand/shell",2023-08-14 14:18:00,"sunny",18.93,NA,NA,"absent","low",NA
"2023_122_03",2023,2023-08-14,"03","Audubon","Inner","mud/sand",2023-08-14 14:53:00,"sunny",18.93,NA,NA,"absent","low","second set"
"2023_122_02",2023,2023-08-14,"02","Skitterygusset","Inner","mud",2023-08-14 15:33:00,"partly cloudy",18.44,NA,NA,"absent","absent",NA
"2023_122_01",2023,2023-08-14,"01","Presumpscot Moorings","Inner","mud/gravel",2023-08-14 16:04:00,"overcast",22.79,NA,NA,"absent","absent","no fish, good set"
"2023_123_05",2023,2023-08-17,"05","The Brothers - North","Mid","sand/gravel",2023-08-17 14:50:00,"overcast",19.8,NA,NA,"absent","low",NA
"2023_123_06",2023,2023-08-17,"06","Mackworth Island - North","Mid","mud/shell",2023-08-17 15:52:00,"overcast",18.8,NA,NA,"present","medium",NA
"2023_124_12",2023,2023-08-22,"12","Alewife Cove","Outer","sand/gravel",2023-08-22 14:52:00,"sunny",17.4,NA,NA,"absent","low",NA
"2023_124_11",2023,2023-08-22,"11","Cushing Island","Outer","mud/sand",2023-08-22 15:54:00,"sunny",18.4,NA,NA,"present","low",NA
"2023_124_10",2023,2023-08-22,"10","SMCC","Outer","sand/gravel",2023-08-22 16:34:00,"sunny",19.57,NA,NA,"present","medium",NA
"2023_124_09",2023,2023-08-22,"09","Great Diamond Island","Outer","sand/gravel",2023-08-22 17:06:00,"sunny",19.98,NA,NA,"present","low",NA
"2023_124_04",2023,2023-08-22,"04","Mussel Cove","Mid","mud",2023-08-22 17:45:00,"sunny",20.3,NA,NA,"absent","low","first instance of summer flounder"
"2023_124_05",2023,2023-08-22,"05","The Brothers - North","Mid","sand/gravel",2023-08-22 18:20:00,"sunny",19.87,NA,NA,"absent","low",NA
"2023_124_06",2023,2023-08-22,"06","Mackworth Island - North","Mid","mud/shell",2023-08-22 18:54:00,"partly cloudy",20.3,NA,NA,"absent","low",NA
"2023_125_08",2023,2023-08-24,"08","Back Cove","Mid","mud/gravel",2023-08-24 11:40:00,"sunny",16.1,NA,NA,"absent","low",NA
"2023_125_07",2023,2023-08-24,"07","Mackworth Island - Beach","Mid","sand/shell",2023-08-24 12:25:00,"sunny",19.45,NA,NA,"absent","high",NA
"2023_125_02",2023,2023-08-24,"02","Skitterygusset","Inner","mud",2023-08-24 13:11:00,"sunny",21.28,NA,NA,"absent","absent","no fish, bag tangled in low water"
"2023_125_01",2023,2023-08-24,"01","Presumpscot Moorings","Inner","mud/gravel",2023-08-24 13:44:00,"sunny",22.08,NA,NA,"absent","absent",NA
"2023_125_03",2023,2023-08-24,"03","Audubon","Inner","mud/sand",2023-08-24 14:35:00,"sunny",21.81,NA,NA,"absent","low",NA
"2023_q01_22",2023,2023-06-15,"22","Snow Island","north","mud",2023-06-15 11:57:00,"overcast",16.1,8.52,30.28,"absent","absent",NA
"2023_q01_26",2023,2023-06-15,"26","Long Point Cove","north","sand/gravel",2023-06-15 12:36:00,"partly cloudy",15,8.07,29.48,"absent","low",NA
"2023_q01_25",2023,2023-06-15,"25","Garrison Cove","north","sand/gravel",2023-06-15 13:50:00,"sunny",15,8.83,29.77,"absent","low",NA
"2023_q01_23",2023,2023-06-15,"23","Lowell Cove","north","mud/sand",2023-06-15 13:05:00,"overcast",14.4,8.59,29.47,"absent","low",NA
"2023_q01_24",2023,2023-06-15,"24","Cedar Beach","north","sand",2023-06-15 13:29:00,"overcast",14.6,9.13,29.45,"absent","low",NA
"2023_q01_21",2023,2023-06-15,"21","Orrs Cove","north","mud",2023-06-15 14:45:00,"overcast",17.5,8.34,30.4,"absent","absent",NA
"2023_q02_22",2023,2023-06-21,"22","Snow Island","north","sand/gravel",2023-06-21 17:55:00,"sunny",16.8,8.93,28.9,"absent","low",NA
"2023_q02_21",2023,2023-06-21,"21","Orrs Cove","north","mud",2023-06-21 17:15:00,"sunny",18.7,9.17,29.79,"absent","absent",NA
"2023_q02_26",2023,2023-06-21,"26","Long Point Cove","north","sand/gravel",2023-06-21 16:26:00,"sunny",16.4,10.6,26.17,"present","low",NA
"2023_q03_24",2023,2023-06-27,"24","Cedar Beach","north","sand",2023-06-27 12:41:00,"overcast",19,7.71,25.91,"absent","absent",NA
"2023_q02_25",2023,2023-06-27,"25","Garrison Cove","north","sand/gravel",2023-06-27 13:02:00,"foggy",17.5,8.43,28.61,"absent","absent","failed set"
"2023_q03_23",2023,2023-06-27,"23","Lowell Cove","north","mud/sand",2023-06-27 13:32:00,"foggy",19.2,7.85,25.45,"present","low","redone 30 minutes after failed set"
"2023_q04_25",2023,2023-07-05,"25","Garrison Cove","north","sand/gravel",2023-07-05 14:40:00,"sunny",18.1,8.77,27.31,"present","low",NA
"2023_q04_23",2023,2023-07-05,"23","Lowell Cove","north","sand",2023-07-05 15:35:00,"sunny",23,8.37,23.44,"absent","absent","failed set"
"2023_q04_26",2023,2023-07-05,"26","Long Point Cove","north","sand/gravel",2023-07-05 16:20:00,"sunny",20.9,8.9,26.34,"absent","low",NA
"2023_q04_21",2023,2023-07-05,"21","Orrs Cove","north","mud",2023-07-05 17:05:00,"sunny",24.7,8.63,25.68,"absent","low","teeny tiny school of fish passed through mesh"
"2023_q04_22",2023,2023-07-05,"22","Snow Island","north","mud/sand",2023-07-05 17:55:00,"sunny",25.1,9.65,26.74,"present","absent",NA
"2023_q05_23",2023,2023-07-12,"23","Lowell Cove","north","sand/gravel",2023-07-12 11:42:00,"sunny",19.4,8.14,27.45,"absent","medium",NA
"2023_q05_24",2023,2023-07-12,"24","Cedar Beach","north","sand/gravel",2023-07-12 12:09:00,"sunny",20,8.42,27.48,"absent","low",NA
"2023_q05_25",2023,2023-07-12,"25","Garrison Cove","north","sand/gravel",2023-07-12 12:38:00,"sunny",18.2,8.49,28.55,"present","low","gravid female green crab caught in seine"
"2023_q05_26",2023,2023-07-12,"26","Long Point Cove","north","gravel",2023-07-12 13:42:00,"sunny",21,9.11,27.54,"absent","low","unidentified sculpin taken back to lab"
"2023_q06_21",2023,2023-07-13,"21","Orrs Cove","north","mud",2023-07-13 11:49:00,"sunny",23.4,6.6,27.51,"absent","absent","reset net"
"2023_q06_22",2023,2023-07-13,"22","Snow Island","north","gravel",2023-07-13 12:49:00,"sunny",22.4,7.92,27.89,"absent","absent","unidentified fish taken back to lab"
"2023_q07_21",2023,2023-07-20,"21","Orrs Cove","north","mud",2023-07-20 14:08:00,"sunny",24.3,6.73,26.91,"present","absent","Many sand shrimp; seine set across the cove from the normal site"
"2023_q07_22",2023,2023-07-20,"22","Snow Island","north","mud/gravel",2023-07-20 15:03:00,"sunny",24.6,8.52,27.23,"present","low","small silverside went through the net"
"2023_q07_23",2023,2023-07-20,"23","Lowell Cove","north","sand",2023-07-20 16:17:00,"sunny",22.6,9.13,27.61,"present","absent",NA
"2023_q07_25",2023,2023-07-20,"25","Garrison Cove","north","sand",2023-07-20 16:45:00,"sunny",22.3,8.59,28.08,"absent","absent",NA
"2023_q07_26",2023,2023-07-20,"26","Long Point Cove","north","sand/gravel",2023-07-20 15:38:00,"sunny",24.1,7.5,27.29,"present","absent",NA
"2023_q08_21",2023,2023-08-02,"21","Orrs Cove","north","mud",2023-08-02 17:15:00,"sunny",21.1,7.8,30.01,"absent","absent","large school of fish, big silverside 136 mm"
"2023_q08_22",2023,2023-08-02,"22","Snow Island","north","gravel",2023-08-02 17:56:00,"sunny",21.6,8.34,30.38,"absent","absent",NA
"2023_q08_23",2023,2023-08-02,"23","Lowell Cove","north","sand",2023-08-02 15:40:00,"sunny",19.2,8.12,30.72,"absent","absent",NA
"2023_q08_24",2023,2023-08-02,"24","Cedar Beach","north","sand/gravel",2023-08-02 15:17:00,"sunny",19.1,8.51,30.55,"absent","absent",NA
"2023_q08_25",2023,2023-08-02,"25","Garrison Cove","north","sand/gravel",2023-08-02 14:51:00,"sunny",18.5,8.18,30.7,"present","low",NA
"2023_q08_26",2023,2023-08-02,"26","Long Point Cove","north","gravel",2023-08-02 16:14:00,"sunny",20.4,8.43,30.63,"absent","low","2 squished herring and 2 herrings heads counted"
"2023_q09_21",2023,2023-08-09,"21","Orrs Cove","north","mud",2023-08-09 11:40:00,"partly cloudy",20.1,6.31,30.45,"absent","absent",NA
"2023_q09_22",2023,2023-08-09,"22","Snow Island","north","sand/gravel",2023-08-09 12:25:00,"partly cloudy",19.6,6.85,30.82,"absent","absent","estimated start and end times"
"2023_q10_23",2023,2023-08-10,"23","Lowell Cove","north","sand/gravel",2023-08-10 12:12:00,"sunny",18.6,7.85,30.13,"present","low",NA
"2023_q10_24",2023,2023-08-10,"24","Cedar Beach","north","sand",2023-08-10 11:25:00,"sunny",17.9,7.75,30.18,"present","absent",NA
"2023_q10_25",2023,2023-08-10,"25","Garrison Cove","north","sand",2023-08-10 11:48:00,"sunny",18,8.12,30.44,"absent","absent",NA
"2023_q10_26",2023,2023-08-10,"26","Long Point Cove","north","sand/gravel",2023-08-10 12:41:00,"sunny",18.7,7.11,30.37,"present","absent",NA
"2023_q11_21",2023,2023-08-16,"21","Orrs Cove","north","mud",2023-08-16 17:23:00,"overcast",22.4,8.64,28.85,"absent","absent",NA
"2023_q11_22",2023,2023-08-16,"22","Snow Island","north","gravel",2023-08-16 16:25:00,NA,21.3,8.79,27.45,"absent","absent",NA
"2023_q11_23",2023,2023-08-16,"23","Lowell Cove","north","sand",2023-08-16 15:04:00,NA,21.3,8,27.21,"present","low",NA
"2023_q11_24",2023,2023-08-16,"24","Cedar Beach","north","sand/gravel",2023-08-16 14:40:00,NA,20.8,8.08,27.21,"absent","absent","people in water"
"2023_q11_25",2023,2023-08-16,"25","Garrison Cove","north","sand/gravel",2023-08-16 14:20:00,NA,20.1,8.1,29.01,"present","absent",NA
"2023_q11_26",2023,2023-08-16,"26","Long Point Cove","north","sand/gravel",2023-08-16 15:47:00,NA,20.9,8.1,26.74,"present","medium",NA
"2023_q12_21",2023,2023-08-28,"21","Orrs Cove","north","mud",2023-08-28 12:40:00,"sunny",20.2,6.76,29.24,"absent","low",NA
"2023_q12_22",2023,2023-08-28,"22","Snow Island","north","mud",2023-08-28 13:10:00,"sunny",19.8,7.42,29.5,"absent","absent",NA
"2023_q12_23",2023,2023-08-28,"23","Lowell Cove","north","sand/gravel",2023-08-28 14:25:00,"sunny",19.9,7.44,28.81,"absent","absent",NA
"2023_q12_24",2023,2023-08-28,"24","Cedar Beach","north","sand/gravel",2023-08-28 14:50:00,"sunny",19.5,7.8,29.04,"absent","absent",NA
"2023_q12_25",2023,2023-08-28,"25","Garrison Cove","north","sand/gravel",2023-08-28 15:25:00,"sunny",18.8,7.78,29.6,"absent","absent",NA
"2023_q12_26",2023,2023-08-28,"26","Long Point Cove","north","mud/gravel",2023-08-28 13:55:00,"sunny",19.4,8.2,28.99,"present","medium",NA
"2024_001_09",2024,2024-06-11,"09","Great Diamond Island",NA,NA,2024-06-11 14:20:00,"partly cloudy",15.4,NA,NA,"absent","medium","sonde not working"
"2024_001_11",2024,2024-06-11,"11","Cushing Island",NA,NA,2024-06-11 14:55:00,NA,14.8,NA,NA,"absent","low","sonde not working"
"2024_001_10",2024,2024-06-11,"10","SMCC",NA,NA,2024-06-11 15:30:00,NA,14.8,NA,NA,"present","medium","sonde not working"
"2024_001_06",2024,2024-06-11,"06","Mackworth Island - North",NA,NA,2024-06-11 16:10:00,NA,15.4,NA,NA,NA,NA,"sonde not working"
"2024_002_07",2024,2024-06-18,"07","Mackworth Island - Beach",NA,NA,2024-06-18 14:10:00,"mostly sunny",14.52,766.5,22.7,"absent","low",NA
"2024_002_03",2024,2024-06-18,"03","Audubon",NA,NA,2024-06-18 14:40:00,NA,14.9,766.4,21.35,NA,"low","tree downed on usual site"
"2024_002_02",2024,2024-06-18,"02","Skitterygusset",NA,NA,2024-06-18 15:08:00,NA,15.77,766.5,19.7,"absent","low",NA
"2024_002_01",2024,2024-06-18,"01","Presumpscot Moorings",NA,NA,2024-06-18 15:35:00,NA,19.9,766.4,14.65,NA,NA,"no fish"
"2024_003_05",2024,2024-06-21,"05","The Brothers - North",NA,NA,2024-06-21 13:54:00,"mostly cloudy",18,767.1,22.84,"present","low","seaweed"
"2024_003_04",2024,2024-06-21,"04","Mussel Cove",NA,NA,2024-06-21 14:22:00,"mostly cloudy",18.3,767,22.73,"absent","low",NA
"2024_003_08",2024,2024-06-21,"08","Back Cove",NA,NA,2024-06-21 15:02:00,"mostly cloudy",15.85,767.1,22.02,"absent","absent",NA
"2024_004_12",2024,2024-06-28,"12","Alewife Cove",NA,NA,2024-06-28 13:05:00,"sunny",13.1,NA,22.9,"absent","low","windy; sand lance escaping net"
"2024_004_11",2024,2024-06-28,"11","Cushing Island",NA,NA,2024-06-28 13:30:00,NA,13.3,NA,23.15,"absent","low","no fish; inverted set"
"2024_004_10",2024,2024-06-28,"10","SMCC",NA,NA,2024-06-28 14:20:00,"sunny",14.7,NA,22.41,NA,"low",NA
"2024_005_08",2024,2024-07-02,"08","Back Cove",NA,NA,2024-07-02 13:45:00,"sunny",15.6,NA,22.71,"absent","absent","no fish"
"2024_005_06",2024,2024-07-02,"06","Mackworth Island - North",NA,NA,2024-07-02 14:19:00,"sunny",16.04,NA,23.21,"present","medium",NA
"2024_005_04",2024,2024-07-02,"04","Mussel Cove",NA,NA,2024-07-02 14:54:00,NA,16.79,NA,23.04,"present","low",NA
"2024_005_05",2024,2024-07-02,"05","The Brothers - North",NA,NA,2024-07-02 15:31:00,"sunny",15.96,NA,23.33,"present","low",NA
"2024_005_09",2024,2024-07-02,"09","Great Diamond Island",NA,NA,2024-07-02 16:03:00,"sunny",15.96,NA,23.14,"present","low",NA
"2024_006_07",2024,2024-07-05,"07","Mackworth Island - Beach",NA,NA,2024-07-05 12:40:00,"cloudy",16.23,NA,22.48,"present","low","seaweed"
"2024_006_03",2024,2024-07-05,"03","Audubon",NA,NA,2024-07-05 13:10:00,"cloudy",16.49,NA,20.84,"absent","low",NA
