loc_id,date,site_name,site_id,bay_location,species_name,catch
2021_070_07,7/7/2021,Mackworth Island - Beach,07,Mid,atlantic herring,629
2021_070_07,7/7/2021,Mackworth Island - Beach,07,Mid,winter flounder,5
2021_070_07,7/7/2021,Mackworth Island - Beach,07,Mid,bluefish,1
2021_070_07,7/7/2021,Mackworth Island - Beach,07,Mid,green crab,8
2021_070_07,7/7/2021,Mackworth Island - Beach,07,Mid,atlantic silverside,5
2021_070_07,7/7/2021,Mackworth Island - Beach,07,Mid,alewife,12
2021_070_03,7/7/2021,Audubon,03,Inner,alewife,159
2021_070_03,7/7/2021,Audubon,03,Inner,atlantic silverside,3
2021_070_03,7/7/2021,Audubon,03,Inner,northern pipefish,1
2021_070_03,7/7/2021,Audubon,03,Inner,green crab,2
2021_070_03,7/7/2021,Audubon,03,Inner,mummichog,7
2021_070_01,7/7/2021,Presumpscot Moorings,01,Inner,mummichog,1
2021_070_01,7/7/2021,Presumpscot Moorings,01,Inner,atlantic silverside,16
2021_070_01,7/7/2021,Presumpscot Moorings,01,Inner,alewife,2
2021_070_02,7/7/2021,Skitterygusset,02,Inner,atlantic silverside,3
2021_070_02,7/7/2021,Skitterygusset,02,Inner,alewife,1
2021_070_02,7/7/2021,Skitterygusset,02,Inner,mummichog,1
2021_071_12,7/13/2021,Alewife Cove,12,Outer,sandlance,2
2021_071_11,7/13/2021,Cushing Island,11,Outer,pollock,5
2021_071_11,7/13/2021,Cushing Island,11,Outer,green crab,9
2021_071_11,7/13/2021,Cushing Island,11,Outer,winter flounder,2
2021_071_11,7/13/2021,Cushing Island,11,Outer,grubby sculpin,1
2021_071_09,7/13/2021,Great Diamond Island,09,Outer,atlantic herring,5
2021_071_09,7/13/2021,Great Diamond Island,09,Outer,winter flounder,5
2021_071_09,7/13/2021,Great Diamond Island,09,Outer,green crab,2
2021_071_06,7/13/2021,Mackworth Island - North,06,Mid,atlantic herring,1079
2021_071_06,7/13/2021,Mackworth Island - North,06,Mid,green crab,4
2021_071_06,7/13/2021,Mackworth Island - North,06,Mid,atlantic silverside,2
2021_071_06,7/13/2021,Mackworth Island - North,06,Mid,winter flounder,5
2021_071_05,7/13/2021,The Brothers - North,05,Mid,atlantic silverside,72
2021_071_05,7/13/2021,The Brothers - North,05,Mid,atlantic herring,17
2021_071_05,7/13/2021,The Brothers - North,05,Mid,winter flounder,1
2021_071_04,7/13/2021,Mussel Cove,04,Mid,grubby sculpin,1
2021_071_04,7/13/2021,Mussel Cove,04,Mid,green crab,2
2021_072_10,7/23/2021,SMCC,10,Outer,green crab,4
2021_072_08,7/23/2021,Back Cove,08,Mid,mummichog,2
2021_072_08,7/23/2021,Back Cove,08,Mid,green crab,2
2021_072_07,7/23/2021,Mackworth Island - Beach,07,Mid,atlantic herring,14
2021_072_07,7/23/2021,Mackworth Island - Beach,07,Mid,alewife,15
2021_072_07,7/23/2021,Mackworth Island - Beach,07,Mid,atlantic silverside,2
2021_072_07,7/23/2021,Mackworth Island - Beach,07,Mid,mummichog,1
2021_072_07,7/23/2021,Mackworth Island - Beach,07,Mid,winter flounder,5
2021_072_07,7/23/2021,Mackworth Island - Beach,07,Mid,green crab,2
2021_072_07,7/23/2021,Mackworth Island - Beach,07,Mid,grubby sculpin,1
2021_072_02,7/23/2021,Skitterygusset,02,Inner,alewife,24
2021_072_02,7/23/2021,Skitterygusset,02,Inner,bluefish,3
2021_072_02,7/23/2021,Skitterygusset,02,Inner,atlantic silverside,23
2021_072_01,7/23/2021,Presumpscot Moorings,01,Inner,atlantic silverside,1
2021_072_01,7/23/2021,Presumpscot Moorings,01,Inner,alewife,8
2021_072_03,7/23/2021,Audubon,03,Inner,alewife,289
2021_072_03,7/23/2021,Audubon,03,Inner,atlantic silverside,20
2021_072_03,7/23/2021,Audubon,03,Inner,mummichog,1
2021_072_03,7/23/2021,Audubon,03,Inner,green crab,2
2021_073_12,7/28/2021,Alewife Cove,12,Outer,alewife,12
2021_073_12,7/28/2021,Alewife Cove,12,Outer,green crab,2
2021_073_12,7/28/2021,Alewife Cove,12,Outer,winter flounder,2
2021_073_12,7/28/2021,Alewife Cove,12,Outer,sandlance,9
2021_073_11,7/28/2021,Cushing Island,11,Outer,green crab,3
2021_073_11,7/28/2021,Cushing Island,11,Outer,sandlance,1
2021_073_09,7/28/2021,Great Diamond Island,09,Outer,atlantic silverside,22
2021_073_09,7/28/2021,Great Diamond Island,09,Outer,green crab,6
2021_073_05,7/28/2021,The Brothers - North,05,Mid,green crab,28
2021_073_05,7/28/2021,The Brothers - North,05,Mid,atlantic silverside,149
2021_073_05,7/28/2021,The Brothers - North,05,Mid,winter flounder,4
2021_073_05,7/28/2021,The Brothers - North,05,Mid,grubby sculpin,1
2021_073_05,7/28/2021,The Brothers - North,05,Mid,mummichog,2
2021_073_06,7/28/2021,Mackworth Island - North,06,Mid,winter flounder,6
2021_073_06,7/28/2021,Mackworth Island - North,06,Mid,mummichog,7
2021_073_06,7/28/2021,Mackworth Island - North,06,Mid,green crab,1
2021_073_06,7/28/2021,Mackworth Island - North,06,Mid,atlantic herring,1
2021_073_04,7/28/2021,Mussel Cove,04,Mid,atlantic silverside,5
2021_073_04,7/28/2021,Mussel Cove,04,Mid,green crab,5
2021_073_04,7/28/2021,Mussel Cove,04,Mid,winter flounder,2
2021_074_07,8/6/2021,Mackworth Island - Beach,07,Mid,winter flounder,28
2021_074_07,8/6/2021,Mackworth Island - Beach,07,Mid,atlantic silverside,12
2021_074_07,8/6/2021,Mackworth Island - Beach,07,Mid,green crab,14
2021_074_03,8/6/2021,Audubon,03,Inner,alewife,26
2021_074_03,8/6/2021,Audubon,03,Inner,atlantic silverside,400
2021_074_03,8/6/2021,Audubon,03,Inner,mummichog,1
2021_074_03,8/6/2021,Audubon,03,Inner,green crab,9
2021_074_01,8/6/2021,Presumpscot Moorings,01,Inner,winter flounder,1
2021_074_01,8/6/2021,Presumpscot Moorings,01,Inner,atlantic silverside,14
2021_074_01,8/6/2021,Presumpscot Moorings,01,Inner,bluefish,1
2021_074_02,8/6/2021,Skitterygusset,02,Inner,atlantic silverside,32
2021_074_02,8/6/2021,Skitterygusset,02,Inner,green crab,6
2021_074_08,8/6/2021,Back Cove,08,Mid,alewife,23
2021_074_08,8/6/2021,Back Cove,08,Mid,atlantic silverside,457
2021_074_08,8/6/2021,Back Cove,08,Mid,green crab,1
2021_074_10,8/6/2021,SMCC,10,Outer,atlantic silverside,9
2021_074_10,8/6/2021,SMCC,10,Outer,alewife,9
2021_074_10,8/6/2021,SMCC,10,Outer,green crab,1
2021_075_11,8/11/2021,Cushing Island,11,Outer,sandlance,259
2021_075_11,8/11/2021,Cushing Island,11,Outer,winter flounder,1
2021_075_11,8/11/2021,Cushing Island,11,Outer,green crab,5
2021_075_09,8/11/2021,Great Diamond Island,09,Outer,sandlance,1
2021_075_09,8/11/2021,Great Diamond Island,09,Outer,winter flounder,1
2021_075_09,8/11/2021,Great Diamond Island,09,Outer,green crab,3
2021_075_06,8/11/2021,Mackworth Island - North,06,Mid,atlantic silverside,7
2021_075_06,8/11/2021,Mackworth Island - North,06,Mid,winter flounder,2
2021_075_06,8/11/2021,Mackworth Island - North,06,Mid,green crab,4
2021_075_06,8/11/2021,Mackworth Island - North,06,Mid,grubby sculpin,1
2021_075_06,8/11/2021,Mackworth Island - North,06,Mid,alewife,1
2021_075_05,8/11/2021,The Brothers - North,05,Mid,atlantic silverside,166
2021_075_05,8/11/2021,The Brothers - North,05,Mid,sandlance,1
2021_075_05,8/11/2021,The Brothers - North,05,Mid,green crab,1
2021_075_04,8/11/2021,Mussel Cove,04,Mid,winter flounder,1
2021_075_04,8/11/2021,Mussel Cove,04,Mid,green crab,1
2021_075_04,8/11/2021,Mussel Cove,04,Mid,mummichog,1
2021_075_04,8/11/2021,Mussel Cove,04,Mid,atlantic silverside,7
2021_076_02,8/16/2021,Skitterygusset,02,Inner,atlantic silverside,285
2021_076_02,8/16/2021,Skitterygusset,02,Inner,winter flounder,4
2021_076_02,8/16/2021,Skitterygusset,02,Inner,green crab,27
2021_076_02,8/16/2021,Skitterygusset,02,Inner,mummichog,326
2021_076_10,8/16/2021,SMCC,10,Outer,winter flounder,2
2021_076_10,8/16/2021,SMCC,10,Outer,green crab,10
2021_076_10,8/16/2021,SMCC,10,Outer,grubby sculpin,1
2021_076_10,8/16/2021,SMCC,10,Outer,mummichog,7
2021_077_08,8/20/2021,Back Cove,08,Mid,mummichog,6
2021_077_07,8/20/2021,Mackworth Island - Beach,07,Mid,winter flounder,5
2021_077_07,8/20/2021,Mackworth Island - Beach,07,Mid,atlantic silverside,107
2021_077_07,8/20/2021,Mackworth Island - Beach,07,Mid,alewife,3
2021_077_07,8/20/2021,Mackworth Island - Beach,07,Mid,green crab,7
2021_077_03,8/20/2021,Audubon,03,Inner,atlantic silverside,91
2021_077_03,8/20/2021,Audubon,03,Inner,green crab,2
2021_077_01,8/20/2021,Presumpscot Moorings,01,Inner,mummichog,2
2021_077_04,8/20/2021,Mussel Cove,04,Mid,atlantic silverside,1000
2021_077_04,8/20/2021,Mussel Cove,04,Mid,mummichog,17
2021_077_04,8/20/2021,Mussel Cove,04,Mid,alewife,6
2021_077_04,8/20/2021,Mussel Cove,04,Mid,butterfish,1
2021_077_04,8/20/2021,Mussel Cove,04,Mid,green crab,1
2021_077_05,8/20/2021,The Brothers - North,05,Mid,atlantic silverside,214
2021_077_05,8/20/2021,The Brothers - North,05,Mid,alewife,1
2021_077_05,8/20/2021,The Brothers - North,05,Mid,mummichog,2
2021_077_05,8/20/2021,The Brothers - North,05,Mid,green crab,3
2021_078_12,8/24/2021,Alewife Cove,12,Outer,green crab,1
2021_078_12,8/24/2021,Alewife Cove,12,Outer,sandlance,1
2021_078_11,8/24/2021,Cushing Island,11,Outer,grubby sculpin,1
2021_078_11,8/24/2021,Cushing Island,11,Outer,green crab,15
2021_078_11,8/24/2021,Cushing Island,11,Outer,winter flounder,5
2021_078_11,8/24/2021,Cushing Island,11,Outer,atlantic silverside,34
2021_078_09,8/24/2021,Great Diamond Island,09,Outer,green crab,1
2021_078_09,8/24/2021,Great Diamond Island,09,Outer,winter flounder,1
2021_078_06,8/24/2021,Mackworth Island - North,06,Mid,green crab,18
2021_078_06,8/24/2021,Mackworth Island - North,06,Mid,winter flounder,2
2021_078_06,8/24/2021,Mackworth Island - North,06,Mid,sandlance,1
2021_078_06,8/24/2021,Mackworth Island - North,06,Mid,atlantic silverside,41
2018_102_11,7/25/2018,Cushing Island,11,Outer,green crab,4
2018_102_11,7/25/2018,Cushing Island,11,Outer,atlantic silverside,3
2018_102_11,7/25/2018,Cushing Island,11,Outer,winter flounder,1
2018_102_02,7/25/2018,Skitterygusset,02,Inner,atlantic silverside,250
2018_102_02,7/25/2018,Skitterygusset,02,Inner,alewife,17
2018_102_08,7/25/2018,Back Cove,08,Mid,atlantic silverside,2
2018_102_08,7/25/2018,Back Cove,08,Mid,green crab,1
2018_102_05,7/25/2018,The Brothers - North,05,Mid,green crab,2
2018_102_05,7/25/2018,The Brothers - North,05,Mid,atlantic silverside,135
2018_102_05,7/25/2018,The Brothers - North,05,Mid,alewife,2
2018_102_07,7/25/2018,Mackworth Island - Beach,07,Mid,atlantic silverside,165
2018_102_07,7/25/2018,Mackworth Island - Beach,07,Mid,mummichog,2
2018_102_07,7/25/2018,Mackworth Island - Beach,07,Mid,green crab,30
2018_102_07,7/25/2018,Mackworth Island - Beach,07,Mid,winter flounder,2
2018_102_07,7/25/2018,Mackworth Island - Beach,07,Mid,atlantic herring,1
2018_103_10,8/10/2018,SMCC,10,Outer,atlantic herring,39
2018_103_10,8/10/2018,SMCC,10,Outer,green crab,3
2018_103_10,8/10/2018,SMCC,10,Outer,atlantic silverside,2
2018_103_10,8/10/2018,SMCC,10,Outer,mummichog,4
2018_103_09,8/10/2018,Great Diamond Island,09,Outer,atlantic silverside,2
2018_103_09,8/10/2018,Great Diamond Island,09,Outer,green crab,1
2018_103_04,8/10/2018,Mussel Cove,04,Mid,atlantic silverside,658
2018_103_04,8/10/2018,Mussel Cove,04,Mid,green crab,2
2018_103_06,8/10/2018,Mackworth Island - North,06,Mid,mummichog,74
2018_103_06,8/10/2018,Mackworth Island - North,06,Mid,atlantic silverside,9
2018_103_06,8/10/2018,Mackworth Island - North,06,Mid,green crab,2
2018_103_01,8/10/2018,Presumpscot Moorings,01,Inner,alewife,15
2018_103_01,8/10/2018,Presumpscot Moorings,01,Inner,atlantic silverside,16
2018_103_01,8/10/2018,Presumpscot Moorings,01,Inner,mummichog,1
2018_103_03,8/10/2018,Audubon,03,Inner,atlantic silverside,525
2018_103_03,8/10/2018,Audubon,03,Inner,alewife,375
2018_103_03,8/10/2018,Audubon,03,Inner,green crab,4
2018_103_03,8/10/2018,Audubon,03,Inner,mummichog,7
2018_104_07,8/21/2018,Mackworth Island - Beach,07,Mid,atlantic silverside,2800
2018_104_07,8/21/2018,Mackworth Island - Beach,07,Mid,green crab,41
2018_104_07,8/21/2018,Mackworth Island - Beach,07,Mid,winter flounder,11
2018_104_07,8/21/2018,Mackworth Island - Beach,07,Mid,alewife,28
2018_104_07,8/21/2018,Mackworth Island - Beach,07,Mid,mummichog,35
2018_104_05,8/21/2018,The Brothers - North,05,Mid,atlantic silverside,482
2018_104_05,8/21/2018,The Brothers - North,05,Mid,green crab,2
2018_104_05,8/21/2018,The Brothers - North,05,Mid,mummichog,15
2018_104_11,8/21/2018,Cushing Island,11,Outer,green crab,5
2018_104_11,8/21/2018,Cushing Island,11,Outer,sculpin spp,5
2018_104_11,8/21/2018,Cushing Island,11,Outer,winter flounder,2
2018_104_02,8/21/2018,Skitterygusset,02,Inner,atlantic silverside,192
2018_104_02,8/21/2018,Skitterygusset,02,Inner,winter flounder,1
2018_104_02,8/21/2018,Skitterygusset,02,Inner,green crab,1
2018_104_02,8/21/2018,Skitterygusset,02,Inner,mummichog,1
2018_105_04,9/7/2018,Mussel Cove,04,Mid,atlantic silverside,269
2018_105_04,9/7/2018,Mussel Cove,04,Mid,mummichog,1
2018_105_04,9/7/2018,Mussel Cove,04,Mid,butterfish,1
2018_105_09,9/7/2018,Great Diamond Island,09,Outer,winter flounder,2
2018_105_09,9/7/2018,Great Diamond Island,09,Outer,atlantic silverside,19
2018_105_09,9/7/2018,Great Diamond Island,09,Outer,mummichog,1
2018_105_03,9/7/2018,Audubon,03,Inner,atlantic silverside,117
2018_105_03,9/7/2018,Audubon,03,Inner,alewife,1
2018_105_03,9/7/2018,Audubon,03,Inner,green crab,2
2018_105_06,9/7/2018,Mackworth Island - North,06,Mid,mummichog,11
2018_105_06,9/7/2018,Mackworth Island - North,06,Mid,atlantic silverside,25
2018_105_06,9/7/2018,Mackworth Island - North,06,Mid,winter flounder,1
2018_105_06,9/7/2018,Mackworth Island - North,06,Mid,green crab,6
2018_105_01,9/7/2018,Presumpscot Moorings,01,Inner,atlantic silverside,55
2018_105_01,9/7/2018,Presumpscot Moorings,01,Inner,largemouth bass,5
2018_105_01,9/7/2018,Presumpscot Moorings,01,Inner,mummichog,1
2018_105_08,9/7/2018,Back Cove,08,Mid,atlantic silverside,111
2018_105_08,9/7/2018,Back Cove,08,Mid,winter flounder,2
2018_105_08,9/7/2018,Back Cove,08,Mid,green crab,2
2018_105_10,9/7/2018,SMCC,10,Outer,atlantic silverside,121
2018_105_10,9/7/2018,SMCC,10,Outer,mummichog,5
2018_105_10,9/7/2018,SMCC,10,Outer,winter flounder,1
2019_106_05,6/12/2019,The Brothers - North,05,Mid,atlantic silverside,103
2019_106_05,6/12/2019,The Brothers - North,05,Mid,grubby sculpin,1
2019_106_08,6/12/2019,Back Cove,08,Mid,atlantic silverside,2
2019_106_09,6/12/2019,Great Diamond Island,09,Outer,atlantic tomcod,2
2019_106_09,6/12/2019,Great Diamond Island,09,Outer,atlantic silverside,1
2019_106_09,6/12/2019,Great Diamond Island,09,Outer,grubby sculpin,1
2019_106_09,6/12/2019,Great Diamond Island,09,Outer,green crab,1
2019_106_06,6/12/2019,Mackworth Island - North,06,Mid,atlantic silverside,118
2019_106_02,6/12/2019,Skitterygusset,02,Inner,atlantic silverside,2
2019_106_02,6/12/2019,Skitterygusset,02,Inner,striped bass,1
2019_107_04,7/2/2019,Mussel Cove,04,Mid,winter flounder,32
2019_107_04,7/2/2019,Mussel Cove,04,Mid,green crab,9
2019_107_04,7/2/2019,Mussel Cove,04,Mid,atlantic silverside,6
2019_107_04,7/2/2019,Mussel Cove,04,Mid,grubby sculpin,2
2019_107_07,7/2/2019,Mackworth Island - Beach,07,Mid,green crab,9
2019_107_07,7/2/2019,Mackworth Island - Beach,07,Mid,mummichog,2
2019_107_07,7/2/2019,Mackworth Island - Beach,07,Mid,winter flounder,2
2019_107_12,7/2/2019,Alewife Cove,12,Outer,atlantic tomcod,1
2019_107_11,7/2/2019,Cushing Island,11,Outer,atlantic herring,545
2019_107_11,7/2/2019,Cushing Island,11,Outer,pollock,2
2019_107_03,7/2/2019,Audubon,03,Inner,winter flounder,1
2019_107_03,7/2/2019,Audubon,03,Inner,atlantic silverside,8
2019_107_03,7/2/2019,Audubon,03,Inner,atlantic tomcod,3
2019_107_03,7/2/2019,Audubon,03,Inner,atlantic herring,1
2022_079_11,6/1/2022,Cushing Island,11,Outer,sculpin spp,1
2022_079_11,6/1/2022,Cushing Island,11,Outer,green crab,1
2022_079_10,6/1/2022,SMCC,10,Outer,winter flounder,2
2022_079_10,6/1/2022,SMCC,10,Outer,sandlance,1
2022_079_10,6/1/2022,SMCC,10,Outer,green crab,3
2022_079_05,6/1/2022,The Brothers - North,05,Mid,atlantic silverside,1
2022_079_05,6/1/2022,The Brothers - North,05,Mid,mummichog,1
2022_079_05,6/1/2022,The Brothers - North,05,Mid,atlantic tomcod,1
2022_079_05,6/1/2022,The Brothers - North,05,Mid,green crab,5
2022_079_05,6/1/2022,The Brothers - North,05,Mid,northern pipefish,1
2022_079_06,6/1/2022,Mackworth Island - North,06,Mid,green crab,8
2022_079_06,6/1/2022,Mackworth Island - North,06,Mid,winter flounder,5
2022_079_03,6/1/2022,Audubon,03,Inner,atlantic silverside,1
2022_080_12,6/14/2022,Alewife Cove,12,Outer,atlantic herring,162
2022_080_02,6/14/2022,Skitterygusset,02,Inner,green crab,3
2022_080_02,6/14/2022,Skitterygusset,02,Inner,atlantic herring,100
2022_080_01,6/14/2022,Presumpscot Moorings,01,Inner,atlantic silverside,8
2022_080_01,6/14/2022,Presumpscot Moorings,01,Inner,alewife,2
2022_080_01,6/14/2022,Presumpscot Moorings,01,Inner,atlantic herring,1
2022_080_04,6/14/2022,Mussel Cove,04,Mid,atlantic herring,653
2022_080_04,6/14/2022,Mussel Cove,04,Mid,green crab,1
2022_080_07,6/14/2022,Mackworth Island - Beach,07,Mid,green crab,3
2022_080_08,6/14/2022,Back Cove,08,Mid,atlantic herring,1170
2022_081_03,6/21/2022,Audubon,03,Inner,atlantic silverside,1
2022_081_03,6/21/2022,Audubon,03,Inner,mummichog,1
2022_081_09,6/21/2022,Great Diamond Island,09,Outer,winter flounder,3
2022_081_11,6/21/2022,Cushing Island,11,Outer,sculpin spp,7
2022_081_11,6/21/2022,Cushing Island,11,Outer,green crab,15
2022_081_11,6/21/2022,Cushing Island,11,Outer,winter flounder,1
2022_081_11,6/21/2022,Cushing Island,11,Outer,rock gunnel,5
2022_081_10,6/21/2022,SMCC,10,Outer,winter flounder,16
2022_081_10,6/21/2022,SMCC,10,Outer,sculpin spp,4
2022_081_10,6/21/2022,SMCC,10,Outer,threespine stickleback,1
2022_081_10,6/21/2022,SMCC,10,Outer,green crab,8
2022_081_10,6/21/2022,SMCC,10,Outer,northern pipefish,2
2022_082_06,6/23/2022,Mackworth Island - North,06,Mid,atlantic silverside,1
2022_082_06,6/23/2022,Mackworth Island - North,06,Mid,green crab,1
2022_082_06,6/23/2022,Mackworth Island - North,06,Mid,sculpin spp,1
2022_082_05,6/23/2022,The Brothers - North,05,Mid,sculpin spp,2
2022_082_05,6/23/2022,The Brothers - North,05,Mid,northern pipefish,1
2022_082_05,6/23/2022,The Brothers - North,05,Mid,green crab,1
2022_082_04,6/23/2022,Mussel Cove,04,Mid,green crab,4
2022_083_03,6/27/2022,Audubon,03,Inner,atlantic herring,8
2022_083_03,6/27/2022,Audubon,03,Inner,atlantic silverside,82
2022_083_03,6/27/2022,Audubon,03,Inner,green crab,17
2022_083_02,6/27/2022,Skitterygusset,02,Inner,atlantic herring,1
2022_083_02,6/27/2022,Skitterygusset,02,Inner,green crab,1
2022_083_02,6/27/2022,Skitterygusset,02,Inner,alewife,4
2022_083_01,6/27/2022,Presumpscot Moorings,01,Inner,atlantic silverside,1
2022_083_07,6/27/2022,Mackworth Island - Beach,07,Mid,atlantic herring,1335
2022_083_07,6/27/2022,Mackworth Island - Beach,07,Mid,sculpin spp,1
2022_083_07,6/27/2022,Mackworth Island - Beach,07,Mid,green crab,9
2022_083_07,6/27/2022,Mackworth Island - Beach,07,Mid,winter flounder,1
2022_083_08,6/27/2022,Back Cove,08,Mid,atlantic herring,22
2022_084_10,6/30/2022,SMCC,10,Outer,atlantic tomcod,2
2022_084_10,6/30/2022,SMCC,10,Outer,atlantic silverside,1
2022_084_10,6/30/2022,SMCC,10,Outer,green crab,2
2022_084_11,6/30/2022,Cushing Island,11,Outer,green crab,10
2022_084_11,6/30/2022,Cushing Island,11,Outer,atlantic tomcod,1
2022_085_09,7/8/2022,Great Diamond Island,09,Outer,atlantic herring,75
2022_085_09,7/8/2022,Great Diamond Island,09,Outer,atlantic tomcod,1
2022_085_09,7/8/2022,Great Diamond Island,09,Outer,atlantic silverside,1
2022_085_09,7/8/2022,Great Diamond Island,09,Outer,green crab,2
2022_085_09,7/8/2022,Great Diamond Island,09,Outer,northern pipefish,1
2022_085_09,7/8/2022,Great Diamond Island,09,Outer,sculpin spp,1
2022_085_05,7/8/2022,The Brothers - North,05,Mid,shortfin squid,4
2022_085_05,7/8/2022,The Brothers - North,05,Mid,green crab,5
2022_085_03,7/8/2022,Audubon,03,Inner,atlantic silverside,29
2022_085_03,7/8/2022,Audubon,03,Inner,mummichog,198
2022_085_03,7/8/2022,Audubon,03,Inner,winter flounder,1
2022_086_04,7/12/2022,Mussel Cove,04,Mid,atlantic herring,239
2022_086_04,7/12/2022,Mussel Cove,04,Mid,green crab,3
2022_086_04,7/12/2022,Mussel Cove,04,Mid,winter flounder,1
2022_086_07,7/12/2022,Mackworth Island - Beach,07,Mid,atlantic herring,80
2022_086_07,7/12/2022,Mackworth Island - Beach,07,Mid,atlantic silverside,2
2022_086_07,7/12/2022,Mackworth Island - Beach,07,Mid,winter flounder,13
2022_086_07,7/12/2022,Mackworth Island - Beach,07,Mid,green crab,7
2022_086_03,7/12/2022,Audubon,03,Inner,atlantic silverside,15
2022_086_03,7/12/2022,Audubon,03,Inner,green crab,2
2022_086_03,7/12/2022,Audubon,03,Inner,mummichog,1
2022_086_02,7/12/2022,Skitterygusset,02,Inner,atlantic silverside,108
2022_086_02,7/12/2022,Skitterygusset,02,Inner,mummichog,2
2022_086_02,7/12/2022,Skitterygusset,02,Inner,threespine stickleback,2
2022_086_02,7/12/2022,Skitterygusset,02,Inner,green crab,4
2022_086_01,7/12/2022,Presumpscot Moorings,01,Inner,sturgeon spp,1
2022_086_01,7/12/2022,Presumpscot Moorings,01,Inner,atlantic silverside,8
2022_087_12,7/19/2022,Alewife Cove,12,Outer,winter flounder,1
2022_087_11,7/19/2022,Cushing Island,11,Outer,green crab,35
2022_087_11,7/19/2022,Cushing Island,11,Outer,alewife,6
2022_087_11,7/19/2022,Cushing Island,11,Outer,winter flounder,1
2022_087_10,7/19/2022,SMCC,10,Outer,winter flounder,4
2022_087_10,7/19/2022,SMCC,10,Outer,green crab,1
2022_087_09,7/19/2022,Great Diamond Island,09,Outer,green crab,1
2022_088_05,7/20/2022,The Brothers - North,05,Mid,winter flounder,1
2022_088_05,7/20/2022,The Brothers - North,05,Mid,green crab,4
2022_088_06,7/20/2022,Mackworth Island - North,06,Mid,winter flounder,1
2022_088_06,7/20/2022,Mackworth Island - North,06,Mid,green crab,16
2022_088_03,7/20/2022,Audubon,03,Inner,atlantic silverside,7
2022_088_03,7/20/2022,Audubon,03,Inner,winter flounder,3
2022_088_03,7/20/2022,Audubon,03,Inner,green crab,14
2022_089_04,7/25/2022,Mussel Cove,04,Mid,green crab,3
2022_089_04,7/25/2022,Mussel Cove,04,Mid,atlantic silverside,120
2022_089_04,7/25/2022,Mussel Cove,04,Mid,mummichog,1
2022_089_05,7/25/2022,The Brothers - North,05,Mid,green crab,2
2022_089_06,7/25/2022,Mackworth Island - North,06,Mid,atlantic herring,75
2022_089_08,7/25/2022,Back Cove,08,Mid,atlantic silverside,4
2022_089_08,7/25/2022,Back Cove,08,Mid,mummichog,1
2022_089_10,7/25/2022,SMCC,10,Outer,winter flounder,1
2022_089_10,7/25/2022,SMCC,10,Outer,mummichog,1
2022_089_10,7/25/2022,SMCC,10,Outer,green crab,4
2022_090_07,7/26/2022,Mackworth Island - Beach,07,Mid,winter flounder,6
2022_090_07,7/26/2022,Mackworth Island - Beach,07,Mid,atlantic silverside,14
2022_090_07,7/26/2022,Mackworth Island - Beach,07,Mid,green crab,12
2022_090_03,7/26/2022,Audubon,03,Inner,atlantic silverside,319
2022_090_03,7/26/2022,Audubon,03,Inner,green crab,6
2022_091_12,8/3/2022,Alewife Cove,12,Outer,winter flounder,3
2022_091_12,8/3/2022,Alewife Cove,12,Outer,sandlance,1025
2022_091_11,8/3/2022,Cushing Island,11,Outer,rock gunnel,7
2022_091_11,8/3/2022,Cushing Island,11,Outer,green crab,19
2022_091_11,8/3/2022,Cushing Island,11,Outer,sculpin spp,5
2022_091_11,8/3/2022,Cushing Island,11,Outer,winter flounder,3
2022_091_09,8/3/2022,Great Diamond Island,09,Outer,green crab,9
2022_091_09,8/3/2022,Great Diamond Island,09,Outer,atlantic tomcod,1
2022_091_03,8/3/2022,Audubon,03,Inner,alewife,3
2022_091_03,8/3/2022,Audubon,03,Inner,atlantic silverside,125
2022_091_03,8/3/2022,Audubon,03,Inner,winter flounder,1
2022_091_03,8/3/2022,Audubon,03,Inner,green crab,5
2022_091_03,8/3/2022,Audubon,03,Inner,mummichog,30
2022_092_01,8/4/2022,Presumpscot Moorings,01,Inner,winter flounder,2
2022_092_01,8/4/2022,Presumpscot Moorings,01,Inner,mummichog,68
2022_092_01,8/4/2022,Presumpscot Moorings,01,Inner,atlantic silverside,25
2022_092_01,8/4/2022,Presumpscot Moorings,01,Inner,butterfish,1
2022_093_04,8/8/2022,Mussel Cove,04,Mid,green crab,5
2022_093_04,8/8/2022,Mussel Cove,04,Mid,atlantic silverside,281
2022_093_04,8/8/2022,Mussel Cove,04,Mid,mummichog,12
2022_093_03,8/8/2022,Audubon,03,Inner,atlantic silverside,293
2022_093_03,8/8/2022,Audubon,03,Inner,winter flounder,3
2022_093_03,8/8/2022,Audubon,03,Inner,green crab,9
2022_093_03,8/8/2022,Audubon,03,Inner,mummichog,1
2022_093_03,8/8/2022,Audubon,03,Inner,sandlance,1
2022_093_02,8/8/2022,Skitterygusset,02,Inner,mummichog,589
2022_093_02,8/8/2022,Skitterygusset,02,Inner,atlantic silverside,115
2022_093_02,8/8/2022,Skitterygusset,02,Inner,green crab,2
2022_093_01,8/8/2022,Presumpscot Moorings,01,Inner,mummichog,572
2022_093_01,8/8/2022,Presumpscot Moorings,01,Inner,threespine stickleback,1
2022_093_01,8/8/2022,Presumpscot Moorings,01,Inner,atlantic silverside,20
2022_093_01,8/8/2022,Presumpscot Moorings,01,Inner,white sucker,6
2022_094_08,8/10/2022,Back Cove,08,Mid,atlantic silverside,86
