"loc_id","date","site_name","site_id","bay_location","species_name","catch","week","month","year"
"2020_053_01",2020-06-24,"Presumpscot Moorings","01","Inner","mummichog",6,26,6,2020
"2020_053_01",2020-06-24,"Presumpscot Moorings","01","Inner","atlantic silverside",2,26,6,2020
"2020_053_01",2020-06-24,"Presumpscot Moorings","01","Inner","white sucker",1,26,6,2020
"2020_054_12",2020-06-25,"Alewife Cove","12","Outer","atlantic herring",35,26,6,2020
"2020_054_04",2020-06-25,"Mussel Cove","04","Mid","mummichog",478,26,6,2020
"2020_054_04",2020-06-25,"Mussel Cove","04","Mid","green crab",3,26,6,2020
"2020_054_06",2020-06-25,"Mackworth Island - North","06","Mid","green crab",6,26,6,2020
"2020_054_06",2020-06-25,"Mackworth Island - North","06","Mid","atlantic silverside",5,26,6,2020
"2020_054_07",2020-06-25,"Mackworth Island - Beach","07","Mid","green crab",53,26,6,2020
"2020_054_07",2020-06-25,"Mackworth Island - Beach","07","Mid","atlantic silverside",5,26,6,2020
"2020_054_03",2020-06-25,"Audubon","03","Inner","winter flounder",1,26,6,2020
"2020_054_03",2020-06-25,"Audubon","03","Inner","atlantic herring",52,26,6,2020
"2020_054_03",2020-06-25,"Audubon","03","Inner","tomcod",2,26,6,2020
"2020_054_03",2020-06-25,"Audubon","03","Inner","atlantic silverside",2,26,6,2020
"2020_054_03",2020-06-25,"Audubon","03","Inner","green crab",4,26,6,2020
"2020_054_02",2020-06-25,"Skitterygusset","02","Inner","atlantic silverside",1,26,6,2020
"2020_054_02",2020-06-25,"Skitterygusset","02","Inner","green crab",1,26,6,2020
"2020_054_02",2020-06-25,"Skitterygusset","02","Inner","unID sturgeon",4,26,6,2020
"2020_055_13",2020-07-06,"The Brothers - South","13","Mid","winter flounder",7,28,7,2020
"2020_055_13",2020-07-06,"The Brothers - South","13","Mid","threespine stickleback",1,28,7,2020
"2020_055_13",2020-07-06,"The Brothers - South","13","Mid","green crab",13,28,7,2020
"2020_055_06",2020-07-06,"Mackworth Island - North","06","Mid","atlantic herring",325,28,7,2020
"2020_055_06",2020-07-06,"Mackworth Island - North","06","Mid","winter flounder",79,28,7,2020
"2020_055_06",2020-07-06,"Mackworth Island - North","06","Mid","atlantic silverside",4,28,7,2020
"2020_055_06",2020-07-06,"Mackworth Island - North","06","Mid","threespine stickleback",1,28,7,2020
"2020_055_06",2020-07-06,"Mackworth Island - North","06","Mid","green crab",4,28,7,2020
"2020_055_08",2020-07-06,"Back Cove","08","Mid","atlantic herring",74,28,7,2020
"2020_056_12",2020-07-07,"Alewife Cove","12","Outer","green crab",1,28,7,2020
"2020_056_10",2020-07-07,"SMCC","10","Outer","atlantic herring",50,28,7,2020
"2020_056_10",2020-07-07,"SMCC","10","Outer","pollock",1,28,7,2020
"2020_056_10",2020-07-07,"SMCC","10","Outer","winter flounder",3,28,7,2020
"2020_056_10",2020-07-07,"SMCC","10","Outer","atlantic silverside",4,28,7,2020
"2020_056_10",2020-07-07,"SMCC","10","Outer","green crab",10,28,7,2020
"2020_056_03",2020-07-07,"Audubon","03","Inner","alewife",71,28,7,2020
"2020_056_03",2020-07-07,"Audubon","03","Inner","mummichog",13,28,7,2020
"2020_056_03",2020-07-07,"Audubon","03","Inner","green crab",1,28,7,2020
"2020_056_03",2020-07-07,"Audubon","03","Inner","northern pipefish",1,28,7,2020
"2020_056_01",2020-07-07,"Presumpscot Moorings","01","Inner","alewife",1,28,7,2020
"2020_057_11",2020-07-09,"Cushing Island","11","Outer","winter flounder",2,28,7,2020
"2020_057_06",2020-07-09,"Mackworth Island - North","06","Mid","atlantic silverside",2,28,7,2020
"2020_057_06",2020-07-09,"Mackworth Island - North","06","Mid","winter flounder",2,28,7,2020
"2020_057_06",2020-07-09,"Mackworth Island - North","06","Mid","mummichog",3,28,7,2020
"2020_057_06",2020-07-09,"Mackworth Island - North","06","Mid","green crab",65,28,7,2020
"2020_057_09",2020-07-09,"Great Diamond Island","09","Outer","atlantic silverside",1,28,7,2020
"2020_057_02",2020-07-09,"Skitterygusset","02","Inner","unID sturgeon",1,28,7,2020
"2020_057_02",2020-07-09,"Skitterygusset","02","Inner","alewife",27,28,7,2020
"2020_057_02",2020-07-09,"Skitterygusset","02","Inner","atlantic silverside",43,28,7,2020
"2020_058_04",2020-07-21,"Mussel Cove","04","Mid","atlantic silverside",575,30,7,2020
"2020_058_04",2020-07-21,"Mussel Cove","04","Mid","winter flounder",5,30,7,2020
"2020_058_04",2020-07-21,"Mussel Cove","04","Mid","mummichog",1,30,7,2020
"2020_058_06",2020-07-21,"Mackworth Island - North","06","Mid","green crab",10,30,7,2020
"2020_058_06",2020-07-21,"Mackworth Island - North","06","Mid","winter flounder",5,30,7,2020
"2020_058_06",2020-07-21,"Mackworth Island - North","06","Mid","atlantic silverside",5,30,7,2020
"2020_058_08",2020-07-21,"Back Cove","08","Mid","atlantic silverside",4,30,7,2020
"2020_058_01",2020-07-21,"Presumpscot Moorings","01","Inner","atlantic silverside",5,30,7,2020
"2020_058_03",2020-07-21,"Audubon","03","Inner","alewife",25,30,7,2020
"2020_058_03",2020-07-21,"Audubon","03","Inner","blueback herring",7,30,7,2020
"2020_058_03",2020-07-21,"Audubon","03","Inner","atlantic silverside",9,30,7,2020
"2020_058_03",2020-07-21,"Audubon","03","Inner","tomcod",1,30,7,2020
"2020_058_09",2020-07-21,"Great Diamond Island","09","Outer","alewife",1,30,7,2020
"2020_058_09",2020-07-21,"Great Diamond Island","09","Outer","winter flounder",1,30,7,2020
"2020_059_12",2020-07-22,"Alewife Cove","12","Outer","sandlance",16,30,7,2020
"2020_059_11",2020-07-22,"Cushing Island","11","Outer","winter flounder",3,30,7,2020
"2020_059_11",2020-07-22,"Cushing Island","11","Outer","sandlance",54,30,7,2020
"2020_059_11",2020-07-22,"Cushing Island","11","Outer","green crab",4,30,7,2020
"2020_059_11",2020-07-22,"Cushing Island","11","Outer","atlantic silverside",15,30,7,2020
"2020_059_07",2020-07-22,"Mackworth Island - Beach","07","Mid","green crab",14,30,7,2020
"2020_059_07",2020-07-22,"Mackworth Island - Beach","07","Mid","atlantic silverside",4,30,7,2020
"2020_059_02",2020-07-22,"Skitterygusset","02","Inner","green crab",1,30,7,2020
"2020_059_02",2020-07-22,"Skitterygusset","02","Inner","atlantic silverside",9,30,7,2020
"2020_059_02",2020-07-22,"Skitterygusset","02","Inner","alewife",525,30,7,2020
"2020_059_02",2020-07-22,"Skitterygusset","02","Inner","atlantic herring",1,30,7,2020
"2020_059_05",2020-07-22,"The Brothers - North","05","Mid","winter flounder",1,30,7,2020
"2020_059_10",2020-07-22,"SMCC","10","Outer","atlantic herring",19,30,7,2020
"2020_059_10",2020-07-22,"SMCC","10","Outer","alewife",1,30,7,2020
"2020_059_10",2020-07-22,"SMCC","10","Outer","winter flounder",4,30,7,2020
"2020_060_10",2020-08-06,"SMCC","10","Outer","tomcod",1,32,8,2020
"2020_060_11",2020-08-06,"Cushing Island","11","Outer","atlantic silverside",25,32,8,2020
"2020_060_11",2020-08-06,"Cushing Island","11","Outer","green crab",3,32,8,2020
"2020_060_11",2020-08-06,"Cushing Island","11","Outer","winter flounder",2,32,8,2020
"2020_060_07",2020-08-06,"Mackworth Island - Beach","07","Mid","atlantic silverside",4,32,8,2020
"2020_060_07",2020-08-06,"Mackworth Island - Beach","07","Mid","winter flounder",3,32,8,2020
"2020_060_07",2020-08-06,"Mackworth Island - Beach","07","Mid","green crab",25,32,8,2020
"2020_060_03",2020-08-06,"Audubon","03","Inner","atlantic silverside",1008,32,8,2020
"2020_060_03",2020-08-06,"Audubon","03","Inner","green crab",7,32,8,2020
"2020_060_03",2020-08-06,"Audubon","03","Inner","alewife",1,32,8,2020
"2020_060_01",2020-08-06,"Presumpscot Moorings","01","Inner","largemouth bass",1,32,8,2020
"2020_060_02",2020-08-06,"Skitterygusset","02","Inner","atlantic silverside",1,32,8,2020
"2020_061_12",2020-08-07,"Alewife Cove","12","Outer","sandlance",51,32,8,2020
"2020_061_04",2020-08-07,"Mussel Cove","04","Mid","alewife",25,32,8,2020
"2020_061_04",2020-08-07,"Mussel Cove","04","Mid","atlantic silverside",25,32,8,2020
"2020_061_05",2020-08-07,"The Brothers - North","05","Mid","atlantic silverside",14,32,8,2020
"2020_061_05",2020-08-07,"The Brothers - North","05","Mid","alewife",28,32,8,2020
"2020_061_05",2020-08-07,"The Brothers - North","05","Mid","winter flounder",9,32,8,2020
"2020_061_05",2020-08-07,"The Brothers - North","05","Mid","green crab",9,32,8,2020
"2020_061_05",2020-08-07,"The Brothers - North","05","Mid","mummichog",3,32,8,2020
"2020_061_06",2020-08-07,"Mackworth Island - North","06","Mid","green crab",12,32,8,2020
"2020_061_06",2020-08-07,"Mackworth Island - North","06","Mid","alewife",102,32,8,2020
"2020_061_06",2020-08-07,"Mackworth Island - North","06","Mid","winter flounder",26,32,8,2020
"2020_061_06",2020-08-07,"Mackworth Island - North","06","Mid","atlantic silverside",1,32,8,2020
"2020_061_06",2020-08-07,"Mackworth Island - North","06","Mid","mummichog",1,32,8,2020
"2020_061_09",2020-08-07,"Great Diamond Island","09","Outer","winter flounder",1,32,8,2020
"2020_061_09",2020-08-07,"Great Diamond Island","09","Outer","green crab",8,32,8,2020
"2020_062_11",2020-08-19,"Cushing Island","11","Outer","green crab",5,34,8,2020
"2020_062_11",2020-08-19,"Cushing Island","11","Outer","threespine stickleback",1,34,8,2020
"2020_062_11",2020-08-19,"Cushing Island","11","Outer","atlantic silverside",60,34,8,2020
"2020_062_11",2020-08-19,"Cushing Island","11","Outer","pollock",1,34,8,2020
"2020_062_11",2020-08-19,"Cushing Island","11","Outer","tomcod",1,34,8,2020
"2020_062_07",2020-08-19,"Mackworth Island - Beach","07","Mid","winter flounder",3,34,8,2020
"2020_062_07",2020-08-19,"Mackworth Island - Beach","07","Mid","green crab",14,34,8,2020
"2020_062_07",2020-08-19,"Mackworth Island - Beach","07","Mid","atlantic silverside",179,34,8,2020
"2020_062_05",2020-08-19,"The Brothers - North","05","Mid","green crab",2,34,8,2020
"2020_062_05",2020-08-19,"The Brothers - North","05","Mid","atlantic silverside",430,34,8,2020
"2020_062_05",2020-08-19,"The Brothers - North","05","Mid","alewife",2,34,8,2020
"2020_062_05",2020-08-19,"The Brothers - North","05","Mid","sandlance",1,34,8,2020
"2020_062_01",2020-08-19,"Presumpscot Moorings","01","Inner","mummichog",7,34,8,2020
"2020_062_02",2020-08-19,"Skitterygusset","02","Inner","atlantic silverside",83,34,8,2020
"2020_062_02",2020-08-19,"Skitterygusset","02","Inner","blueback herring",1,34,8,2020
"2020_062_08",2020-08-19,"Back Cove","08","Mid","mummichog",360,34,8,2020
"2020_062_08",2020-08-19,"Back Cove","08","Mid","atlantic silverside",163,34,8,2020
"2020_063_12",2020-08-20,"Alewife Cove","12","Outer","atlantic herring",45,34,8,2020
"2020_063_12",2020-08-20,"Alewife Cove","12","Outer","atlantic silverside",1,34,8,2020
"2020_063_10",2020-08-20,"SMCC","10","Outer","winter flounder",2,34,8,2020
"2020_063_10",2020-08-20,"SMCC","10","Outer","atlantic silverside",225,34,8,2020
"2020_063_10",2020-08-20,"SMCC","10","Outer","green crab",1,34,8,2020
"2020_063_10",2020-08-20,"SMCC","10","Outer","alewife",5,34,8,2020
"2020_063_10",2020-08-20,"SMCC","10","Outer","mummichog",3,34,8,2020
"2020_063_03",2020-08-20,"Audubon","03","Inner","atlantic silverside",2230,34,8,2020
"2020_063_03",2020-08-20,"Audubon","03","Inner","alewife",1,34,8,2020
"2020_063_03",2020-08-20,"Audubon","03","Inner","winter flounder",3,34,8,2020
"2020_063_03",2020-08-20,"Audubon","03","Inner","green crab",12,34,8,2020
"2020_063_06",2020-08-20,"Mackworth Island - North","06","Mid","atlantic silverside",445,34,8,2020
"2020_063_06",2020-08-20,"Mackworth Island - North","06","Mid","alewife",8,34,8,2020
"2020_063_06",2020-08-20,"Mackworth Island - North","06","Mid","mullet",6,34,8,2020
"2020_063_06",2020-08-20,"Mackworth Island - North","06","Mid","green crab",5,34,8,2020
"2020_063_06",2020-08-20,"Mackworth Island - North","06","Mid","atlantic herring",3,34,8,2020
"2020_063_04",2020-08-20,"Mussel Cove","04","Mid","atlantic silverside",1026,34,8,2020
"2020_063_04",2020-08-20,"Mussel Cove","04","Mid","green crab",1,34,8,2020
"2020_063_09",2020-08-20,"Great Diamond Island","09","Outer","mummichog",1,34,8,2020
"2020_063_09",2020-08-20,"Great Diamond Island","09","Outer","sandlance",2,34,8,2020
"2020_064_07",2020-09-03,"Mackworth Island - Beach","07","Mid","atlantic silverside",170,36,9,2020
"2020_064_07",2020-09-03,"Mackworth Island - Beach","07","Mid","green crab",1,36,9,2020
"2020_064_03",2020-09-03,"Audubon","03","Inner","blueback herring",7,36,9,2020
"2020_064_03",2020-09-03,"Audubon","03","Inner","atlantic silverside",9,36,9,2020
"2020_064_01",2020-09-03,"Presumpscot Moorings","01","Inner","green crab",1,36,9,2020
"2020_064_02",2020-09-03,"Skitterygusset","02","Inner","alewife",56,36,9,2020
"2020_064_02",2020-09-03,"Skitterygusset","02","Inner","butterfish",2,36,9,2020
"2020_064_02",2020-09-03,"Skitterygusset","02","Inner","atlantic silverside",423,36,9,2020
"2020_064_02",2020-09-03,"Skitterygusset","02","Inner","mummichog",2,36,9,2020
"2020_064_04",2020-09-03,"Mussel Cove","04","Mid","atlantic silverside",1813,36,9,2020
"2020_064_05",2020-09-03,"The Brothers - North","05","Mid","atlantic silverside",359,36,9,2020
"2020_065_12",2020-09-04,"Alewife Cove","12","Outer","northern puffer",1,36,9,2020
"2020_065_12",2020-09-04,"Alewife Cove","12","Outer","atlantic silverside",1,36,9,2020
"2020_065_12",2020-09-04,"Alewife Cove","12","Outer","alewife",1,36,9,2020
"2020_065_11",2020-09-04,"Cushing Island","11","Outer","atlantic herring",1125,36,9,2020
"2020_065_10",2020-09-04,"SMCC","10","Outer","atlantic silverside",7686,36,9,2020
"2020_065_08",2020-09-04,"Back Cove","08","Mid","atlantic silverside",3980,36,9,2020
"2020_065_08",2020-09-04,"Back Cove","08","Mid","mummichog",242,36,9,2020
"2020_065_08",2020-09-04,"Back Cove","08","Mid","blueback herring",1,36,9,2020
"2020_065_08",2020-09-04,"Back Cove","08","Mid","mullet",1,36,9,2020
"2020_065_06",2020-09-04,"Mackworth Island - North","06","Mid","alewife",250,36,9,2020
"2020_065_06",2020-09-04,"Mackworth Island - North","06","Mid","atlantic silverside",1250,36,9,2020
"2020_065_06",2020-09-04,"Mackworth Island - North","06","Mid","winter flounder",1,36,9,2020
"2020_065_06",2020-09-04,"Mackworth Island - North","06","Mid","mummichog",6,36,9,2020
"2020_065_06",2020-09-04,"Mackworth Island - North","06","Mid","green crab",5,36,9,2020
"2020_065_09",2020-09-04,"Great Diamond Island","09","Outer","atlantic silverside",55,36,9,2020
"2021_066_11",2021-06-10,"Cushing Island","11","Outer","winter flounder",3,23,6,2021
"2021_066_11",2021-06-10,"Cushing Island","11","Outer","tomcod",1,23,6,2021
"2021_066_11",2021-06-10,"Cushing Island","11","Outer","grubby sculpin",1,23,6,2021
"2021_066_10",2021-06-10,"SMCC","10","Outer","sandlance",9,23,6,2021
"2021_066_10",2021-06-10,"SMCC","10","Outer","winter flounder",3,23,6,2021
"2021_066_10",2021-06-10,"SMCC","10","Outer","atlantic herring",6,23,6,2021
"2021_066_10",2021-06-10,"SMCC","10","Outer","green crab",2,23,6,2021
"2021_066_09",2021-06-10,"Great Diamond Island","09","Outer","atlantic herring",2,23,6,2021
"2021_066_09",2021-06-10,"Great Diamond Island","09","Outer","tomcod",1,23,6,2021
"2021_066_09",2021-06-10,"Great Diamond Island","09","Outer","sandlance",10,23,6,2021
"2021_066_09",2021-06-10,"Great Diamond Island","09","Outer","atlantic silverside",1,23,6,2021
"2021_066_04",2021-06-10,"Mussel Cove","04","Mid","atlantic herring",15,23,6,2021
"2021_066_04",2021-06-10,"Mussel Cove","04","Mid","atlantic silverside",6,23,6,2021
"2021_066_04",2021-06-10,"Mussel Cove","04","Mid","green crab",1,23,6,2021
"2021_066_05",2021-06-10,"The Brothers - North","05","Mid","atlantic herring",21,23,6,2021
"2021_066_05",2021-06-10,"The Brothers - North","05","Mid","atlantic silverside",3,23,6,2021
"2021_066_05",2021-06-10,"The Brothers - North","05","Mid","green crab",1,23,6,2021
"2021_066_06",2021-06-10,"Mackworth Island - North","06","Mid","mummichog",1,23,6,2021
"2021_066_06",2021-06-10,"Mackworth Island - North","06","Mid","atlantic herring",20,23,6,2021
"2021_066_06",2021-06-10,"Mackworth Island - North","06","Mid","green crab",2,23,6,2021
"2021_066_06",2021-06-10,"Mackworth Island - North","06","Mid","atlantic silverside",12,23,6,2021
"2021_067_12",2021-06-17,"Alewife Cove","12","Outer","sandlance",20,24,6,2021
"2021_067_12",2021-06-17,"Alewife Cove","12","Outer","winter flounder",5,24,6,2021
"2021_067_12",2021-06-17,"Alewife Cove","12","Outer","green crab",4,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","northern pipefish",2,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","atlantic silverside",31,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","alewife",1,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","winter flounder",2,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","american shad",2,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","green crab",4,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","atlantic herring",6,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","mummichog",4,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","grubby sculpin",1,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","banded killifish",1,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","horseshoe crab",2,24,6,2021
"2021_067_03",2021-06-17,"Audubon","03","Inner","unID gunnel",1,24,6,2021
"2021_067_02",2021-06-17,"Skitterygusset","02","Inner","green crab",1,24,6,2021
"2021_067_01",2021-06-17,"Presumpscot Moorings","01","Inner","alewife",36,24,6,2021
"2021_067_01",2021-06-17,"Presumpscot Moorings","01","Inner","atlantic silverside",2,24,6,2021
"2021_067_01",2021-06-17,"Presumpscot Moorings","01","Inner","mummichog",90,24,6,2021
"2021_067_07",2021-06-17,"Mackworth Island - Beach","07","Mid","mummichog",14,24,6,2021
"2021_067_07",2021-06-17,"Mackworth Island - Beach","07","Mid","atlantic silverside",3,24,6,2021
"2021_067_07",2021-06-17,"Mackworth Island - Beach","07","Mid","green crab",28,24,6,2021
"2021_067_08",2021-06-17,"Back Cove","08","Mid","atlantic silverside",18,24,6,2021
"2021_067_08",2021-06-17,"Back Cove","08","Mid","green crab",7,24,6,2021
"2021_067_08",2021-06-17,"Back Cove","08","Mid","atlantic herring",4,24,6,2021
"2021_068_03",2021-06-25,"Audubon","03","Inner","atlantic herring",316,25,6,2021
"2021_068_03",2021-06-25,"Audubon","03","Inner","tomcod",1,25,6,2021
"2021_068_03",2021-06-25,"Audubon","03","Inner","alewife",1,25,6,2021
"2021_068_03",2021-06-25,"Audubon","03","Inner","atlantic silverside",3,25,6,2021
"2021_068_03",2021-06-25,"Audubon","03","Inner","winter flounder",1,25,6,2021
"2021_068_03",2021-06-25,"Audubon","03","Inner","mummichog",1,25,6,2021
"2021_068_03",2021-06-25,"Audubon","03","Inner","green crab",13,25,6,2021
"2021_068_01",2021-06-25,"Presumpscot Moorings","01","Inner","striped bass",1,25,6,2021
"2021_068_02",2021-06-25,"Skitterygusset","02","Inner","atlantic herring",189,25,6,2021
"2021_068_07",2021-06-25,"Mackworth Island - Beach","07","Mid","atlantic herring",1510,25,6,2021
"2021_068_07",2021-06-25,"Mackworth Island - Beach","07","Mid","atlantic silverside",4,25,6,2021
"2021_068_07",2021-06-25,"Mackworth Island - Beach","07","Mid","green crab",5,25,6,2021
"2021_068_10",2021-06-25,"SMCC","10","Outer","atlantic herring",483,25,6,2021
"2021_069_12",2021-06-30,"Alewife Cove","12","Outer","sandlance",15,26,6,2021
"2021_069_12",2021-06-30,"Alewife Cove","12","Outer","winter flounder",3,26,6,2021
"2021_069_05",2021-06-30,"The Brothers - North","05","Mid","atlantic silverside",4,26,6,2021
"2021_069_05",2021-06-30,"The Brothers - North","05","Mid","mummichog",9,26,6,2021
"2021_069_05",2021-06-30,"The Brothers - North","05","Mid","winter flounder",1,26,6,2021
"2021_069_05",2021-06-30,"The Brothers - North","05","Mid","green crab",5,26,6,2021
"2021_069_06",2021-06-30,"Mackworth Island - North","06","Mid","atlantic silverside",18,26,6,2021
"2021_069_06",2021-06-30,"Mackworth Island - North","06","Mid","green crab",9,26,6,2021
"2021_069_06",2021-06-30,"Mackworth Island - North","06","Mid","winter flounder",42,26,6,2021
"2021_069_06",2021-06-30,"Mackworth Island - North","06","Mid","atlantic herring",5,26,6,2021
"2021_069_06",2021-06-30,"Mackworth Island - North","06","Mid","grubby sculpin",5,26,6,2021
"2021_069_09",2021-06-30,"Great Diamond Island","09","Outer","atlantic herring",26,26,6,2021
"2021_069_09",2021-06-30,"Great Diamond Island","09","Outer","northern pipefish",1,26,6,2021
"2021_069_09",2021-06-30,"Great Diamond Island","09","Outer","winter flounder",32,26,6,2021
"2021_069_09",2021-06-30,"Great Diamond Island","09","Outer","green crab",1,26,6,2021
"2021_069_04",2021-06-30,"Mussel Cove","04","Mid","green crab",2,26,6,2021
"2021_070_10",2021-07-07,"SMCC","10","Outer","atlantic herring",11,27,7,2021
"2021_070_10",2021-07-07,"SMCC","10","Outer","winter flounder",2,27,7,2021
"2021_070_10",2021-07-07,"SMCC","10","Outer","green crab",12,27,7,2021
"2021_070_07",2021-07-07,"Mackworth Island - Beach","07","Mid","atlantic herring",629,27,7,2021
"2021_070_07",2021-07-07,"Mackworth Island - Beach","07","Mid","winter flounder",5,27,7,2021
"2021_070_07",2021-07-07,"Mackworth Island - Beach","07","Mid","bluefish",1,27,7,2021
"2021_070_07",2021-07-07,"Mackworth Island - Beach","07","Mid","green crab",8,27,7,2021
"2021_070_07",2021-07-07,"Mackworth Island - Beach","07","Mid","atlantic silverside",5,27,7,2021
"2021_070_07",2021-07-07,"Mackworth Island - Beach","07","Mid","alewife",12,27,7,2021
"2021_070_03",2021-07-07,"Audubon","03","Inner","alewife",159,27,7,2021
"2021_070_03",2021-07-07,"Audubon","03","Inner","atlantic silverside",3,27,7,2021
"2021_070_03",2021-07-07,"Audubon","03","Inner","northern pipefish",1,27,7,2021
"2021_070_03",2021-07-07,"Audubon","03","Inner","green crab",2,27,7,2021
"2021_070_03",2021-07-07,"Audubon","03","Inner","mummichog",7,27,7,2021
"2021_070_01",2021-07-07,"Presumpscot Moorings","01","Inner","mummichog",1,27,7,2021
"2021_070_01",2021-07-07,"Presumpscot Moorings","01","Inner","atlantic silverside",16,27,7,2021
"2021_070_01",2021-07-07,"Presumpscot Moorings","01","Inner","alewife",2,27,7,2021
"2021_070_02",2021-07-07,"Skitterygusset","02","Inner","atlantic silverside",3,27,7,2021
"2021_070_02",2021-07-07,"Skitterygusset","02","Inner","alewife",1,27,7,2021
"2021_070_02",2021-07-07,"Skitterygusset","02","Inner","mummichog",1,27,7,2021
"2021_071_12",2021-07-13,"Alewife Cove","12","Outer","sandlance",2,28,7,2021
"2021_071_11",2021-07-13,"Cushing Island","11","Outer","pollock",5,28,7,2021
"2021_071_11",2021-07-13,"Cushing Island","11","Outer","green crab",9,28,7,2021
"2021_071_11",2021-07-13,"Cushing Island","11","Outer","winter flounder",2,28,7,2021
"2021_071_11",2021-07-13,"Cushing Island","11","Outer","grubby sculpin",1,28,7,2021
"2021_071_09",2021-07-13,"Great Diamond Island","09","Outer","atlantic herring",5,28,7,2021
"2021_071_09",2021-07-13,"Great Diamond Island","09","Outer","winter flounder",5,28,7,2021
"2021_071_09",2021-07-13,"Great Diamond Island","09","Outer","green crab",2,28,7,2021
"2021_071_06",2021-07-13,"Mackworth Island - North","06","Mid","atlantic herring",1079,28,7,2021
"2021_071_06",2021-07-13,"Mackworth Island - North","06","Mid","green crab",4,28,7,2021
"2021_071_06",2021-07-13,"Mackworth Island - North","06","Mid","atlantic silverside",2,28,7,2021
"2021_071_06",2021-07-13,"Mackworth Island - North","06","Mid","winter flounder",5,28,7,2021
"2021_071_05",2021-07-13,"The Brothers - North","05","Mid","atlantic silverside",72,28,7,2021
"2021_071_05",2021-07-13,"The Brothers - North","05","Mid","atlantic herring",17,28,7,2021
"2021_071_05",2021-07-13,"The Brothers - North","05","Mid","winter flounder",1,28,7,2021
"2021_071_04",2021-07-13,"Mussel Cove","04","Mid","grubby sculpin",1,28,7,2021
"2021_071_04",2021-07-13,"Mussel Cove","04","Mid","green crab",2,28,7,2021
"2021_072_10",2021-07-23,"SMCC","10","Outer","green crab",4,29,7,2021
"2021_072_08",2021-07-23,"Back Cove","08","Mid","mummichog",2,29,7,2021
"2021_072_08",2021-07-23,"Back Cove","08","Mid","green crab",2,29,7,2021
"2021_072_07",2021-07-23,"Mackworth Island - Beach","07","Mid","atlantic herring",14,29,7,2021
"2021_072_07",2021-07-23,"Mackworth Island - Beach","07","Mid","alewife",15,29,7,2021
"2021_072_07",2021-07-23,"Mackworth Island - Beach","07","Mid","atlantic silverside",2,29,7,2021
"2021_072_07",2021-07-23,"Mackworth Island - Beach","07","Mid","mummichog",1,29,7,2021
"2021_072_07",2021-07-23,"Mackworth Island - Beach","07","Mid","winter flounder",5,29,7,2021
"2021_072_07",2021-07-23,"Mackworth Island - Beach","07","Mid","green crab",2,29,7,2021
"2021_072_07",2021-07-23,"Mackworth Island - Beach","07","Mid","grubby sculpin",1,29,7,2021
"2021_072_02",2021-07-23,"Skitterygusset","02","Inner","alewife",24,29,7,2021
"2021_072_02",2021-07-23,"Skitterygusset","02","Inner","bluefish",3,29,7,2021
"2021_072_02",2021-07-23,"Skitterygusset","02","Inner","atlantic silverside",23,29,7,2021
"2021_072_01",2021-07-23,"Presumpscot Moorings","01","Inner","atlantic silverside",1,29,7,2021
"2021_072_01",2021-07-23,"Presumpscot Moorings","01","Inner","alewife",8,29,7,2021
"2021_072_03",2021-07-23,"Audubon","03","Inner","alewife",289,29,7,2021
"2021_072_03",2021-07-23,"Audubon","03","Inner","atlantic silverside",20,29,7,2021
"2021_072_03",2021-07-23,"Audubon","03","Inner","mummichog",1,29,7,2021
"2021_072_03",2021-07-23,"Audubon","03","Inner","green crab",2,29,7,2021
"2021_073_12",2021-07-28,"Alewife Cove","12","Outer","alewife",12,30,7,2021
"2021_073_12",2021-07-28,"Alewife Cove","12","Outer","green crab",2,30,7,2021
"2021_073_12",2021-07-28,"Alewife Cove","12","Outer","winter flounder",2,30,7,2021
"2021_073_12",2021-07-28,"Alewife Cove","12","Outer","sandlance",9,30,7,2021
"2021_073_11",2021-07-28,"Cushing Island","11","Outer","green crab",3,30,7,2021
"2021_073_11",2021-07-28,"Cushing Island","11","Outer","sandlance",1,30,7,2021
"2021_073_09",2021-07-28,"Great Diamond Island","09","Outer","atlantic silverside",22,30,7,2021
"2021_073_09",2021-07-28,"Great Diamond Island","09","Outer","green crab",6,30,7,2021
"2021_073_05",2021-07-28,"The Brothers - North","05","Mid","green crab",28,30,7,2021
"2021_073_05",2021-07-28,"The Brothers - North","05","Mid","atlantic silverside",149,30,7,2021
"2021_073_05",2021-07-28,"The Brothers - North","05","Mid","winter flounder",4,30,7,2021
"2021_073_05",2021-07-28,"The Brothers - North","05","Mid","grubby sculpin",1,30,7,2021
"2021_073_05",2021-07-28,"The Brothers - North","05","Mid","mummichog",2,30,7,2021
