species_name,length_mm,week,year,Group
atlantic silverside,124,32,2021,2
atlantic silverside,125,32,2021,2
atlantic silverside,125,32,2021,2
atlantic silverside,126,32,2021,2
atlantic silverside,126,32,2021,2
atlantic silverside,129,32,2021,2
atlantic silverside,47,33,2021,1
atlantic silverside,54,33,2021,1
atlantic silverside,56,33,2021,1
atlantic silverside,56,33,2021,1
atlantic silverside,58,33,2021,1
atlantic silverside,60,33,2021,1
atlantic silverside,61,33,2021,1
atlantic silverside,61,33,2021,1
atlantic silverside,61,33,2021,1
atlantic silverside,62,33,2021,1
atlantic silverside,62,33,2021,1
atlantic silverside,62,33,2021,1
atlantic silverside,63,33,2021,1
atlantic silverside,64,33,2021,1
atlantic silverside,65,33,2021,1
atlantic silverside,66,33,2021,1
atlantic silverside,66,33,2021,1
atlantic silverside,67,33,2021,1
atlantic silverside,68,33,2021,1
atlantic silverside,69,33,2021,1
atlantic silverside,70,33,2021,1
atlantic silverside,70,33,2021,1
atlantic silverside,70,33,2021,1
atlantic silverside,70,33,2021,1
atlantic silverside,70,33,2021,1
atlantic silverside,71,33,2021,1
atlantic silverside,71,33,2021,1
atlantic silverside,71,33,2021,1
atlantic silverside,72,33,2021,1
atlantic silverside,72,33,2021,1
atlantic silverside,72,33,2021,1
atlantic silverside,72,33,2021,1
atlantic silverside,72,33,2021,1
atlantic silverside,72,33,2021,1
atlantic silverside,73,33,2021,1
atlantic silverside,73,33,2021,1
atlantic silverside,74,33,2021,1
atlantic silverside,74,33,2021,1
atlantic silverside,74,33,2021,1
atlantic silverside,74,33,2021,1
atlantic silverside,75,33,2021,1
atlantic silverside,75,33,2021,1
atlantic silverside,75,33,2021,1
atlantic silverside,76,33,2021,1
atlantic silverside,76,33,2021,1
atlantic silverside,77,33,2021,1
atlantic silverside,77,33,2021,1
atlantic silverside,77,33,2021,1
atlantic silverside,77,33,2021,1
atlantic silverside,78,33,2021,1
atlantic silverside,78,33,2021,1
atlantic silverside,78,33,2021,1
atlantic silverside,78,33,2021,1
atlantic silverside,78,33,2021,1
atlantic silverside,79,33,2021,1
atlantic silverside,79,33,2021,1
atlantic silverside,79,33,2021,1
atlantic silverside,79,33,2021,1
atlantic silverside,79,33,2021,1
atlantic silverside,80,33,2021,1
atlantic silverside,80,33,2021,1
atlantic silverside,80,33,2021,1
atlantic silverside,80,33,2021,1
atlantic silverside,81,33,2021,1
atlantic silverside,81,33,2021,1
atlantic silverside,82,33,2021,1
atlantic silverside,82,33,2021,1
atlantic silverside,82,33,2021,1
atlantic silverside,82,33,2021,1
atlantic silverside,82,33,2021,1
atlantic silverside,82,33,2021,1
atlantic silverside,82,33,2021,1
atlantic silverside,83,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,84,33,2021,1
atlantic silverside,85,33,2021,1
atlantic silverside,85,33,2021,1
atlantic silverside,85,33,2021,1
atlantic silverside,86,33,2021,1
atlantic silverside,86,33,2021,1
atlantic silverside,86,33,2021,1
atlantic silverside,86,33,2021,1
atlantic silverside,86,33,2021,1
atlantic silverside,86,33,2021,1
atlantic silverside,87,33,2021,1
atlantic silverside,87,33,2021,1
atlantic silverside,88,33,2021,1
atlantic silverside,88,33,2021,1
atlantic silverside,88,33,2021,1
atlantic silverside,88,33,2021,1
atlantic silverside,89,33,2021,1
atlantic silverside,89,33,2021,1
atlantic silverside,89,33,2021,1
atlantic silverside,89,33,2021,1
atlantic silverside,89,33,2021,1
atlantic silverside,90,33,2021,1
atlantic silverside,90,33,2021,1
atlantic silverside,90,33,2021,1
atlantic silverside,90,33,2021,1
atlantic silverside,91,33,2021,1
atlantic silverside,91,33,2021,1
atlantic silverside,91,33,2021,1
atlantic silverside,91,33,2021,1
atlantic silverside,92,33,2021,1
atlantic silverside,92,33,2021,1
atlantic silverside,85,33,2021,2
atlantic silverside,85,33,2021,2
atlantic silverside,85,33,2021,2
atlantic silverside,86,33,2021,2
atlantic silverside,86,33,2021,2
atlantic silverside,86,33,2021,2
atlantic silverside,86,33,2021,2
atlantic silverside,86,33,2021,2
atlantic silverside,86,33,2021,2
atlantic silverside,87,33,2021,2
atlantic silverside,87,33,2021,2
atlantic silverside,88,33,2021,2
atlantic silverside,88,33,2021,2
atlantic silverside,88,33,2021,2
atlantic silverside,88,33,2021,2
atlantic silverside,89,33,2021,2
atlantic silverside,89,33,2021,2
atlantic silverside,89,33,2021,2
atlantic silverside,89,33,2021,2
atlantic silverside,89,33,2021,2
atlantic silverside,90,33,2021,2
atlantic silverside,90,33,2021,2
atlantic silverside,90,33,2021,2
atlantic silverside,90,33,2021,2
atlantic silverside,91,33,2021,2
atlantic silverside,91,33,2021,2
atlantic silverside,91,33,2021,2
atlantic silverside,91,33,2021,2
atlantic silverside,92,33,2021,2
atlantic silverside,92,33,2021,2
atlantic silverside,93,33,2021,2
atlantic silverside,93,33,2021,2
atlantic silverside,94,33,2021,2
atlantic silverside,94,33,2021,2
atlantic silverside,96,33,2021,2
atlantic silverside,100,33,2021,2
atlantic silverside,100,33,2021,2
atlantic silverside,104,33,2021,2
atlantic silverside,104,33,2021,2
atlantic silverside,104,33,2021,2
atlantic silverside,110,33,2021,2
atlantic silverside,112,33,2021,2
atlantic silverside,112,33,2021,2
atlantic silverside,113,33,2021,2
atlantic silverside,113,33,2021,2
atlantic silverside,113,33,2021,2
atlantic silverside,115,33,2021,2
atlantic silverside,115,33,2021,2
atlantic silverside,115,33,2021,2
atlantic silverside,117,33,2021,2
atlantic silverside,118,33,2021,2
atlantic silverside,118,33,2021,2
atlantic silverside,120,33,2021,2
atlantic silverside,120,33,2021,2
atlantic silverside,120,33,2021,2
atlantic silverside,121,33,2021,2
atlantic silverside,122,33,2021,2
atlantic silverside,124,33,2021,2
atlantic silverside,130,33,2021,2
atlantic silverside,132,33,2021,2
atlantic silverside,45,34,2021,1
atlantic silverside,46,34,2021,1
atlantic silverside,50,34,2021,1
atlantic silverside,51,34,2021,1
atlantic silverside,52,34,2021,1
atlantic silverside,74,34,2021,1
atlantic silverside,81,34,2021,1
atlantic silverside,85,34,2021,1
atlantic silverside,88,34,2021,1
atlantic silverside,93,34,2021,1
atlantic silverside,95,34,2021,1
atlantic silverside,96,34,2021,1
atlantic silverside,88,34,2021,2
atlantic silverside,93,34,2021,2
atlantic silverside,95,34,2021,2
atlantic silverside,96,34,2021,2
atlantic silverside,98,34,2021,2
atlantic silverside,105,34,2021,2
atlantic silverside,105,34,2021,2
atlantic silverside,112,34,2021,2
atlantic silverside,114,34,2021,2
atlantic silverside,117,34,2021,2
atlantic silverside,119,34,2021,2
atlantic silverside,120,34,2021,2
atlantic silverside,121,34,2021,2
atlantic silverside,122,34,2021,2
atlantic silverside,125,34,2021,2
atlantic silverside,126,34,2021,2
atlantic silverside,128,34,2021,2
atlantic silverside,131,34,2021,2
atlantic silverside,131,34,2021,2
atlantic silverside,132,34,2021,2
atlantic silverside,132,34,2021,2
atlantic silverside,35,28,2022,1
atlantic silverside,36,28,2022,1
atlantic silverside,40,28,2022,1
atlantic silverside,41,28,2022,1
atlantic silverside,41,28,2022,1
atlantic silverside,45,28,2022,1
atlantic silverside,45,28,2022,1
atlantic silverside,45,28,2022,1
atlantic silverside,55,28,2022,1
atlantic silverside,41,29,2022,1
atlantic silverside,43,29,2022,1
atlantic silverside,44,29,2022,1
atlantic silverside,45,29,2022,1
atlantic silverside,46,29,2022,1
atlantic silverside,47,29,2022,1
atlantic silverside,42,30,2022,1
atlantic silverside,43,30,2022,1
atlantic silverside,43,30,2022,1
atlantic silverside,43,30,2022,1
atlantic silverside,43,30,2022,1
atlantic silverside,44,30,2022,1
atlantic silverside,45,30,2022,1
atlantic silverside,45,30,2022,1
atlantic silverside,46,30,2022,1
atlantic silverside,46,30,2022,1
atlantic silverside,46,30,2022,1
atlantic silverside,46,30,2022,1
atlantic silverside,47,30,2022,1
atlantic silverside,47,30,2022,1
atlantic silverside,48,30,2022,1
atlantic silverside,48,30,2022,1
atlantic silverside,48,30,2022,1
atlantic silverside,49,30,2022,1
atlantic silverside,50,30,2022,1
atlantic silverside,50,30,2022,1
atlantic silverside,50,30,2022,1
atlantic silverside,50,30,2022,1
atlantic silverside,50,30,2022,1
atlantic silverside,50,30,2022,1
atlantic silverside,50,30,2022,1
atlantic silverside,51,30,2022,1
atlantic silverside,51,30,2022,1
atlantic silverside,51,30,2022,1
atlantic silverside,51,30,2022,1
atlantic silverside,52,30,2022,1
atlantic silverside,52,30,2022,1
atlantic silverside,53,30,2022,1
atlantic silverside,53,30,2022,1
atlantic silverside,53,30,2022,1
atlantic silverside,53,30,2022,1
atlantic silverside,53,30,2022,1
atlantic silverside,53,30,2022,1
atlantic silverside,53,30,2022,1
atlantic silverside,54,30,2022,1
atlantic silverside,54,30,2022,1
atlantic silverside,54,30,2022,1
atlantic silverside,54,30,2022,1
atlantic silverside,55,30,2022,1
atlantic silverside,55,30,2022,1
atlantic silverside,56,30,2022,1
atlantic silverside,57,30,2022,1
atlantic silverside,57,30,2022,1
atlantic silverside,58,30,2022,1
atlantic silverside,59,30,2022,1
atlantic silverside,59,30,2022,1
atlantic silverside,59,30,2022,1
atlantic silverside,59,30,2022,1
atlantic silverside,60,30,2022,1
atlantic silverside,60,30,2022,1
atlantic silverside,60,30,2022,1
atlantic silverside,61,30,2022,1
atlantic silverside,62,30,2022,1
atlantic silverside,62,30,2022,1
atlantic silverside,64,30,2022,1
atlantic silverside,64,30,2022,1
atlantic silverside,65,30,2022,1
atlantic silverside,66,30,2022,1
atlantic silverside,72,30,2022,1
atlantic silverside,74,30,2022,1
atlantic silverside,49,31,2022,1
atlantic silverside,50,31,2022,1
atlantic silverside,50,31,2022,1
atlantic silverside,50,31,2022,1
atlantic silverside,51,31,2022,1
atlantic silverside,51,31,2022,1
atlantic silverside,51,31,2022,1
atlantic silverside,52,31,2022,1
atlantic silverside,52,31,2022,1
atlantic silverside,52,31,2022,1
atlantic silverside,54,31,2022,1
atlantic silverside,54,31,2022,1
atlantic silverside,54,31,2022,1
atlantic silverside,54,31,2022,1
atlantic silverside,55,31,2022,1
atlantic silverside,56,31,2022,1
atlantic silverside,56,31,2022,1
atlantic silverside,56,31,2022,1
atlantic silverside,57,31,2022,1
atlantic silverside,59,31,2022,1
atlantic silverside,60,31,2022,1
atlantic silverside,60,31,2022,1
atlantic silverside,61,31,2022,1
atlantic silverside,62,31,2022,1
atlantic silverside,63,31,2022,1
atlantic silverside,64,31,2022,1
atlantic silverside,64,31,2022,1
atlantic silverside,64,31,2022,1
atlantic silverside,66,31,2022,1
atlantic silverside,67,31,2022,1
atlantic silverside,67,31,2022,1
atlantic silverside,68,31,2022,1
atlantic silverside,68,31,2022,1
atlantic silverside,70,31,2022,1
atlantic silverside,70,31,2022,1
atlantic silverside,70,31,2022,1
atlantic silverside,73,31,2022,1
atlantic silverside,73,31,2022,1
atlantic silverside,73,31,2022,1
atlantic silverside,74,31,2022,1
atlantic silverside,75,31,2022,1
atlantic silverside,75,31,2022,1
atlantic silverside,75,31,2022,1
atlantic silverside,76,31,2022,1
atlantic silverside,79,31,2022,1
atlantic silverside,79,31,2022,1
atlantic silverside,81,31,2022,1
atlantic silverside,82,31,2022,1
atlantic silverside,88,31,2022,1
atlantic silverside,53,32,2022,1
atlantic silverside,53,32,2022,1
atlantic silverside,53,32,2022,1
atlantic silverside,54,32,2022,1
atlantic silverside,54,32,2022,1
atlantic silverside,54,32,2022,1
atlantic silverside,55,32,2022,1
atlantic silverside,55,32,2022,1
atlantic silverside,56,32,2022,1
atlantic silverside,57,32,2022,1
atlantic silverside,58,32,2022,1
atlantic silverside,58,32,2022,1
atlantic silverside,58,32,2022,1
atlantic silverside,59,32,2022,1
atlantic silverside,59,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,60,32,2022,1
atlantic silverside,61,32,2022,1
atlantic silverside,61,32,2022,1
atlantic silverside,62,32,2022,1
atlantic silverside,62,32,2022,1
atlantic silverside,62,32,2022,1
atlantic silverside,62,32,2022,1
atlantic silverside,62,32,2022,1
atlantic silverside,63,32,2022,1
atlantic silverside,63,32,2022,1
atlantic silverside,63,32,2022,1
atlantic silverside,64,32,2022,1
atlantic silverside,64,32,2022,1
atlantic silverside,64,32,2022,1
atlantic silverside,64,32,2022,1
atlantic silverside,64,32,2022,1
atlantic silverside,65,32,2022,1
atlantic silverside,65,32,2022,1
atlantic silverside,65,32,2022,1
atlantic silverside,65,32,2022,1
atlantic silverside,66,32,2022,1
atlantic silverside,66,32,2022,1
atlantic silverside,67,32,2022,1
atlantic silverside,67,32,2022,1
atlantic silverside,68,32,2022,1
atlantic silverside,68,32,2022,1
atlantic silverside,69,32,2022,1
atlantic silverside,69,32,2022,1
atlantic silverside,70,32,2022,1
atlantic silverside,70,32,2022,1
atlantic silverside,70,32,2022,1
atlantic silverside,70,32,2022,1
atlantic silverside,70,32,2022,1
atlantic silverside,70,32,2022,1
atlantic silverside,70,32,2022,1
atlantic silverside,71,32,2022,1
atlantic silverside,71,32,2022,1
atlantic silverside,71,32,2022,1
atlantic silverside,71,32,2022,1
atlantic silverside,72,32,2022,1
atlantic silverside,72,32,2022,1
atlantic silverside,72,32,2022,1
atlantic silverside,72,32,2022,1
atlantic silverside,72,32,2022,1
atlantic silverside,72,32,2022,1
atlantic silverside,73,32,2022,1
atlantic silverside,73,32,2022,1
atlantic silverside,73,32,2022,1
atlantic silverside,73,32,2022,1
atlantic silverside,73,32,2022,1
atlantic silverside,74,32,2022,1
atlantic silverside,74,32,2022,1
atlantic silverside,74,32,2022,1
atlantic silverside,74,32,2022,1
atlantic silverside,75,32,2022,1
atlantic silverside,75,32,2022,1
atlantic silverside,75,32,2022,1
atlantic silverside,76,32,2022,1
atlantic silverside,76,32,2022,1
atlantic silverside,76,32,2022,1
atlantic silverside,76,32,2022,1
atlantic silverside,77,32,2022,1
atlantic silverside,77,32,2022,1
atlantic silverside,78,32,2022,1
atlantic silverside,78,32,2022,1
atlantic silverside,79,32,2022,1
atlantic silverside,79,32,2022,1
atlantic silverside,80,32,2022,1
atlantic silverside,80,32,2022,1
atlantic silverside,80,32,2022,1
atlantic silverside,80,32,2022,1
atlantic silverside,80,32,2022,1
atlantic silverside,81,32,2022,1
atlantic silverside,81,32,2022,1
atlantic silverside,82,32,2022,1
atlantic silverside,82,32,2022,1
atlantic silverside,82,32,2022,1
atlantic silverside,82,32,2022,1
atlantic silverside,83,32,2022,1
atlantic silverside,83,32,2022,1
atlantic silverside,84,32,2022,1
atlantic silverside,84,32,2022,1
atlantic silverside,84,32,2022,1
atlantic silverside,85,32,2022,1
atlantic silverside,85,32,2022,1
atlantic silverside,85,32,2022,1
atlantic silverside,87,32,2022,1
atlantic silverside,89,32,2022,1
atlantic silverside,90,32,2022,1
atlantic silverside,91,32,2022,1
atlantic silverside,93,32,2022,1
atlantic silverside,58,33,2022,1
atlantic silverside,65,33,2022,1
atlantic silverside,71,33,2022,1
atlantic silverside,75,33,2022,1
atlantic silverside,78,33,2022,1
atlantic silverside,78,33,2022,1
atlantic silverside,79,33,2022,1
atlantic silverside,79,33,2022,1
atlantic silverside,80,33,2022,1
atlantic silverside,81,33,2022,1
atlantic silverside,82,33,2022,1
atlantic silverside,83,33,2022,1
atlantic silverside,83,33,2022,1
atlantic silverside,84,33,2022,1
atlantic silverside,84,33,2022,1
atlantic silverside,84,33,2022,1
atlantic silverside,85,33,2022,1
atlantic silverside,85,33,2022,1
atlantic silverside,85,33,2022,1
atlantic silverside,86,33,2022,1
atlantic silverside,86,33,2022,1
atlantic silverside,86,33,2022,1
atlantic silverside,86,33,2022,1
atlantic silverside,87,33,2022,1
atlantic silverside,87,33,2022,1
atlantic silverside,87,33,2022,1
atlantic silverside,87,33,2022,1
atlantic silverside,87,33,2022,1
atlantic silverside,88,33,2022,1
atlantic silverside,88,33,2022,1
atlantic silverside,88,33,2022,1
atlantic silverside,88,33,2022,1
atlantic silverside,89,33,2022,1
atlantic silverside,89,33,2022,1
atlantic silverside,89,33,2022,1
atlantic silverside,89,33,2022,1
atlantic silverside,90,33,2022,1
atlantic silverside,90,33,2022,1
atlantic silverside,90,33,2022,1
atlantic silverside,90,33,2022,1
atlantic silverside,91,33,2022,1
atlantic silverside,92,33,2022,1
atlantic silverside,92,33,2022,1
atlantic silverside,92,33,2022,1
atlantic silverside,92,33,2022,1
atlantic silverside,92,33,2022,1
atlantic silverside,93,33,2022,1
atlantic silverside,94,33,2022,1
atlantic silverside,94,33,2022,1
atlantic silverside,94,33,2022,1
atlantic silverside,94,33,2022,1
atlantic silverside,95,33,2022,1
atlantic silverside,95,33,2022,1
atlantic silverside,96,33,2022,1
atlantic silverside,96,33,2022,1
atlantic silverside,96,33,2022,1
atlantic silverside,97,33,2022,1
atlantic silverside,97,33,2022,1
atlantic silverside,98,33,2022,1
atlantic silverside,99,33,2022,1
atlantic silverside,99,33,2022,1
atlantic silverside,99,33,2022,1
atlantic silverside,100,33,2022,1
atlantic silverside,60,34,2022,1
atlantic silverside,61,34,2022,1
atlantic silverside,62,34,2022,1
atlantic silverside,63,34,2022,1
atlantic silverside,64,34,2022,1
atlantic silverside,66,34,2022,1
atlantic silverside,67,34,2022,1
atlantic silverside,67,34,2022,1
atlantic silverside,73,34,2022,1
atlantic silverside,76,34,2022,1
atlantic silverside,77,34,2022,1
atlantic silverside,77,34,2022,1
atlantic silverside,77,34,2022,1
atlantic silverside,78,34,2022,1
atlantic silverside,81,34,2022,1
atlantic silverside,84,34,2022,1
atlantic silverside,85,34,2022,1
atlantic silverside,85,34,2022,1
atlantic silverside,86,34,2022,1
atlantic silverside,87,34,2022,1
atlantic silverside,87,34,2022,1
atlantic silverside,87,34,2022,1
atlantic silverside,88,34,2022,1
atlantic silverside,88,34,2022,1
atlantic silverside,90,34,2022,1
atlantic silverside,90,34,2022,1
atlantic silverside,91,34,2022,1
atlantic silverside,93,34,2022,1
atlantic silverside,93,34,2022,1
atlantic silverside,94,34,2022,1
atlantic silverside,94,34,2022,1
atlantic silverside,95,34,2022,1
atlantic silverside,95,34,2022,1
atlantic silverside,96,34,2022,1
atlantic silverside,96,34,2022,1
atlantic silverside,97,34,2022,1
atlantic silverside,97,34,2022,1
atlantic silverside,97,34,2022,1
atlantic silverside,98,34,2022,1
atlantic silverside,100,34,2022,1
atlantic silverside,101,34,2022,1
atlantic silverside,101,34,2022,1
atlantic silverside,102,34,2022,1
atlantic silverside,104,34,2022,1
atlantic silverside,106,34,2022,1
atlantic silverside,108,34,2022,1
atlantic silverside,92,35,2022,1
atlantic silverside,93,35,2022,1
atlantic silverside,93,35,2022,1
atlantic silverside,94,35,2022,1
atlantic silverside,94,35,2022,1
atlantic silverside,96,35,2022,1
atlantic silverside,99,35,2022,1
atlantic silverside,99,35,2022,1
atlantic silverside,101,35,2022,1
atlantic silverside,101,35,2022,1
atlantic silverside,102,35,2022,1
atlantic silverside,102,35,2022,1
atlantic silverside,103,35,2022,1
atlantic silverside,103,35,2022,1
atlantic silverside,104,35,2022,1
atlantic silverside,104,35,2022,1
atlantic silverside,105,35,2022,1
atlantic silverside,105,35,2022,1
atlantic silverside,106,35,2022,1
atlantic silverside,109,35,2022,1
atlantic silverside,110,35,2022,1
atlantic silverside,111,35,2022,1
atlantic silverside,111,35,2022,1
atlantic silverside,112,35,2022,1
atlantic silverside,69,36,2022,1
atlantic silverside,70,36,2022,1
atlantic silverside,72,36,2022,1
atlantic silverside,73,36,2022,1
atlantic silverside,73,36,2022,1
atlantic silverside,74,36,2022,1
atlantic silverside,74,36,2022,1
atlantic silverside,74,36,2022,1
atlantic silverside,75,36,2022,1
atlantic silverside,76,36,2022,1
atlantic silverside,76,36,2022,1
atlantic silverside,77,36,2022,1
atlantic silverside,80,36,2022,1
atlantic silverside,80,36,2022,1
atlantic silverside,80,36,2022,1
atlantic silverside,80,36,2022,1
atlantic silverside,80,36,2022,1
atlantic silverside,81,36,2022,1
atlantic silverside,83,36,2022,1
atlantic silverside,86,36,2022,1
atlantic silverside,89,36,2022,1
atlantic silverside,93,36,2022,1
atlantic silverside,94,36,2022,1
atlantic silverside,95,36,2022,1
atlantic silverside,95,36,2022,1
atlantic silverside,96,36,2022,1
atlantic silverside,96,36,2022,1
atlantic silverside,97,36,2022,1
atlantic silverside,97,36,2022,1
atlantic silverside,97,36,2022,1
atlantic silverside,99,36,2022,1
atlantic silverside,99,36,2022,1
atlantic silverside,99,36,2022,1
atlantic silverside,99,36,2022,1
atlantic silverside,100,36,2022,1
atlantic silverside,100,36,2022,1
atlantic silverside,100,36,2022,1
atlantic silverside,101,36,2022,1
atlantic silverside,102,36,2022,1
atlantic silverside,102,36,2022,1
atlantic silverside,102,36,2022,1
atlantic silverside,103,36,2022,1
atlantic silverside,103,36,2022,1
atlantic silverside,103,36,2022,1
atlantic silverside,104,36,2022,1
atlantic silverside,104,36,2022,1
atlantic silverside,104,36,2022,1
atlantic silverside,105,36,2022,1
atlantic silverside,105,36,2022,1
atlantic silverside,105,36,2022,1
atlantic silverside,106,36,2022,1
atlantic silverside,107,36,2022,1
atlantic silverside,107,36,2022,1
atlantic silverside,109,36,2022,1
atlantic silverside,109,36,2022,1
atlantic silverside,110,36,2022,1
atlantic silverside,110,36,2022,1
atlantic silverside,110,36,2022,1
atlantic silverside,110,36,2022,1
atlantic silverside,110,36,2022,1
atlantic silverside,110,36,2022,1
atlantic silverside,111,36,2022,1
atlantic silverside,117,36,2022,1
atlantic silverside,118,36,2022,1
atlantic silverside,118,36,2022,1
atlantic silverside,74,37,2022,1
atlantic silverside,82,37,2022,1
atlantic silverside,84,37,2022,1
atlantic silverside,92,37,2022,1
atlantic silverside,92,37,2022,1
atlantic silverside,93,37,2022,1
atlantic silverside,93,37,2022,1
atlantic silverside,94,37,2022,1
atlantic silverside,95,37,2022,1
atlantic silverside,95,37,2022,1
atlantic silverside,96,37,2022,1
atlantic silverside,97,37,2022,1
atlantic silverside,97,37,2022,1
atlantic silverside,97,37,2022,1
atlantic silverside,98,37,2022,1
atlantic silverside,99,37,2022,1
atlantic silverside,99,37,2022,1
atlantic silverside,103,37,2022,1
atlantic silverside,103,37,2022,1
atlantic silverside,104,37,2022,1
atlantic silverside,104,37,2022,1
atlantic silverside,104,37,2022,1
atlantic silverside,104,37,2022,1
atlantic silverside,105,37,2022,1
atlantic silverside,107,37,2022,1
atlantic silverside,107,37,2022,1
atlantic silverside,108,37,2022,1
atlantic silverside,108,37,2022,1
atlantic silverside,108,37,2022,1
atlantic silverside,109,37,2022,1
atlantic silverside,109,37,2022,1
atlantic silverside,109,37,2022,1
atlantic silverside,110,37,2022,1
atlantic silverside,110,37,2022,1
atlantic silverside,110,37,2022,1
atlantic silverside,110,37,2022,1
atlantic silverside,111,37,2022,1
atlantic silverside,112,37,2022,1
atlantic silverside,113,37,2022,1
atlantic silverside,113,37,2022,1
atlantic silverside,115,37,2022,1
atlantic silverside,115,37,2022,1
atlantic silverside,118,37,2022,1
atlantic silverside,118,37,2022,1
atlantic silverside,121,37,2022,1
atlantic silverside,83,39,2022,1
atlantic silverside,84,39,2022,1
atlantic silverside,86,39,2022,1
atlantic silverside,86,39,2022,1
atlantic silverside,86,39,2022,1
atlantic silverside,87,39,2022,1
atlantic silverside,88,39,2022,1
atlantic silverside,89,39,2022,1
atlantic silverside,89,39,2022,1
atlantic silverside,91,39,2022,1
atlantic silverside,91,39,2022,1
atlantic silverside,93,39,2022,1
atlantic silverside,93,39,2022,1
atlantic silverside,93,39,2022,1
atlantic silverside,94,39,2022,1
atlantic silverside,94,39,2022,1
atlantic silverside,94,39,2022,1
atlantic silverside,95,39,2022,1
atlantic silverside,95,39,2022,1
atlantic silverside,95,39,2022,1
atlantic silverside,96,39,2022,1
atlantic silverside,97,39,2022,1
atlantic silverside,97,39,2022,1
atlantic silverside,97,39,2022,1
atlantic silverside,98,39,2022,1
atlantic silverside,98,39,2022,1
atlantic silverside,99,39,2022,1
atlantic silverside,99,39,2022,1
atlantic silverside,99,39,2022,1
atlantic silverside,100,39,2022,1
atlantic silverside,100,39,2022,1
atlantic silverside,100,39,2022,1
atlantic silverside,100,39,2022,1
atlantic silverside,101,39,2022,1
atlantic silverside,102,39,2022,1
atlantic silverside,102,39,2022,1
atlantic silverside,102,39,2022,1
atlantic silverside,103,39,2022,1
atlantic silverside,103,39,2022,1
atlantic silverside,104,39,2022,1
atlantic silverside,104,39,2022,1
atlantic silverside,109,39,2022,1
atlantic silverside,110,39,2022,1
atlantic silverside,110,39,2022,1
atlantic silverside,111,39,2022,1
atlantic silverside,111,39,2022,1
atlantic silverside,115,39,2022,1
atlantic silverside,42,28,2023,1
atlantic silverside,31,29,2023,1
atlantic silverside,37,29,2023,1
atlantic silverside,38,29,2023,1
atlantic silverside,44,29,2023,1
atlantic silverside,44,29,2023,1
atlantic silverside,48,29,2023,1
atlantic silverside,48,30,2023,1
atlantic silverside,48,30,2023,1
atlantic silverside,50,30,2023,1
atlantic silverside,54,30,2023,1
atlantic silverside,54,30,2023,1
atlantic silverside,54,30,2023,1
atlantic silverside,54,30,2023,1
atlantic silverside,54,30,2023,1
atlantic silverside,54,30,2023,1
atlantic silverside,55,30,2023,1
atlantic silverside,55,30,2023,1
atlantic silverside,56,30,2023,1
atlantic silverside,57,30,2023,1
atlantic silverside,57,30,2023,1
atlantic silverside,57,30,2023,1
atlantic silverside,58,30,2023,1
atlantic silverside,58,30,2023,1
atlantic silverside,58,30,2023,1
atlantic silverside,59,30,2023,1
atlantic silverside,59,30,2023,1
atlantic silverside,60,30,2023,1
atlantic silverside,60,30,2023,1
atlantic silverside,60,30,2023,1
atlantic silverside,44,31,2023,1
atlantic silverside,45,31,2023,1
atlantic silverside,45,31,2023,1
atlantic silverside,46,31,2023,1
atlantic silverside,49,31,2023,1
atlantic silverside,49,31,2023,1
atlantic silverside,49,31,2023,1
atlantic silverside,50,31,2023,1
atlantic silverside,50,31,2023,1
atlantic silverside,50,31,2023,1
atlantic silverside,51,31,2023,1
atlantic silverside,51,31,2023,1
atlantic silverside,51,31,2023,1
atlantic silverside,52,31,2023,1
atlantic silverside,53,31,2023,1
atlantic silverside,54,31,2023,1
atlantic silverside,54,31,2023,1
atlantic silverside,55,31,2023,1
atlantic silverside,55,31,2023,1
atlantic silverside,55,31,2023,1
atlantic silverside,55,31,2023,1
atlantic silverside,55,31,2023,1
atlantic silverside,55,31,2023,1
atlantic silverside,56,31,2023,1
atlantic silverside,56,31,2023,1
atlantic silverside,56,31,2023,1
atlantic silverside,56,31,2023,1
atlantic silverside,56,31,2023,1
atlantic silverside,57,31,2023,1
atlantic silverside,57,31,2023,1
atlantic silverside,57,31,2023,1
atlantic silverside,58,31,2023,1
atlantic silverside,58,31,2023,1
atlantic silverside,59,31,2023,1
atlantic silverside,59,31,2023,1
atlantic silverside,59,31,2023,1
atlantic silverside,59,31,2023,1
atlantic silverside,59,31,2023,1
atlantic silverside,60,31,2023,1
atlantic silverside,60,31,2023,1
atlantic silverside,60,31,2023,1
atlantic silverside,60,31,2023,1
atlantic silverside,60,31,2023,1
atlantic silverside,61,31,2023,1
atlantic silverside,61,31,2023,1
atlantic silverside,61,31,2023,1
atlantic silverside,62,31,2023,1
atlantic silverside,65,31,2023,1
atlantic silverside,66,31,2023,1
