date,time.gmt,temp.f
7/27/2023,18:18,64.2
7/27/2023,18:24,64.2
7/27/2023,18:30,64.4
7/27/2023,18:36,64.6
7/27/2023,18:42,64.8
7/27/2023,18:48,64.9
7/27/2023,18:54,65.1
7/27/2023,19:00,64.4
7/27/2023,19:06,64
7/27/2023,19:12,63.7
7/27/2023,19:18,63.5
7/27/2023,19:24,63.7
7/27/2023,19:30,64
7/27/2023,19:36,64
7/27/2023,19:42,63.9
7/27/2023,19:48,63.7
7/27/2023,19:54,63.5
7/27/2023,20:00,63.1
7/27/2023,20:06,61.3
7/27/2023,20:12,61.2
7/27/2023,20:18,61
7/27/2023,20:24,60.4
7/27/2023,20:30,60.3
7/27/2023,20:36,59.9
7/27/2023,20:42,59.5
7/27/2023,20:48,59.4
7/27/2023,20:54,59.4
7/27/2023,21:00,59.2
7/27/2023,21:06,59.4
7/27/2023,21:12,59.5
7/27/2023,21:18,59.7
7/27/2023,21:24,59.9
7/27/2023,21:30,59.9
7/27/2023,21:36,59.9
7/27/2023,21:42,59.7
7/27/2023,21:48,59.7
7/27/2023,21:54,59.5
7/27/2023,22:00,59.5
7/27/2023,22:06,59.5
7/27/2023,22:12,59.5
7/27/2023,22:18,59.5
7/27/2023,22:24,59.5
7/27/2023,22:30,59.5
7/27/2023,22:36,59.5
7/27/2023,22:42,59.5
7/27/2023,22:48,59.5
7/27/2023,22:54,59.5
7/27/2023,23:00,59.2
7/27/2023,23:06,59.2
7/27/2023,23:12,59.2
7/27/2023,23:18,59.2
7/27/2023,23:24,59.2
7/27/2023,23:30,59.2
7/27/2023,23:36,59
7/27/2023,23:42,58.8
7/27/2023,23:48,58.6
7/27/2023,23:54,58.6
7/28/2023,00:00,58.8
7/28/2023,00:06,58.8
7/28/2023,00:12,58.3
7/28/2023,00:18,58.3
7/28/2023,00:24,58.1
7/28/2023,00:30,57.9
7/28/2023,00:36,57.9
7/28/2023,00:42,57.9
7/28/2023,00:48,57.9
7/28/2023,00:54,57.9
7/28/2023,01:00,58.5
7/28/2023,01:06,58.8
7/28/2023,01:12,59
7/28/2023,01:18,59.4
7/28/2023,01:24,59.5
7/28/2023,01:30,59.5
7/28/2023,01:36,59.5
7/28/2023,01:42,59.7
7/28/2023,01:48,60.1
7/28/2023,01:54,60.4
7/28/2023,02:00,61
7/28/2023,02:06,61.2
7/28/2023,02:12,61.5
7/28/2023,02:18,61.7
7/28/2023,02:24,61.9
7/28/2023,02:30,62.1
7/28/2023,02:36,62.4
7/28/2023,02:42,62.6
7/28/2023,02:48,62.6
7/28/2023,02:54,62.8
7/28/2023,03:00,62.8
7/28/2023,03:06,63
7/28/2023,03:12,63.3
7/28/2023,03:18,63.5
7/28/2023,03:24,63.9
7/28/2023,03:30,64.2
7/28/2023,03:36,64.4
7/28/2023,03:42,64.8
7/28/2023,03:48,64.9
7/28/2023,03:54,64.6
7/28/2023,04:00,64.6
7/28/2023,04:06,64.8
7/28/2023,04:12,65.3
7/28/2023,04:18,65.3
7/28/2023,04:24,65.3
7/28/2023,04:30,65.3
7/28/2023,04:36,65.3
7/28/2023,04:42,65.1
7/28/2023,04:48,65.1
7/28/2023,04:54,65.3
7/28/2023,05:00,65.3
7/28/2023,05:06,65.5
7/28/2023,05:12,65.5
7/28/2023,05:18,65.3
7/28/2023,05:24,65.5
7/28/2023,05:30,65.7
7/28/2023,05:36,65.8
7/28/2023,05:42,66
7/28/2023,05:48,66
7/28/2023,05:54,66
7/28/2023,06:00,66.2
7/28/2023,06:06,66.6
7/28/2023,06:12,66.6
7/28/2023,06:18,66.7
7/28/2023,06:24,66.7
7/28/2023,06:30,66.6
7/28/2023,06:36,66.7
7/28/2023,06:42,66.7
7/28/2023,06:48,66.7
7/28/2023,06:54,66.4
7/28/2023,07:00,66
7/28/2023,07:06,65.7
7/28/2023,07:12,65.5
7/28/2023,07:18,65.5
7/28/2023,07:24,65.5
7/28/2023,07:30,65.3
7/28/2023,07:36,65.3
7/28/2023,07:42,65.3
7/28/2023,07:48,64.9
7/28/2023,07:54,64.8
7/28/2023,08:00,64.6
7/28/2023,08:06,64.6
7/28/2023,08:12,64.8
7/28/2023,08:18,64.9
7/28/2023,08:24,64.9
7/28/2023,08:30,64.8
7/28/2023,08:36,64.4
7/28/2023,08:42,64.2
7/28/2023,08:48,64
7/28/2023,08:54,63.7
7/28/2023,09:00,63.7
7/28/2023,09:06,63.5
7/28/2023,09:12,63.3
7/28/2023,09:18,63.1
7/28/2023,09:24,63.1
7/28/2023,09:30,63.1
7/28/2023,09:36,63.1
7/28/2023,09:42,62.8
7/28/2023,09:48,62.8
7/28/2023,09:54,62.6
7/28/2023,10:00,62.4
7/28/2023,10:06,62.1
7/28/2023,10:12,61.7
7/28/2023,10:18,60.8
7/28/2023,10:24,60.1
7/28/2023,10:30,59.9
7/28/2023,10:36,59.7
7/28/2023,10:42,59.5
7/28/2023,10:48,59.5
7/28/2023,10:54,59.9
7/28/2023,11:00,59.7
7/28/2023,11:06,59.7
7/28/2023,11:12,59.7
7/28/2023,11:18,59.7
7/28/2023,11:24,60.1
7/28/2023,11:30,60.1
7/28/2023,11:36,60.1
7/28/2023,11:42,60.1
7/28/2023,11:48,60.3
7/28/2023,11:54,60.3
7/28/2023,12:00,60.1
7/28/2023,12:06,59.9
7/28/2023,12:12,59.7
7/28/2023,12:18,59.7
7/28/2023,12:24,59.9
7/28/2023,12:30,59.7
7/28/2023,12:36,59.5
7/28/2023,12:42,59.7
7/28/2023,12:48,59.5
7/28/2023,12:54,59.7
7/28/2023,13:00,60.1
7/28/2023,13:06,60.1
7/28/2023,13:12,60.3
7/28/2023,13:18,60.3
7/28/2023,13:24,60.1
7/28/2023,13:30,59.9
7/28/2023,13:36,60.3
7/28/2023,13:42,60.4
7/28/2023,13:48,60.8
7/28/2023,13:54,61
7/28/2023,14:00,61.2
7/28/2023,14:06,62.1
7/28/2023,14:12,62.8
7/28/2023,14:18,63.5
7/28/2023,14:24,63.7
7/28/2023,14:30,64
7/28/2023,14:36,64.8
7/28/2023,14:42,64.4
7/28/2023,14:48,65.1
7/28/2023,14:54,65.8
7/28/2023,15:00,66
7/28/2023,15:06,66.2
7/28/2023,15:12,66.2
7/28/2023,15:18,66.2
7/28/2023,15:24,66.4
7/28/2023,15:30,66.7
7/28/2023,15:36,67.1
7/28/2023,15:42,66.9
7/28/2023,15:48,67.3
7/28/2023,15:54,67.6
7/28/2023,16:00,67.3
7/28/2023,16:06,67.1
7/28/2023,16:12,67.3
7/28/2023,16:18,68
7/28/2023,16:24,68.2
7/28/2023,16:30,68.2
7/28/2023,16:36,68
7/28/2023,16:42,68
7/28/2023,16:48,68.2
7/28/2023,16:54,68.4
7/28/2023,17:00,69.1
7/28/2023,17:06,69.8
7/28/2023,17:12,70.3
7/28/2023,17:18,70.3
7/28/2023,17:24,69.4
7/28/2023,17:30,69.6
7/28/2023,17:36,70
7/28/2023,17:42,68.7
7/28/2023,17:48,68.7
7/28/2023,17:54,68.2
7/28/2023,18:00,67.5
7/28/2023,18:06,67.3
7/28/2023,18:12,67.3
7/28/2023,18:18,67.1
7/28/2023,18:24,67.1
7/28/2023,18:30,66.7
7/28/2023,18:36,66.7
7/28/2023,18:42,66.7
7/28/2023,18:48,66.7
7/28/2023,18:54,66.6
7/28/2023,19:00,66.4
7/28/2023,19:06,66.2
7/28/2023,19:12,66.2
7/28/2023,19:18,66.2
7/28/2023,19:24,66.2
7/28/2023,19:30,66.4
7/28/2023,19:36,66.4
7/28/2023,19:42,66.2
7/28/2023,19:48,66
7/28/2023,19:54,66
7/28/2023,20:00,66
7/28/2023,20:06,65.5
7/28/2023,20:12,65.1
7/28/2023,20:18,65.3
7/28/2023,20:24,65.3
7/28/2023,20:30,65.3
7/28/2023,20:36,65.3
7/28/2023,20:42,64
7/28/2023,20:48,63.9
7/28/2023,20:54,63.9
7/28/2023,21:00,62.8
7/28/2023,21:06,62.8
7/28/2023,21:12,62.2
7/28/2023,21:18,62.2
7/28/2023,21:24,61.7
7/28/2023,21:30,61.2
7/28/2023,21:36,60.8
7/28/2023,21:42,60.6
7/28/2023,21:48,60.6
7/28/2023,21:54,60.4
7/28/2023,22:00,60.4
7/28/2023,22:06,60.3
7/28/2023,22:12,60.4
7/28/2023,22:18,60.4
7/28/2023,22:24,60.4
7/28/2023,22:30,60.3
7/28/2023,22:36,60.3
7/28/2023,22:42,60.1
7/28/2023,22:48,60.1
7/28/2023,22:54,59.7
7/28/2023,23:00,59.4
7/28/2023,23:06,59.4
7/28/2023,23:12,59.4
7/28/2023,23:18,59.2
7/28/2023,23:24,59.2
7/28/2023,23:30,59.2
7/28/2023,23:36,59.2
7/28/2023,23:42,59.2
7/28/2023,23:48,59
7/28/2023,23:54,58.8
7/29/2023,00:00,58.8
7/29/2023,00:06,58.6
7/29/2023,00:12,58.6
7/29/2023,00:18,58.5
7/29/2023,00:24,58.5
7/29/2023,00:30,58.5
7/29/2023,00:36,58.5
7/29/2023,00:42,58.5
7/29/2023,00:48,58.5
7/29/2023,00:54,58.5
7/29/2023,01:00,58.3
7/29/2023,01:06,57.9
7/29/2023,01:12,58.1
7/29/2023,01:18,58.3
7/29/2023,01:24,58.5
7/29/2023,01:30,58.5
7/29/2023,01:36,58.5
7/29/2023,01:42,58.5
7/29/2023,01:48,58.8
7/29/2023,01:54,58.8
7/29/2023,02:00,58.6
7/29/2023,02:06,58.8
7/29/2023,02:12,58.8
7/29/2023,02:18,58.8
7/29/2023,02:24,59.2
7/29/2023,02:30,59.7
7/29/2023,02:36,59.9
7/29/2023,02:42,60.3
7/29/2023,02:48,60.8
7/29/2023,02:54,61.2
7/29/2023,03:00,61.3
7/29/2023,03:06,61.7
7/29/2023,03:12,62.1
7/29/2023,03:18,62.2
7/29/2023,03:24,62.6
7/29/2023,03:30,62.6
7/29/2023,03:36,62.8
7/29/2023,03:42,63
7/29/2023,03:48,63.1
7/29/2023,03:54,63.3
7/29/2023,04:00,63.5
7/29/2023,04:06,63.7
7/29/2023,04:12,63.9
7/29/2023,04:18,64.2
7/29/2023,04:24,64.4
7/29/2023,04:30,64.6
7/29/2023,04:36,64.6
7/29/2023,04:42,64.9
7/29/2023,04:48,65.1
7/29/2023,04:54,65.7
7/29/2023,05:00,65.8
7/29/2023,05:06,65.8
7/29/2023,05:12,65.8
7/29/2023,05:18,65.7
7/29/2023,05:24,65.5
7/29/2023,05:30,65.5
7/29/2023,05:36,65.8
7/29/2023,05:42,66.2
7/29/2023,05:48,66.4
7/29/2023,05:54,66
7/29/2023,06:00,66
7/29/2023,06:06,66
7/29/2023,06:12,66
7/29/2023,06:18,66.2
7/29/2023,06:24,66.6
7/29/2023,06:30,66.7
7/29/2023,06:36,66.7
7/29/2023,06:42,66.7
7/29/2023,06:48,66.9
7/29/2023,06:54,66.9
7/29/2023,07:00,67.1
7/29/2023,07:06,67.1
7/29/2023,07:12,67.1
7/29/2023,07:18,67.1
7/29/2023,07:24,67.3
7/29/2023,07:30,67.3
7/29/2023,07:36,67.1
7/29/2023,07:42,67.1
7/29/2023,07:48,67.1
7/29/2023,07:54,67.1
7/29/2023,08:00,67.1
7/29/2023,08:06,66.6
7/29/2023,08:12,66.4
7/29/2023,08:18,66
7/29/2023,08:24,65.7
7/29/2023,08:30,64.8
7/29/2023,08:36,64.2
7/29/2023,08:42,63.7
7/29/2023,08:48,63.5
7/29/2023,08:54,63.5
7/29/2023,09:00,64
7/29/2023,09:06,64
7/29/2023,09:12,64
7/29/2023,09:18,64
7/29/2023,09:24,63.9
7/29/2023,09:30,63.9
7/29/2023,09:36,63.7
7/29/2023,09:42,63.5
7/29/2023,09:48,63.5
7/29/2023,09:54,63.3
7/29/2023,10:00,63.3
7/29/2023,10:06,63.1
7/29/2023,10:12,63.1
7/29/2023,10:18,62.8
7/29/2023,10:24,62.6
7/29/2023,10:30,61.7
7/29/2023,10:36,61.3
7/29/2023,10:42,60.8
7/29/2023,10:48,60.3
7/29/2023,10:54,60.1
7/29/2023,11:00,60.3
7/29/2023,11:06,60.3
7/29/2023,11:12,60.3
7/29/2023,11:18,60.4
7/29/2023,11:24,60.8
7/29/2023,11:30,61
7/29/2023,11:36,61
7/29/2023,11:42,61.3
7/29/2023,11:48,61.7
7/29/2023,11:54,61.7
7/29/2023,12:00,61.3
7/29/2023,12:06,61.3
7/29/2023,12:12,61.2
7/29/2023,12:18,61.2
7/29/2023,12:24,61
7/29/2023,12:30,61
7/29/2023,12:36,61
7/29/2023,12:42,60.8
7/29/2023,12:48,60.8
7/29/2023,12:54,60.6
7/29/2023,13:00,60.6
7/29/2023,13:06,60.6
7/29/2023,13:12,60.4
7/29/2023,13:18,60.4
7/29/2023,13:24,60.4
7/29/2023,13:30,60.1
7/29/2023,13:36,59.9
7/29/2023,13:42,59.9
7/29/2023,13:48,59.7
7/29/2023,13:54,59.5
7/29/2023,14:00,59.7
7/29/2023,14:06,59.5
7/29/2023,14:12,59.5
7/29/2023,14:18,59.5
7/29/2023,14:24,59.7
7/29/2023,14:30,59.7
7/29/2023,14:36,60.3
7/29/2023,14:42,60.4
7/29/2023,14:48,60.4
7/29/2023,14:54,60.4
7/29/2023,15:00,60.6
7/29/2023,15:06,61
7/29/2023,15:12,61.2
7/29/2023,15:18,61.5
7/29/2023,15:24,61.7
7/29/2023,15:30,61.9
7/29/2023,15:36,62.6
7/29/2023,15:42,62.8
7/29/2023,15:48,62.4
7/29/2023,15:54,63.7
7/29/2023,16:00,64.4
7/29/2023,16:06,65.1
7/29/2023,16:12,65.8
7/29/2023,16:18,67.3
7/29/2023,16:24,67.6
7/29/2023,16:30,68.2
7/29/2023,16:36,68.2
7/29/2023,16:42,68.2
7/29/2023,16:48,68.4
7/29/2023,16:54,68.4
7/29/2023,17:00,68.5
7/29/2023,17:06,68.7
7/29/2023,17:12,68.7
7/29/2023,17:18,69.1
7/29/2023,17:24,69.6
7/29/2023,17:30,69.8
7/29/2023,17:36,70
7/29/2023,17:42,70.5
7/29/2023,17:48,70.7
7/29/2023,17:54,71.1
7/29/2023,18:00,71.1
7/29/2023,18:06,71.1
7/29/2023,18:12,71.1
7/29/2023,18:18,70.9
7/29/2023,18:24,70.3
7/29/2023,18:30,70.5
7/29/2023,18:36,70.5
7/29/2023,18:42,70.5
7/29/2023,18:48,69.6
7/29/2023,18:54,68.4
7/29/2023,19:00,69.4
7/29/2023,19:06,70
7/29/2023,19:12,69.6
7/29/2023,19:18,69.6
7/29/2023,19:24,69.3
7/29/2023,19:30,69.1
7/29/2023,19:36,68.4
7/29/2023,19:42,68
7/29/2023,19:48,68
7/29/2023,19:54,67.6
7/29/2023,20:00,67.5
7/29/2023,20:06,67.5
7/29/2023,20:12,67.1
7/29/2023,20:18,66.9
7/29/2023,20:24,66.6
7/29/2023,20:30,66.4
7/29/2023,20:36,66.4
7/29/2023,20:42,66.2
7/29/2023,20:48,65.8
7/29/2023,20:54,65.7
7/29/2023,21:00,65.5
7/29/2023,21:06,65.3
7/29/2023,21:12,65.1
7/29/2023,21:18,64.9
7/29/2023,21:24,64.4
7/29/2023,21:30,63.9
7/29/2023,21:36,63.9
7/29/2023,21:42,63.3
7/29/2023,21:48,63.3
7/29/2023,21:54,63.3
7/29/2023,22:00,64
7/29/2023,22:06,64
7/29/2023,22:12,63.5
7/29/2023,22:18,62.8
7/29/2023,22:24,61.5
7/29/2023,22:30,61.5
7/29/2023,22:36,61.2
7/29/2023,22:42,61
7/29/2023,22:48,61
7/29/2023,22:54,60.8
7/29/2023,23:00,60.8
7/29/2023,23:06,60.8
7/29/2023,23:12,60.8
7/29/2023,23:18,60.6
7/29/2023,23:24,60.4
7/29/2023,23:30,60.4
7/29/2023,23:36,60.4
7/29/2023,23:42,60.4
7/29/2023,23:48,60.1
7/29/2023,23:54,59.9
7/30/2023,00:00,59.9
7/30/2023,00:06,59.7
7/30/2023,00:12,59.7
7/30/2023,00:18,59.9
7/30/2023,00:24,60.1
7/30/2023,00:30,60.1
7/30/2023,00:36,60.1
7/30/2023,00:42,59.9
7/30/2023,00:48,59.5
7/30/2023,00:54,59.7
7/30/2023,01:00,60.4
7/30/2023,01:06,61.2
7/30/2023,01:12,61.5
7/30/2023,01:18,61.9
7/30/2023,01:24,62.1
7/30/2023,01:30,62.1
7/30/2023,01:36,61.9
7/30/2023,01:42,61.9
7/30/2023,01:48,61.9
7/30/2023,01:54,62.1
7/30/2023,02:00,62.4
7/30/2023,02:06,62.6
7/30/2023,02:12,63
7/30/2023,02:18,63
7/30/2023,02:24,63.1
7/30/2023,02:30,63.5
7/30/2023,02:36,63.9
7/30/2023,02:42,64.2
7/30/2023,02:48,64.4
7/30/2023,02:54,64.6
7/30/2023,03:00,64.8
7/30/2023,03:06,64.8
7/30/2023,03:12,64.9
7/30/2023,03:18,64.9
7/30/2023,03:24,64.9
7/30/2023,03:30,64.9
7/30/2023,03:36,65.1
7/30/2023,03:42,65.1
7/30/2023,03:48,65.1
7/30/2023,03:54,65.1
7/30/2023,04:00,65.1
7/30/2023,04:06,65.1
7/30/2023,04:12,65.1
7/30/2023,04:18,65.3
7/30/2023,04:24,65.3
7/30/2023,04:30,65.3
7/30/2023,04:36,65.3
7/30/2023,04:42,65.3
7/30/2023,04:48,65.3
7/30/2023,04:54,65.5
7/30/2023,05:00,65.7
7/30/2023,05:06,65.8
7/30/2023,05:12,66.2
7/30/2023,05:18,66.6
7/30/2023,05:24,66.6
7/30/2023,05:30,66.6
7/30/2023,05:36,66.6
7/30/2023,05:42,66.6
7/30/2023,05:48,66.6
7/30/2023,05:54,66.6
7/30/2023,06:00,66.6
7/30/2023,06:06,66.6
7/30/2023,06:12,66.7
7/30/2023,06:18,66.7
7/30/2023,06:24,66.7
7/30/2023,06:30,66.7
7/30/2023,06:36,66.7
7/30/2023,06:42,66.7
7/30/2023,06:48,66.6
7/30/2023,06:54,66.6
7/30/2023,07:00,66.6
7/30/2023,07:06,66.6
7/30/2023,07:12,66.6
7/30/2023,07:18,66.6
7/30/2023,07:24,66.6
7/30/2023,07:30,66.6
7/30/2023,07:36,66.4
7/30/2023,07:42,66.4
7/30/2023,07:48,66.4
7/30/2023,07:54,66.6
7/30/2023,08:00,66.6
7/30/2023,08:06,66.6
7/30/2023,08:12,66.6
7/30/2023,08:18,66.6
7/30/2023,08:24,66.6
7/30/2023,08:30,66.6
7/30/2023,08:36,66.4
7/30/2023,08:42,66.4
7/30/2023,08:48,66.4
7/30/2023,08:54,66.4
7/30/2023,09:00,66.4
7/30/2023,09:06,66.6
7/30/2023,09:12,66.6
7/30/2023,09:18,66.6
7/30/2023,09:24,66.6
7/30/2023,09:30,66.4
7/30/2023,09:36,66.6
7/30/2023,09:42,66.7
7/30/2023,09:48,66.4
7/30/2023,09:54,66.4
7/30/2023,10:00,66.6
7/30/2023,10:06,66.6
7/30/2023,10:12,66.4
7/30/2023,10:18,66.4
7/30/2023,10:24,66.2
7/30/2023,10:30,66.2
7/30/2023,10:36,65.8
7/30/2023,10:42,65.1
7/30/2023,10:48,64.9
7/30/2023,10:54,64.6
7/30/2023,11:00,64.4
7/30/2023,11:06,64.6
7/30/2023,11:12,64.6
7/30/2023,11:18,64
7/30/2023,11:24,63.9
7/30/2023,11:30,63.7
7/30/2023,11:36,63.7
7/30/2023,11:42,63.7
7/30/2023,11:48,64
7/30/2023,11:54,64.4
7/30/2023,12:00,64.9
7/30/2023,12:06,65.1
7/30/2023,12:12,65.1
7/30/2023,12:18,65.1
7/30/2023,12:24,65.1
7/30/2023,12:30,65.1
7/30/2023,12:36,64.9
7/30/2023,12:42,64.9
7/30/2023,12:48,64.9
7/30/2023,12:54,64.9
7/30/2023,13:00,64.9
7/30/2023,13:06,64.9
7/30/2023,13:12,64.9
7/30/2023,13:18,64.4
7/30/2023,13:24,64
7/30/2023,13:30,63.9
7/30/2023,13:36,63.5
7/30/2023,13:42,63.3
7/30/2023,13:48,63.3
7/30/2023,13:54,63.3
7/30/2023,14:00,63.5
7/30/2023,14:06,63.5
7/30/2023,14:12,63.5
7/30/2023,14:18,63.3
7/30/2023,14:24,63.5
7/30/2023,14:30,63.3
7/30/2023,14:36,63.1
7/30/2023,14:42,63.1
7/30/2023,14:48,63
7/30/2023,14:54,63
7/30/2023,15:00,63.3
7/30/2023,15:06,63.5
7/30/2023,15:12,63.7
7/30/2023,15:18,63.7
7/30/2023,15:24,63.7
7/30/2023,15:30,63.5
7/30/2023,15:36,63.5
7/30/2023,15:42,63.5
7/30/2023,15:48,63.9
7/30/2023,15:54,64
7/30/2023,16:00,63.9
7/30/2023,16:06,63.9
7/30/2023,16:12,64.2
7/30/2023,16:18,64.4
7/30/2023,16:24,64.4
7/30/2023,16:30,64
7/30/2023,16:36,64.2
7/30/2023,16:42,64.6
7/30/2023,16:48,64.9
7/30/2023,16:54,65.1
7/30/2023,17:00,65.5
7/30/2023,17:06,65.7
7/30/2023,17:12,65.7
7/30/2023,17:18,66.2
7/30/2023,17:24,66.2
7/30/2023,17:30,66.4
7/30/2023,17:36,66.7
7/30/2023,17:42,66.9
7/30/2023,17:48,66.7
7/30/2023,17:54,66.7
7/30/2023,18:00,66.9
7/30/2023,18:06,67.1
7/30/2023,18:12,67.1
7/30/2023,18:18,67.1
7/30/2023,18:24,67.1
7/30/2023,18:30,67.3
7/30/2023,18:36,67.5
7/30/2023,18:42,67.5
7/30/2023,18:48,67.6
7/30/2023,18:54,68
7/30/2023,19:00,68.2
7/30/2023,19:06,68.2
7/30/2023,19:12,68.2
7/30/2023,19:18,68
7/30/2023,19:24,67.8
7/30/2023,19:30,67.8
7/30/2023,19:36,68
7/30/2023,19:42,67.8
7/30/2023,19:48,67.8
7/30/2023,19:54,67.8
7/30/2023,20:00,68
7/30/2023,20:06,68
7/30/2023,20:12,67.8
7/30/2023,20:18,67.8
7/30/2023,20:24,67.8
7/30/2023,20:30,67.8
7/30/2023,20:36,67.8
7/30/2023,20:42,68
7/30/2023,20:48,67.8
7/30/2023,20:54,68
7/30/2023,21:00,67.6
7/30/2023,21:06,68.2
7/30/2023,21:12,67.8
7/30/2023,21:18,67.6
7/30/2023,21:24,67.5
7/30/2023,21:30,67.3
7/30/2023,21:36,66.6
7/30/2023,21:42,65.8
7/30/2023,21:48,65.7
7/30/2023,21:54,65.1
7/30/2023,22:00,64.6
7/30/2023,22:06,63.9
7/30/2023,22:12,64
7/30/2023,22:18,63.9
7/30/2023,22:24,63.7
7/30/2023,22:30,63.9
7/30/2023,22:36,64
7/30/2023,22:42,64.6
7/30/2023,22:48,64.8
7/30/2023,22:54,64.6
7/30/2023,23:00,63.9
7/30/2023,23:06,63.3
7/30/2023,23:12,63.3
7/30/2023,23:18,63.5
7/30/2023,23:24,64
7/30/2023,23:30,64
7/30/2023,23:36,64.4
7/30/2023,23:42,64.4
7/30/2023,23:48,64
7/30/2023,23:54,63.9
7/31/2023,00:00,63.3
7/31/2023,00:06,63.1
7/31/2023,00:12,63
7/31/2023,00:18,63
7/31/2023,00:24,63.1
7/31/2023,00:30,63.3
7/31/2023,00:36,63.3
7/31/2023,00:42,63.1
7/31/2023,00:48,62.8
7/31/2023,00:54,62.4
7/31/2023,01:00,61.3
7/31/2023,01:06,61
7/31/2023,01:12,60.6
7/31/2023,01:18,60.4
7/31/2023,01:24,60.4
7/31/2023,01:30,60.4
7/31/2023,01:36,60.8
7/31/2023,01:42,61
7/31/2023,01:48,60.8
7/31/2023,01:54,60.4
7/31/2023,02:00,60.4
7/31/2023,02:06,60.6
7/31/2023,02:12,60.6
7/31/2023,02:18,60.6
7/31/2023,02:24,60.6
7/31/2023,02:30,60.6
7/31/2023,02:36,60.8
7/31/2023,02:42,60.8
7/31/2023,02:48,60.8
7/31/2023,02:54,61
7/31/2023,03:00,61
7/31/2023,03:06,61
7/31/2023,03:12,61
7/31/2023,03:18,60.8
7/31/2023,03:24,61
7/31/2023,03:30,61
7/31/2023,03:36,61.2
7/31/2023,03:42,61.2
7/31/2023,03:48,61.3
7/31/2023,03:54,61.5
7/31/2023,04:00,61.5
7/31/2023,04:06,61.5
7/31/2023,04:12,61.3
7/31/2023,04:18,61.7
7/31/2023,04:24,62.1
7/31/2023,04:30,62.2
7/31/2023,04:36,62.2
7/31/2023,04:42,62.2
7/31/2023,04:48,62.2
7/31/2023,04:54,62.4
7/31/2023,05:00,63.1
7/31/2023,05:06,63.3
7/31/2023,05:12,63.7
7/31/2023,05:18,63.7
7/31/2023,05:24,63.9
7/31/2023,05:30,63.9
7/31/2023,05:36,64
7/31/2023,05:42,64.8
7/31/2023,05:48,64.8
7/31/2023,05:54,64.6
7/31/2023,06:00,64.9
7/31/2023,06:06,65.3
7/31/2023,06:12,65.5
7/31/2023,06:18,65.7
7/31/2023,06:24,65.7
7/31/2023,06:30,65.8
7/31/2023,06:36,65.8
7/31/2023,06:42,65.8
7/31/2023,06:48,65.8
7/31/2023,06:54,65.8
7/31/2023,07:00,65.8
7/31/2023,07:06,66
7/31/2023,07:12,66
7/31/2023,07:18,66
7/31/2023,07:24,66.2
7/31/2023,07:30,66
7/31/2023,07:36,66
7/31/2023,07:42,66
7/31/2023,07:48,66
7/31/2023,07:54,65.8
7/31/2023,08:00,65.7
7/31/2023,08:06,65.5
7/31/2023,08:12,65.3
7/31/2023,08:18,65.1
7/31/2023,08:24,65.3
7/31/2023,08:30,65.3
7/31/2023,08:36,65.3
7/31/2023,08:42,65.5
7/31/2023,08:48,65.7
7/31/2023,08:54,65.7
7/31/2023,09:00,65.7
7/31/2023,09:06,65.7
7/31/2023,09:12,65.7
7/31/2023,09:18,65.7
7/31/2023,09:24,65.7
7/31/2023,09:30,65.5
7/31/2023,09:36,65.5
7/31/2023,09:42,65.5
7/31/2023,09:48,65.7
7/31/2023,09:54,65.7
7/31/2023,10:00,65.7
7/31/2023,10:06,65.7
7/31/2023,10:12,65.8
7/31/2023,10:18,65.8
7/31/2023,10:24,65.8
7/31/2023,10:30,65.7
7/31/2023,10:36,65.3
7/31/2023,10:42,65.1
7/31/2023,10:48,64
7/31/2023,10:54,64
7/31/2023,11:00,64
7/31/2023,11:06,64.2
7/31/2023,11:12,64
7/31/2023,11:18,63.9
7/31/2023,11:24,63.9
7/31/2023,11:30,63.7
7/31/2023,11:36,63.1
7/31/2023,11:42,62.4
7/31/2023,11:48,62.2
7/31/2023,11:54,61.7
7/31/2023,12:00,61.5
7/31/2023,12:06,61.5
7/31/2023,12:12,62.1
7/31/2023,12:18,62.6
7/31/2023,12:24,62.8
7/31/2023,12:30,63.1
7/31/2023,12:36,63.1
7/31/2023,12:42,63.1
7/31/2023,12:48,63
7/31/2023,12:54,62.8
7/31/2023,13:00,62.8
7/31/2023,13:06,62.4
7/31/2023,13:12,62.6
7/31/2023,13:18,62.6
7/31/2023,13:24,62.8
7/31/2023,13:30,62.6
7/31/2023,13:36,62.6
7/31/2023,13:42,62.6
7/31/2023,13:48,62.4
7/31/2023,13:54,62.2
7/31/2023,14:00,62.1
7/31/2023,14:06,61.7
7/31/2023,14:12,61.9
7/31/2023,14:18,61.9
7/31/2023,14:24,61.9
7/31/2023,14:30,61.7
7/31/2023,14:36,61.3
7/31/2023,14:42,61.2
7/31/2023,14:48,61.2
7/31/2023,14:54,61
7/31/2023,15:00,60.6
7/31/2023,15:06,60.1
7/31/2023,15:12,59.7
7/31/2023,15:18,59.9
7/31/2023,15:24,59.9
7/31/2023,15:30,59.9
7/31/2023,15:36,59.9
7/31/2023,15:42,59.9
7/31/2023,15:48,59.9
7/31/2023,15:54,59.9
7/31/2023,16:00,60.1
7/31/2023,16:06,60.6
7/31/2023,16:12,60.8
7/31/2023,16:18,60.6
7/31/2023,16:24,60.8
7/31/2023,16:30,61
7/31/2023,16:36,60.8
7/31/2023,16:42,61
