"Date","Time (GMT)","Water Temp (°F)","Conductivity (mS/cm)"
"2023/06/24","17:30","59.7","-"
"2023/06/24","17:36","59.5","-"
"2023/06/24","17:42","59.5","-"
"2023/06/24","17:48","59","-"
"2023/06/24","17:54","58.6","-"
"2023/06/24","18:00","58.5","-"
"2023/06/24","18:06","58.3","-"
"2023/06/24","18:12","58.1","-"
"2023/06/24","18:18","57.9","-"
"2023/06/24","18:24","57.9","-"
"2023/06/24","18:30","57.4","-"
"2023/06/24","18:36","57","-"
"2023/06/24","18:42","57","-"
"2023/06/24","18:48","57","-"
"2023/06/24","18:54","57","-"
"2023/06/24","19:00","57","-"
"2023/06/24","19:06","57","-"
"2023/06/24","19:12","57","-"
"2023/06/24","19:18","57","-"
"2023/06/24","19:24","57.2","-"
"2023/06/24","19:30","57.4","-"
"2023/06/24","19:36","57.6","-"
"2023/06/24","19:42","57.6","-"
"2023/06/24","19:48","57.4","-"
"2023/06/24","19:54","57.4","-"
"2023/06/24","20:00","57.4","-"
"2023/06/24","20:06","57.4","-"
"2023/06/24","20:12","57.4","-"
"2023/06/24","20:18","57.4","-"
"2023/06/24","20:24","57.4","-"
"2023/06/24","20:30","57.4","-"
"2023/06/24","20:36","57.4","-"
"2023/06/24","20:42","57.4","-"
"2023/06/24","20:48","57.6","-"
"2023/06/24","20:54","57.6","-"
"2023/06/24","21:00","57.7","-"
"2023/06/24","21:06","57.9","-"
"2023/06/24","21:12","57.9","-"
"2023/06/24","21:18","57.9","-"
"2023/06/24","21:24","57.7","-"
"2023/06/24","21:30","57.7","-"
"2023/06/24","21:36","57.7","-"
"2023/06/24","21:42","57.7","-"
"2023/06/24","21:48","57.7","-"
"2023/06/24","21:54","57.7","-"
"2023/06/24","22:00","57.6","-"
"2023/06/24","22:06","57.4","-"
"2023/06/24","22:12","57.4","-"
"2023/06/24","22:18","57.4","-"
"2023/06/24","22:24","57.2","-"
"2023/06/24","22:30","57.2","-"
"2023/06/24","22:36","57.2","-"
"2023/06/24","22:42","57","-"
"2023/06/24","22:48","57.4","-"
"2023/06/24","22:54","57.4","-"
"2023/06/24","23:00","57.7","-"
"2023/06/24","23:06","57.6","-"
"2023/06/24","23:12","57.6","-"
"2023/06/24","23:18","57.4","-"
"2023/06/24","23:24","57.2","-"
"2023/06/24","23:30","57.4","-"
"2023/06/24","23:36","57.4","-"
"2023/06/24","23:42","57.4","-"
"2023/06/24","23:48","57.4","-"
"2023/06/24","23:54","57.2","-"
"2023/06/25","00:00","57.4","-"
"2023/06/25","00:06","57.6","-"
"2023/06/25","00:12","57.9","-"
"2023/06/25","00:18","58.1","-"
"2023/06/25","00:24","58.1","-"
"2023/06/25","00:30","58.3","-"
"2023/06/25","00:36","58.5","-"
"2023/06/25","00:42","58.8","-"
"2023/06/25","00:48","58.8","-"
"2023/06/25","00:54","58.8","-"
"2023/06/25","01:00","59.4","-"
"2023/06/25","01:06","60.4","-"
"2023/06/25","01:12","61","-"
"2023/06/25","01:18","61.2","-"
"2023/06/25","01:24","61","-"
"2023/06/25","01:30","60.8","-"
"2023/06/25","01:36","60.6","-"
"2023/06/25","01:42","60.6","-"
"2023/06/25","01:48","60.8","-"
"2023/06/25","01:54","61.2","-"
"2023/06/25","02:00","61.3","-"
"2023/06/25","02:06","61.5","-"
"2023/06/25","02:12","61.5","-"
"2023/06/25","02:18","61.7","-"
"2023/06/25","02:24","61.9","-"
"2023/06/25","02:30","62.1","-"
"2023/06/25","02:36","62.1","-"
"2023/06/25","02:42","61.9","-"
"2023/06/25","02:48","61.7","-"
"2023/06/25","02:54","61.7","-"
"2023/06/25","03:00","61.5","-"
"2023/06/25","03:06","61.5","-"
"2023/06/25","03:12","61.3","-"
"2023/06/25","03:18","61.2","-"
"2023/06/25","03:24","61.3","-"
"2023/06/25","03:30","61.3","-"
"2023/06/25","03:36","61.2","-"
"2023/06/25","03:42","61.3","-"
"2023/06/25","03:48","61.3","-"
"2023/06/25","03:54","61.5","-"
"2023/06/25","04:00","61.5","-"
"2023/06/25","04:06","61.5","-"
"2023/06/25","04:12","61.2","-"
"2023/06/25","04:18","61.2","-"
"2023/06/25","04:24","61","-"
"2023/06/25","04:30","60.8","-"
"2023/06/25","04:36","60.3","-"
"2023/06/25","04:42","60.1","-"
"2023/06/25","04:48","59.9","-"
"2023/06/25","04:54","59.5","-"
"2023/06/25","05:00","59.5","-"
"2023/06/25","05:06","59.5","-"
"2023/06/25","05:12","59.5","-"
"2023/06/25","05:18","59.4","-"
"2023/06/25","05:24","59.4","-"
"2023/06/25","05:30","59.4","-"
"2023/06/25","05:36","59.2","-"
"2023/06/25","05:42","59","-"
"2023/06/25","05:48","59","-"
"2023/06/25","05:54","58.8","-"
"2023/06/25","06:00","58.6","-"
"2023/06/25","06:06","58.3","-"
"2023/06/25","06:12","58.3","-"
"2023/06/25","06:18","58.1","-"
"2023/06/25","06:24","57.9","-"
"2023/06/25","06:30","57.6","-"
"2023/06/25","06:36","57","-"
"2023/06/25","06:42","57","-"
"2023/06/25","06:48","56.8","-"
"2023/06/25","06:54","56.8","-"
"2023/06/25","07:00","56.8","-"
"2023/06/25","07:06","57","-"
"2023/06/25","07:12","57","-"
"2023/06/25","07:18","57","-"
"2023/06/25","07:24","57","-"
"2023/06/25","07:30","57.2","-"
"2023/06/25","07:36","57.2","-"
"2023/06/25","07:42","57.4","-"
"2023/06/25","07:48","57.4","-"
"2023/06/25","07:54","57.4","-"
"2023/06/25","08:00","57.6","-"
"2023/06/25","08:06","57.6","-"
"2023/06/25","08:12","57.6","-"
"2023/06/25","08:18","57.6","-"
"2023/06/25","08:24","57.7","-"
"2023/06/25","08:30","57.7","-"
"2023/06/25","08:36","57.7","-"
"2023/06/25","08:42","57.7","-"
"2023/06/25","08:48","57.6","-"
"2023/06/25","08:54","57.6","-"
"2023/06/25","09:00","57.6","-"
"2023/06/25","09:06","57.6","-"
"2023/06/25","09:12","57.6","-"
"2023/06/25","09:18","57.6","-"
"2023/06/25","09:24","57.6","-"
"2023/06/25","09:30","57.6","-"
"2023/06/25","09:36","57.6","-"
"2023/06/25","09:42","57.6","-"
"2023/06/25","09:48","57.6","-"
"2023/06/25","09:54","57.6","-"
"2023/06/25","10:00","57.4","-"
"2023/06/25","10:06","57.4","-"
"2023/06/25","10:12","57.4","-"
"2023/06/25","10:18","57.4","-"
"2023/06/25","10:24","57.4","-"
"2023/06/25","10:30","57.6","-"
"2023/06/25","10:36","57.6","-"
"2023/06/25","10:42","57.4","-"
"2023/06/25","10:48","57.4","-"
"2023/06/25","10:54","57.4","-"
"2023/06/25","11:00","57.4","-"
"2023/06/25","11:06","57.2","-"
"2023/06/25","11:12","57.2","-"
"2023/06/25","11:18","57.4","-"
"2023/06/25","11:24","57.2","-"
"2023/06/25","11:30","57.2","-"
"2023/06/25","11:36","57.2","-"
"2023/06/25","11:42","57.2","-"
"2023/06/25","11:48","57.2","-"
"2023/06/25","11:54","57.4","-"
"2023/06/25","12:00","57.4","-"
"2023/06/25","12:06","57.4","-"
"2023/06/25","12:12","57.9","-"
"2023/06/25","12:18","58.5","-"
"2023/06/25","12:24","58.6","-"
"2023/06/25","12:30","58.8","-"
"2023/06/25","12:36","59.2","-"
"2023/06/25","12:42","59.2","-"
"2023/06/25","12:48","59.2","-"
"2023/06/25","12:54","59.4","-"
"2023/06/25","13:00","59.5","-"
"2023/06/25","13:06","59.7","-"
"2023/06/25","13:12","59.9","-"
"2023/06/25","13:18","60.1","-"
"2023/06/25","13:24","60.3","-"
"2023/06/25","13:30","60.3","-"
"2023/06/25","13:36","60.4","-"
"2023/06/25","13:42","60.4","-"
"2023/06/25","13:48","60.4","-"
"2023/06/25","13:54","60.6","-"
"2023/06/25","14:00","60.6","-"
"2023/06/25","14:06","60.6","-"
"2023/06/25","14:12","60.8","-"
"2023/06/25","14:18","60.8","-"
"2023/06/25","14:24","61","-"
"2023/06/25","14:30","61.3","-"
"2023/06/25","14:36","61.7","-"
"2023/06/25","14:42","61.7","-"
"2023/06/25","14:48","61.9","-"
"2023/06/25","14:54","61.9","-"
"2023/06/25","15:00","62.1","-"
"2023/06/25","15:06","61.5","-"
"2023/06/25","15:12","62.2","-"
"2023/06/25","15:18","62.4","-"
"2023/06/25","15:24","62.4","-"
"2023/06/25","15:30","62.1","-"
"2023/06/25","15:36","61.9","-"
"2023/06/25","15:42","61.2","-"
"2023/06/25","15:48","62.2","-"
"2023/06/25","15:54","62.2","-"
"2023/06/25","16:00","62.8","-"
"2023/06/25","16:06","61.9","-"
"2023/06/25","16:12","61.7","-"
"2023/06/25","16:18","61.5","-"
"2023/06/25","16:24","61.2","-"
"2023/06/25","16:30","61","-"
"2023/06/25","16:36","60.8","-"
"2023/06/25","16:42","60.8","-"
"2023/06/25","16:48","60.8","-"
"2023/06/25","16:54","60.4","-"
"2023/06/25","17:00","60.6","-"
"2023/06/25","17:06","60.4","-"
"2023/06/25","17:12","60.4","-"
"2023/06/25","17:18","60.3","-"
"2023/06/25","17:24","60.3","-"
"2023/06/25","17:30","60.4","-"
"2023/06/25","17:36","60.3","-"
"2023/06/25","17:42","60.1","-"
"2023/06/25","17:48","59.9","-"
"2023/06/25","17:54","59.9","-"
"2023/06/25","18:00","59.5","-"
"2023/06/25","18:06","59.5","-"
"2023/06/25","18:12","59.9","-"
"2023/06/25","18:18","59.9","-"
"2023/06/25","18:24","59.9","-"
"2023/06/25","18:30","59.7","-"
"2023/06/25","18:36","59.7","-"
"2023/06/25","18:42","59.7","-"
"2023/06/25","18:48","59.4","-"
"2023/06/25","18:54","59.2","-"
"2023/06/25","19:00","59","-"
"2023/06/25","19:06","59","-"
"2023/06/25","19:12","58.5","-"
"2023/06/25","19:18","58.5","-"
"2023/06/25","19:24","58.5","-"
"2023/06/25","19:30","58.5","-"
"2023/06/25","19:36","58.3","-"
"2023/06/25","19:42","57.9","-"
"2023/06/25","19:48","57.7","-"
"2023/06/25","19:54","57.6","-"
"2023/06/25","20:00","57.4","-"
"2023/06/25","20:06","57.4","-"
"2023/06/25","20:12","57.4","-"
"2023/06/25","20:18","57.4","-"
"2023/06/25","20:24","57.4","-"
"2023/06/25","20:30","57.6","-"
"2023/06/25","20:36","57.7","-"
"2023/06/25","20:42","57.7","-"
"2023/06/25","20:48","57.7","-"
"2023/06/25","20:54","57.6","-"
"2023/06/25","21:00","57.4","-"
"2023/06/25","21:06","57.4","-"
"2023/06/25","21:12","57.6","-"
"2023/06/25","21:18","57.6","-"
"2023/06/25","21:24","57.4","-"
"2023/06/25","21:30","57.4","-"
"2023/06/25","21:36","57.6","-"
"2023/06/25","21:42","57.6","-"
"2023/06/25","21:48","57.6","-"
"2023/06/25","21:54","57.6","-"
"2023/06/25","22:00","57.4","-"
"2023/06/25","22:06","57.4","-"
"2023/06/25","22:12","57.4","-"
"2023/06/25","22:18","57.4","-"
"2023/06/25","22:24","57.4","-"
"2023/06/25","22:30","57.4","-"
"2023/06/25","22:36","57.2","-"
"2023/06/25","22:42","57.2","-"
"2023/06/25","22:48","57","-"
"2023/06/25","22:54","57.2","-"
"2023/06/25","23:00","57.2","-"
"2023/06/25","23:06","57.4","-"
"2023/06/25","23:12","57.4","-"
"2023/06/25","23:18","57.2","-"
"2023/06/25","23:24","57.2","-"
"2023/06/25","23:30","57","-"
"2023/06/25","23:36","56.8","-"
"2023/06/25","23:42","57","-"
"2023/06/25","23:48","57.2","-"
"2023/06/25","23:54","57.4","-"
"2023/06/26","00:00","57.4","-"
"2023/06/26","00:06","57.2","-"
"2023/06/26","00:12","57.2","-"
"2023/06/26","00:18","57.2","-"
"2023/06/26","00:24","57.6","-"
"2023/06/26","00:30","57.6","-"
"2023/06/26","00:36","57.6","-"
"2023/06/26","00:42","57.4","-"
"2023/06/26","00:48","57.4","-"
"2023/06/26","00:54","57.6","-"
"2023/06/26","01:00","57.6","-"
"2023/06/26","01:06","57.9","-"
"2023/06/26","01:12","59.2","-"
"2023/06/26","01:18","60.6","-"
"2023/06/26","01:24","61.2","-"
"2023/06/26","01:30","61.5","-"
"2023/06/26","01:36","61.3","-"
"2023/06/26","01:42","61.5","-"
"2023/06/26","01:48","61.7","-"
"2023/06/26","01:54","61.9","-"
"2023/06/26","02:00","61.5","-"
"2023/06/26","02:06","61.9","-"
"2023/06/26","02:12","62.4","-"
"2023/06/26","02:18","62.8","-"
"2023/06/26","02:24","63","-"
"2023/06/26","02:30","63","-"
"2023/06/26","02:36","63.1","-"
"2023/06/26","02:42","63.5","-"
"2023/06/26","02:48","63.7","-"
"2023/06/26","02:54","63.5","-"
"2023/06/26","03:00","63.3","-"
"2023/06/26","03:06","63.1","-"
"2023/06/26","03:12","63.5","-"
"2023/06/26","03:18","64","-"
"2023/06/26","03:24","64","-"
"2023/06/26","03:30","64","-"
"2023/06/26","03:36","63.9","-"
"2023/06/26","03:42","63.9","-"
"2023/06/26","03:48","63.5","-"
"2023/06/26","03:54","63.5","-"
"2023/06/26","04:00","63.5","-"
"2023/06/26","04:06","63.7","-"
"2023/06/26","04:12","63.7","-"
"2023/06/26","04:18","63.7","-"
"2023/06/26","04:24","63.7","-"
"2023/06/26","04:30","63.7","-"
"2023/06/26","04:36","63.7","-"
"2023/06/26","04:42","63.7","-"
"2023/06/26","04:48","63.7","-"
"2023/06/26","04:54","63.7","-"
"2023/06/26","05:00","63.3","-"
"2023/06/26","05:06","62.8","-"
"2023/06/26","05:12","62.2","-"
"2023/06/26","05:18","61.9","-"
"2023/06/26","05:24","61.9","-"
"2023/06/26","05:30","61.7","-"
"2023/06/26","05:36","61.5","-"
"2023/06/26","05:42","61.3","-"
"2023/06/26","05:48","61.2","-"
"2023/06/26","05:54","60.6","-"
"2023/06/26","06:00","60.4","-"
"2023/06/26","06:06","60.6","-"
"2023/06/26","06:12","60.3","-"
"2023/06/26","06:18","60.4","-"
"2023/06/26","06:24","60.6","-"
"2023/06/26","06:30","60.6","-"
"2023/06/26","06:36","60.3","-"
"2023/06/26","06:42","60.1","-"
"2023/06/26","06:48","59.5","-"
"2023/06/26","06:54","59.4","-"
"2023/06/26","07:00","59.2","-"
"2023/06/26","07:06","58.8","-"
"2023/06/26","07:12","58.3","-"
"2023/06/26","07:18","58.3","-"
"2023/06/26","07:24","58.6","-"
"2023/06/26","07:30","59","-"
"2023/06/26","07:36","59.2","-"
"2023/06/26","07:42","59","-"
"2023/06/26","07:48","58.8","-"
"2023/06/26","07:54","58.8","-"
"2023/06/26","08:00","58.6","-"
"2023/06/26","08:06","58.3","-"
"2023/06/26","08:12","58.1","-"
"2023/06/26","08:18","58.1","-"
"2023/06/26","08:24","58.1","-"
"2023/06/26","08:30","58.1","-"
"2023/06/26","08:36","58.1","-"
"2023/06/26","08:42","58.1","-"
"2023/06/26","08:48","58.1","-"
"2023/06/26","08:54","57.9","-"
"2023/06/26","09:00","57.9","-"
"2023/06/26","09:06","57.7","-"
"2023/06/26","09:12","57.9","-"
"2023/06/26","09:18","58.1","-"
"2023/06/26","09:24","58.5","-"
"2023/06/26","09:30","58.6","-"
"2023/06/26","09:36","59","-"
"2023/06/26","09:42","59","-"
"2023/06/26","09:48","59","-"
"2023/06/26","09:54","59","-"
"2023/06/26","10:00","58.8","-"
"2023/06/26","10:06","58.6","-"
"2023/06/26","10:12","58.5","-"
"2023/06/26","10:18","58.5","-"
"2023/06/26","10:24","58.5","-"
"2023/06/26","10:30","58.5","-"
"2023/06/26","10:36","58.1","-"
"2023/06/26","10:42","58.3","-"
"2023/06/26","10:48","58.1","-"
"2023/06/26","10:54","57.9","-"
"2023/06/26","11:00","57.9","-"
"2023/06/26","11:06","57.9","-"
"2023/06/26","11:12","57.9","-"
"2023/06/26","11:18","57.7","-"
"2023/06/26","11:24","57.7","-"
"2023/06/26","11:30","57.7","-"
"2023/06/26","11:36","57.6","-"
"2023/06/26","11:42","57.6","-"
"2023/06/26","11:48","57.6","-"
"2023/06/26","11:54","57.7","-"
"2023/06/26","12:00","57.7","-"
"2023/06/26","12:06","57.7","-"
"2023/06/26","12:12","58.1","-"
"2023/06/26","12:18","58.1","-"
"2023/06/26","12:24","58.3","-"
"2023/06/26","12:30","58.8","-"
"2023/06/26","12:36","59.5","-"
"2023/06/26","12:42","60.4","-"
"2023/06/26","12:48","60.4","-"
"2023/06/26","12:54","60.4","-"
"2023/06/26","13:00","60.6","-"
"2023/06/26","13:06","61","-"
"2023/06/26","13:12","61.2","-"
"2023/06/26","13:18","61.7","-"
"2023/06/26","13:24","62.1","-"
"2023/06/26","13:30","62.6","-"
"2023/06/26","13:36","62.6","-"
"2023/06/26","13:42","62.6","-"
"2023/06/26","13:48","62.8","-"
"2023/06/26","13:54","63.1","-"
"2023/06/26","14:00","63.3","-"
"2023/06/26","14:06","63.3","-"
"2023/06/26","14:12","63.5","-"
"2023/06/26","14:18","63.5","-"
"2023/06/26","14:24","63.7","-"
"2023/06/26","14:30","63.9","-"
"2023/06/26","14:36","63.7","-"
"2023/06/26","14:42","63.9","-"
"2023/06/26","14:48","64","-"
"2023/06/26","14:54","64","-"
"2023/06/26","15:00","64","-"
"2023/06/26","15:06","63.9","-"
"2023/06/26","15:12","63.9","-"
"2023/06/26","15:18","64","-"
"2023/06/26","15:24","64","-"
"2023/06/26","15:30","64","-"
"2023/06/26","15:36","64","-"
"2023/06/26","15:42","64","-"
"2023/06/26","15:48","64.2","-"
"2023/06/26","15:54","64.2","-"
"2023/06/26","16:00","64.2","-"
"2023/06/26","16:06","64.2","-"
"2023/06/26","16:12","64.2","-"
"2023/06/26","16:18","64.2","-"
"2023/06/26","16:24","64.2","-"
"2023/06/26","16:30","64.2","-"
"2023/06/26","16:36","64","-"
"2023/06/26","16:42","64","-"
"2023/06/26","16:48","63.9","-"
"2023/06/26","16:54","63.9","-"
"2023/06/26","17:00","63.9","-"
"2023/06/26","17:06","63.7","-"
"2023/06/26","17:12","63.7","-"
"2023/06/26","17:18","63.5","-"
"2023/06/26","17:24","63.5","-"
"2023/06/26","17:30","63.5","-"
"2023/06/26","17:36","63.7","-"
"2023/06/26","17:42","63.5","-"
"2023/06/26","17:48","63.3","-"
"2023/06/26","17:54","63.3","-"
"2023/06/26","18:00","63.3","-"
"2023/06/26","18:06","63.1","-"
"2023/06/26","18:12","63.1","-"
"2023/06/26","18:18","63","-"
"2023/06/26","18:24","63","-"
"2023/06/26","18:30","63","-"
"2023/06/26","18:36","62.8","-"
"2023/06/26","18:42","62.2","-"
"2023/06/26","18:48","61.7","-"
"2023/06/26","18:54","61.5","-"
"2023/06/26","19:00","61.2","-"
"2023/06/26","19:06","61","-"
"2023/06/26","19:12","61","-"
"2023/06/26","19:18","60.8","-"
"2023/06/26","19:24","60.3","-"
"2023/06/26","19:30","60.4","-"
"2023/06/26","19:36","60.3","-"
"2023/06/26","19:42","60.3","-"
"2023/06/26","19:48","59.2","-"
"2023/06/26","19:54","59.2","-"
"2023/06/26","20:00","59.5","-"
"2023/06/26","20:06","59.7","-"
"2023/06/26","20:12","59.5","-"
"2023/06/26","20:18","59.4","-"
"2023/06/26","20:24","59.5","-"
"2023/06/26","20:30","59.5","-"
"2023/06/26","20:36","59.5","-"
"2023/06/26","20:42","59.2","-"
"2023/06/26","20:48","58.8","-"
"2023/06/26","20:54","58.8","-"
"2023/06/26","21:00","59","-"
"2023/06/26","21:06","59","-"
"2023/06/26","21:12","59","-"
"2023/06/26","21:18","59","-"
"2023/06/26","21:24","59","-"
"2023/06/26","21:30","59.2","-"
"2023/06/26","21:36","59.5","-"
"2023/06/26","21:42","59.4","-"
"2023/06/26","21:48","59.4","-"
"2023/06/26","21:54","59.4","-"
"2023/06/26","22:00","59.4","-"
"2023/06/26","22:06","59.4","-"
"2023/06/26","22:12","59.2","-"
"2023/06/26","22:18","59.2","-"
"2023/06/26","22:24","59.2","-"
"2023/06/26","22:30","59.4","-"
"2023/06/26","22:36","59.4","-"
"2023/06/26","22:42","59.4","-"
"2023/06/26","22:48","59.4","-"
"2023/06/26","22:54","59.4","-"
"2023/06/26","23:00","59.5","-"
"2023/06/26","23:06","59.5","-"
"2023/06/26","23:12","59.7","-"
"2023/06/26","23:18","59.7","-"
"2023/06/26","23:24","59.5","-"
"2023/06/26","23:30","59.5","-"
"2023/06/26","23:36","59.5","-"
"2023/06/26","23:42","59.5","-"
"2023/06/26","23:48","59.5","-"
"2023/06/26","23:54","59.5","-"
"2023/06/27","00:00","59.5","-"
"2023/06/27","00:06","59.4","-"
"2023/06/27","00:12","59.5","-"
"2023/06/27","00:18","59.7","-"
"2023/06/27","00:24","60.1","-"
"2023/06/27","00:30","60.3","-"
"2023/06/27","00:36","60.6","-"
"2023/06/27","00:42","60.6","-"
"2023/06/27","00:48","60.8","-"
"2023/06/27","00:54","61","-"
"2023/06/27","01:00","61.2","-"
"2023/06/27","01:06","61.3","-"
"2023/06/27","01:12","61.5","-"
"2023/06/27","01:18","61.5","-"
"2023/06/27","01:24","61.7","-"
"2023/06/27","01:30","61.9","-"
"2023/06/27","01:36","61.9","-"
"2023/06/27","01:42","62.1","-"
"2023/06/27","01:48","62.2","-"
"2023/06/27","01:54","62.2","-"
"2023/06/27","02:00","62.4","-"
"2023/06/27","02:06","62.4","-"
"2023/06/27","02:12","62.4","-"
"2023/06/27","02:18","62.4","-"
"2023/06/27","02:24","62.6","-"
"2023/06/27","02:30","62.6","-"
"2023/06/27","02:36","62.6","-"
"2023/06/27","02:42","62.6","-"
"2023/06/27","02:48","62.6","-"
"2023/06/27","02:54","62.8","-"
"2023/06/27","03:00","62.8","-"
"2023/06/27","03:06","62.8","-"
"2023/06/27","03:12","62.8","-"
"2023/06/27","03:18","62.8","-"
"2023/06/27","03:24","63","-"
"2023/06/27","03:30","63","-"
"2023/06/27","03:36","63","-"
"2023/06/27","03:42","63","-"
"2023/06/27","03:48","63","-"
"2023/06/27","03:54","63","-"
"2023/06/27","04:00","63","-"
"2023/06/27","04:06","63","-"
"2023/06/27","04:12","62.8","-"
"2023/06/27","04:18","62.8","-"
"2023/06/27","04:24","63","-"
"2023/06/27","04:30","63","-"
"2023/06/27","04:36","63","-"
"2023/06/27","04:42","63","-"
"2023/06/27","04:48","63","-"
"2023/06/27","04:54","63","-"
"2023/06/27","05:00","63","-"
"2023/06/27","05:06","63","-"
"2023/06/27","05:12","62.8","-"
"2023/06/27","05:18","62.8","-"
"2023/06/27","05:24","62.8","-"
"2023/06/27","05:30","62.8","-"
"2023/06/27","05:36","62.8","-"
"2023/06/27","05:42","62.8","-"
"2023/06/27","05:48","62.8","-"
"2023/06/27","05:54","62.8","-"
"2023/06/27","06:00","62.8","-"
"2023/06/27","06:06","62.8","-"
"2023/06/27","06:12","62.4","-"
"2023/06/27","06:18","62.1","-"
"2023/06/27","06:24","62.1","-"
"2023/06/27","06:30","61.9","-"
"2023/06/27","06:36","61.9","-"
"2023/06/27","06:42","61.9","-"
"2023/06/27","06:48","61.9","-"
"2023/06/27","06:54","61.9","-"
"2023/06/27","07:00","61.9","-"
"2023/06/27","07:06","61.9","-"
"2023/06/27","07:12","61.7","-"
"2023/06/27","07:18","61","-"
"2023/06/27","07:24","61","-"
"2023/06/27","07:30","61","-"
"2023/06/27","07:36","61","-"
"2023/06/27","07:42","61","-"
"2023/06/27","07:48","60.8","-"
"2023/06/27","07:54","60.8","-"
"2023/06/27","08:00","60.6","-"
"2023/06/27","08:06","60.3","-"
"2023/06/27","08:12","60.1","-"
"2023/06/27","08:18","60.1","-"
"2023/06/27","08:24","60.1","-"
"2023/06/27","08:30","60.3","-"
"2023/06/27","08:36","60.3","-"
"2023/06/27","08:42","60.3","-"
"2023/06/27","08:48","60.3","-"
"2023/06/27","08:54","60.3","-"
"2023/06/27","09:00","60.3","-"
"2023/06/27","09:06","60.3","-"
"2023/06/27","09:12","60.3","-"
"2023/06/27","09:18","60.3","-"
"2023/06/27","09:24","60.3","-"
"2023/06/27","09:30","59.9","-"
"2023/06/27","09:36","59.9","-"
"2023/06/27","09:42","59.9","-"
"2023/06/27","09:48","59.5","-"
"2023/06/27","09:54","59.5","-"
"2023/06/27","10:00","59.4","-"
"2023/06/27","10:06","59","-"
"2023/06/27","10:12","59","-"
"2023/06/27","10:18","59","-"
"2023/06/27","10:24","59.2","-"
"2023/06/27","10:30","59.4","-"
"2023/06/27","10:36","59.5","-"
"2023/06/27","10:42","59.5","-"
"2023/06/27","10:48","59.7","-"
"2023/06/27","10:54","59.9","-"
"2023/06/27","11:00","60.3","-"
"2023/06/27","11:06","60.3","-"
"2023/06/27","11:12","60.1","-"
"2023/06/27","11:18","59.9","-"
"2023/06/27","11:24","59.9","-"
"2023/06/27","11:30","59.9","-"
"2023/06/27","11:36","59.9","-"
"2023/06/27","11:42","59.9","-"
"2023/06/27","11:48","59.9","-"
"2023/06/27","11:54","59.7","-"
"2023/06/27","12:00","59.7","-"
"2023/06/27","12:06","59.9","-"
"2023/06/27","12:12","59.9","-"
"2023/06/27","12:18","60.1","-"
"2023/06/27","12:24","60.1","-"
"2023/06/27","12:30","60.1","-"
"2023/06/27","12:36","59.9","-"
"2023/06/27","12:42","60.1","-"
"2023/06/27","12:48","60.3","-"
"2023/06/27","12:54","60.4","-"
"2023/06/27","13:00","60.6","-"
"2023/06/27","13:06","60.4","-"
"2023/06/27","13:12","60.4","-"
"2023/06/27","13:18","60.6","-"
"2023/06/27","13:24","60.6","-"
"2023/06/27","13:30","60.6","-"
"2023/06/27","13:36","60.8","-"
"2023/06/27","13:42","60.8","-"
"2023/06/27","13:48","61","-"
"2023/06/27","13:54","61","-"
"2023/06/27","14:00","61.2","-"
"2023/06/27","14:06","61","-"
"2023/06/27","14:12","61.2","-"
"2023/06/27","14:18","61.2","-"
"2023/06/27","14:24","61.2","-"
"2023/06/27","14:30","61.3","-"
"2023/06/27","14:36","61.3","-"
"2023/06/27","14:42","61.3","-"
"2023/06/27","14:48","61.7","-"
"2023/06/27","14:54","61.9","-"
"2023/06/27","15:00","62.1","-"
"2023/06/27","15:06","62.1","-"
"2023/06/27","15:12","62.4","-"
"2023/06/27","15:18","62.6","-"
"2023/06/27","15:24","62.6","-"
"2023/06/27","15:30","62.8","-"
"2023/06/27","15:36","62.6","-"
"2023/06/27","15:42","63","-"
"2023/06/27","15:48","63","-"
"2023/06/27","15:54","63","-"
"2023/06/27","16:00","63.3","-"
"2023/06/27","16:06","63.7","-"
"2023/06/27","16:12","63.7","-"
"2023/06/27","16:18","63.9","-"
"2023/06/27","16:24","63.9","-"
"2023/06/27","16:30","64.2","-"
"2023/06/27","16:36","64.4","-"
"2023/06/27","16:42","64.2","-"
"2023/06/27","16:48","64.4","-"
"2023/06/27","16:54","64.4","-"
"2023/06/27","17:00","64.4","-"
"2023/06/27","17:06","64.2","-"
"2023/06/27","17:12","64","-"
"2023/06/27","17:18","63.9","-"
"2023/06/27","17:24","63.5","-"
"2023/06/27","17:30","63.7","-"
"2023/06/27","17:36","63.5","-"
"2023/06/27","17:42","63.3","-"
"2023/06/27","17:48","63.1","-"
"2023/06/27","17:54","62.6","-"
"2023/06/27","18:00","62.4","-"
"2023/06/27","18:06","62.2","-"
"2023/06/27","18:12","62.1","-"
"2023/06/27","18:18","61.7","-"
"2023/06/27","18:24","61.5","-"
"2023/06/27","18:30","61.5","-"
"2023/06/27","18:36","61.5","-"
"2023/06/27","18:42","61.3","-"
"2023/06/27","18:48","61.3","-"
"2023/06/27","18:54","61","-"
"2023/06/27","19:00","61","-"
"2023/06/27","19:06","61","-"
"2023/06/27","19:12","61","-"
"2023/06/27","19:18","61","-"
"2023/06/27","19:24","61","-"
"2023/06/27","19:30","60.8","-"
"2023/06/27","19:36","60.8","-"
"2023/06/27","19:42","60.6","-"
"2023/06/27","19:48","60.3","-"
"2023/06/27","19:54","60.1","-"
